,n,random_state,train_BA,train_auroc,val_BA,val_auroc,test_BA,test_auroc
21,10000,22001,[0.74619593 0.79378256 0.64621337],[0.8117848  0.86588652 0.70002098],[0.67584832 0.75896951 0.61825879],[0.72902457 0.81963281 0.66057755],[0.65781648 0.72989184 0.6193946 ],[0.71693748 0.80041712 0.67146218]
22,10000,23001,[0.75357836 0.78767703 0.64873908],[0.8207635  0.85980837 0.69995136],[0.67414236 0.74186103 0.6182872 ],[0.72724334 0.80886774 0.65773439],[0.67046708 0.74686262 0.64412471],[0.73008755 0.81368773 0.68514782]
23,10000,24001,[0.70172699 0.78554666 0.65635701],[0.76750992 0.86278774 0.71065167],[0.65815765 0.74506553 0.62186109],[0.70793999 0.81109294 0.66594641],[0.66034908 0.74765601 0.61569898],[0.71849686 0.81163933 0.66047474]
24,10000,25001,[0.70290504 0.79952917 0.65533716],[0.76865596 0.87288911 0.70557543],[0.67785024 0.74335978 0.6226964 ],[0.73447764 0.81434491 0.66836862],[0.67081508 0.73796184 0.61044752],[0.72590586 0.81091748 0.65156373]
25,10000,26001,[0.70640237 0.78606945 0.65457591],[0.77051712 0.86209465 0.71524247],[0.66917875 0.7563237  0.61790374],[0.72909877 0.82233507 0.65582787],[0.65018107 0.74425796 0.61934656],[0.71676944 0.8155087  0.67055558]
26,10000,27001,[0.74023964 0.7917146  0.66067673],[0.81228107 0.86571362 0.71245277],[0.65999562 0.74037955 0.6270893 ],[0.71892965 0.80680543 0.66639088],[0.68097635 0.72960772 0.63188963],[0.73380282 0.8038968  0.67683311]
27,10000,28001,[0.74850989 0.78376495 0.64490339],[0.81809872 0.8588622  0.69694695],[0.67376702 0.74320437 0.64070241],[0.7375199  0.81662934 0.68156099],[0.66784308 0.74384553 0.6370413 ],[0.72673976 0.81706761 0.67694872]
28,10000,29001,[0.73839026 0.79902215 0.6518805 ],[0.80519109 0.87318831 0.70936983],[0.66481151 0.73790535 0.64284677],[0.72449313 0.81051769 0.6872195 ],[0.67025058 0.73355788 0.60816396],[0.72631668 0.80483304 0.64926901]
29,10000,30001,[0.69757901 0.78230763 0.64898173],[0.76334299 0.85317211 0.70586205],[0.69109281 0.74453152 0.6109732 ],[0.74977461 0.8081703  0.65158949],[0.66309623 0.7421158  0.61996797],[0.72475703 0.81133601 0.66466616]
30,10000,31001,[0.75191131 0.79001089 0.6471774 ],[0.81706071 0.86517435 0.69825489],[0.67012069 0.73820672 0.63510418],[0.72605181 0.80674861 0.68215649],[0.67333449 0.74703796 0.62744887],[0.7280024  0.81986179 0.66654104]
31,10000,32001,[0.74828714 0.79248324 0.64836772],[0.81849155 0.86370654 0.70078203],[0.68612544 0.73069996 0.63409264],[0.74134435 0.79622931 0.67564223],[0.66376514 0.74396476 0.61791068],[0.72689075 0.81975623 0.6557265 ]
32,10000,33001,[0.71391105 0.79647783 0.69568137],[0.77710667 0.87118962 0.75823311],[0.6646127  0.72874213 0.61893737],[0.71785699 0.7975114  0.66133151],[0.6455589  0.73110602 0.61088714],[0.71306792 0.80564922 0.65840512]
33,10000,34001,[0.7496386  0.79724706 0.65548023],[0.82161657 0.86787277 0.70854136],[0.69149819 0.76142922 0.62878124],[0.74752411 0.83020684 0.66763018],[0.65745836 0.73702279 0.61510135],[0.71821395 0.80651059 0.658972  ]
34,10000,35001,[0.7115367  0.76540775 0.64942695],[0.77309793 0.83621326 0.7015993 ],[0.66983088 0.74377439 0.62794855],[0.72296649 0.8104671  0.66598047],[0.67027356 0.74441579 0.62862567],[0.72569692 0.80543726 0.66494288]
35,10000,36001,[0.72640219 0.79141329 0.65900913],[0.79275447 0.86160506 0.70937219],[0.66227367 0.74056355 0.62286802],[0.72019887 0.80415993 0.66035777],[0.66493887 0.73633529 0.60678336],[0.71683055 0.81192771 0.64653954]
36,10000,37001,[0.6984116  0.78089289 0.6786739 ],[0.76140461 0.85524715 0.73670025],[0.69351133 0.76927375 0.61652575],[0.75573112 0.84088945 0.65308331],[0.67141361 0.75287014 0.62449519],[0.72890401 0.81201363 0.66950142]
37,10000,38001,[0.7420364  0.79736657 0.64874689],[0.81410996 0.86787406 0.69660636],[0.68041859 0.74023356 0.62855976],[0.73768502 0.81499207 0.67022531],[0.65390201 0.73921149 0.60815338],[0.70746357 0.80855208 0.65978722]
38,10000,39001,[0.70697821 0.78628194 0.65285744],[0.77978216 0.86247528 0.70617141],[0.67548193 0.75169448 0.61915129],[0.73357034 0.81587435 0.65971194],[0.66462519 0.7385296  0.62898325],[0.71822701 0.81158599 0.67811269]
39,10000,40001,[0.74891283 0.79226293 0.65045518],[0.81157537 0.87314861 0.70230686],[0.66727972 0.74858303 0.61724139],[0.72362672 0.81501427 0.66053359],[0.66909992 0.73088867 0.5941375 ],[0.7237208  0.80384951 0.63863874]
40,10000,41001,[0.7019709  0.79633266 0.65390782],[0.76268156 0.86795802 0.71162348],[0.67911292 0.74463778 0.63950764],[0.73421827 0.81454363 0.6827786 ],[0.66913752 0.74515427 0.60741773],[0.72749634 0.80874037 0.64967901]
41,10000,42001,[0.74074764 0.79317774 0.65152618],[0.80804326 0.86989078 0.71013622],[0.68005381 0.74363272 0.62115802],[0.73615359 0.81018801 0.65695211],[0.66178347 0.73375034 0.61455454],[0.7175382  0.80467369 0.65936172]
42,10000,43001,[0.71393183 0.78629605 0.64445403],[0.77606828 0.86197143 0.69471402],[0.68571771 0.75810204 0.6054293 ],[0.74405701 0.831784   0.64581585],[0.67009725 0.73389425 0.62880985],[0.72201621 0.80595525 0.66971424]
43,10000,44001,[0.71541152 0.78815006 0.65362617],[0.78112013 0.86089549 0.70731692],[0.67779582 0.7450908  0.62410155],[0.7308426  0.8115665  0.66244327],[0.66146536 0.73527499 0.62029102],[0.72365829 0.80588792 0.66646933]
44,10000,45001,[0.703577   0.79854935 0.64209145],[0.76769699 0.86888224 0.69722583],[0.69260096 0.73888933 0.62457012],[0.74529277 0.80886664 0.6626919 ],[0.65509809 0.74197726 0.62383419],[0.71865396 0.80899131 0.66171071]
45,10000,46001,[0.6966148  0.79804705 0.64270496],[0.76236662 0.86863605 0.69984454],[0.67524306 0.75301785 0.62170832],[0.73393045 0.82103516 0.66033313],[0.67922031 0.74337368 0.6202466 ],[0.73603437 0.81872679 0.66273746]
46,10000,47001,[0.73962576 0.79162879 0.65051664],[0.80975817 0.86029941 0.70955316],[0.6631833  0.73625731 0.61694915],[0.71172143 0.79968116 0.65428598],[0.66958871 0.75559005 0.61696891],[0.72385451 0.82763684 0.6642384 ]
47,10000,48001,[0.69745758 0.78408468 0.65584182],[0.75917036 0.85764163 0.7107971 ],[0.68519338 0.74874371 0.64413546],[0.73751332 0.81208393 0.68836667],[0.66427235 0.75355367 0.59993931],[0.72164233 0.82505204 0.64359309]
48,10000,49001,[0.69877072 0.80026362 0.64034395],[0.7648723  0.86955046 0.69673144],[0.66072909 0.73139056 0.60860153],[0.71637966 0.80529204 0.65444001],[0.67111605 0.73321894 0.63510176],[0.73728517 0.79994188 0.68104323]
49,10000,50001,[0.76394147 0.79207447 0.65432928],[0.82830015 0.86084022 0.7058714 ],[0.67375986 0.75444535 0.63263952],[0.72460729 0.81451205 0.67108815],[0.66309057 0.74427567 0.63031649],[0.72398563 0.81192088 0.6710081 ]
50,10000,51001,[0.70757386 0.79262288 0.65249738],[0.77118074 0.86588985 0.70802691],[0.68178023 0.75053273 0.62009962],[0.7359386  0.81927741 0.66446606],[0.66257248 0.73506944 0.63759648],[0.71388995 0.81113448 0.68141772]
51,10000,52001,[0.74914669 0.79493386 0.66655416],[0.81735798 0.86892421 0.72180642],[0.67132304 0.74025004 0.61145139],[0.72654867 0.80361524 0.65696075],[0.68016654 0.7454915  0.6007356 ],[0.7309144  0.81639026 0.64742731]
52,10000,53001,[0.70394237 0.78646358 0.64944777],[0.76303534 0.85625979 0.70078274],[0.67930203 0.71758685 0.61726622],[0.73830295 0.79010185 0.66172316],[0.67608836 0.74649884 0.61795036],[0.73282895 0.82167323 0.65706091]
53,10000,54001,[0.70417072 0.80409828 0.65954364],[0.7696045  0.87440027 0.70931372],[0.68737096 0.74090197 0.62617465],[0.74727055 0.79928718 0.66779575],[0.67300991 0.74966447 0.61402607],[0.73281017 0.82040903 0.66600417]
54,10000,55001,[0.71604368 0.79533611 0.65688   ],[0.78291617 0.86640834 0.70976141],[0.66508404 0.74500451 0.61452571],[0.72393807 0.81572859 0.65768214],[0.67323378 0.71955149 0.61898066],[0.73244869 0.79260735 0.659648  ]
55,10000,56001,[0.70096492 0.79346249 0.65178801],[0.77101633 0.86668075 0.70761421],[0.66509237 0.7323757  0.63075192],[0.71925993 0.79854558 0.67203278],[0.66622415 0.73894733 0.62477655],[0.73020633 0.80922102 0.6702837 ]
56,10000,57001,[0.70604281 0.79245642 0.65164967],[0.77421174 0.86475404 0.70275114],[0.67680908 0.75570721 0.62736105],[0.73777774 0.82084634 0.67178284],[0.6607993  0.73536739 0.62561465],[0.7289907  0.81272307 0.67055268]
57,10000,58001,[0.69660422 0.7986019  0.6490442 ],[0.76068321 0.86720613 0.70086835],[0.68102435 0.74400406 0.62695146],[0.74214951 0.81692721 0.67246893],[0.67453662 0.75521254 0.62135359],[0.74280063 0.82534036 0.6732623 ]
58,10000,59001,[0.70299967 0.80106063 0.64473468],[0.77147328 0.87245367 0.70096226],[0.67895244 0.73767548 0.62883187],[0.73783081 0.80680952 0.67511356],[0.67593369 0.74895623 0.62537219],[0.74341442 0.82223472 0.67224409]
59,10000,60001,[0.75643959 0.79473315 0.64202499],[0.82043225 0.86579991 0.69689801],[0.67294128 0.73072104 0.62319277],[0.73407151 0.79922174 0.66390962],[0.651675   0.74132589 0.61915399],[0.71006922 0.80821187 0.66458491]
60,10000,61001,[0.7012362  0.79832119 0.64897325],[0.76300991 0.8701371  0.70809131],[0.68060992 0.74485846 0.63366605],[0.73098218 0.81102872 0.67482211],[0.66945022 0.73305468 0.63028816],[0.7304505  0.79894722 0.67040591]
61,10000,62001,[0.74180768 0.80397169 0.64280848],[0.81416101 0.87261082 0.69754122],[0.66785841 0.75012701 0.63111777],[0.72721935 0.80951067 0.67196563],[0.65985699 0.73814153 0.6284537 ],[0.71221166 0.80849272 0.67236721]
62,10000,63001,[0.70331892 0.79145332 0.65154516],[0.76673588 0.86596496 0.70430951],[0.67761128 0.75177624 0.62756613],[0.73050632 0.81968898 0.66916515],[0.66719072 0.74101673 0.63158847],[0.72648721 0.8098644  0.67456976]
63,10000,64001,[0.74176718 0.79198604 0.65625003],[0.81045141 0.8685963  0.712991  ],[0.68643833 0.7368326  0.62443367],[0.74367633 0.80915594 0.66400934],[0.66106066 0.76067089 0.62408531],[0.7175377  0.83130521 0.67147308]
64,10000,65001,[0.75795446 0.77965709 0.64936987],[0.82651496 0.84997097 0.70553719],[0.65782702 0.75098832 0.62690253],[0.70712593 0.81281975 0.66659334],[0.66748288 0.75570522 0.60894556],[0.72895299 0.82776916 0.65962711]
65,10000,66001,[0.70268333 0.78915631 0.65315935],[0.76816151 0.8588894  0.70399458],[0.6715745  0.75423055 0.61580314],[0.72954688 0.82127629 0.65684158],[0.66694441 0.73946858 0.59941695],[0.73132243 0.79920456 0.64404916]
66,10000,67001,[0.71340934 0.79364965 0.64291019],[0.77932355 0.86502237 0.69809778],[0.70041941 0.7416011  0.63226899],[0.75863129 0.81939457 0.67810132],[0.67813796 0.73894726 0.62087062],[0.73447964 0.8090226  0.66954245]
67,10000,68001,[0.73899436 0.7963274  0.66934944],[0.80972438 0.86469259 0.73226211],[0.6578053  0.73973592 0.61507858],[0.71000205 0.80871147 0.65654838],[0.6565833  0.75113436 0.61402498],[0.7158599  0.82262003 0.6612167 ]
68,10000,69001,[0.70208613 0.79859944 0.65080154],[0.76913537 0.86892059 0.70636761],[0.6670729  0.73754508 0.63932365],[0.72402456 0.79966308 0.68110295],[0.66230292 0.74312082 0.62459968],[0.72293364 0.8144966  0.6694238 ]
69,10000,70001,[0.75331661 0.78905321 0.6415587 ],[0.82003171 0.86318603 0.69471639],[0.66819171 0.73643729 0.62018064],[0.72217154 0.79959772 0.66423578],[0.67001567 0.74664098 0.62380129],[0.7328209  0.81810976 0.66650839]
70,10000,71001,[0.70900254 0.77785049 0.68466128],[0.77657706 0.84371363 0.74653326],[0.67790816 0.73907156 0.60388109],[0.73236743 0.80674382 0.65176279],[0.66603155 0.74555548 0.60243897],[0.71836591 0.81611538 0.64952756]
71,10000,72001,[0.69655295 0.77547357 0.64967804],[0.76075287 0.84576599 0.70666824],[0.6607321  0.73906893 0.62367062],[0.71746917 0.80704886 0.66018802],[0.65433125 0.74841416 0.61985784],[0.72044277 0.81835132 0.65921979]
72,10000,73001,[0.69195714 0.79414773 0.65042424],[0.76095656 0.86915133 0.70158261],[0.67890875 0.74585946 0.63486185],[0.73714177 0.80968791 0.67628635],[0.66941402 0.75115705 0.63008882],[0.72329981 0.81589661 0.67092033]
73,10000,74001,[0.70678652 0.80363336 0.64404658],[0.76254883 0.86967093 0.69992251],[0.66852898 0.75172837 0.60431507],[0.72574685 0.81441499 0.64679302],[0.65632497 0.75000078 0.6213618 ],[0.72953715 0.82133937 0.6766921 ]
74,10000,75001,[0.69672114 0.78437388 0.65663085],[0.75780422 0.85928227 0.71229308],[0.66784967 0.75442885 0.6098037 ],[0.73100076 0.82044644 0.64903561],[0.67067538 0.73364948 0.62519266],[0.7293339  0.80567203 0.67079445]
75,10000,76001,[0.75708592 0.80557876 0.6557137 ],[0.82807921 0.87159121 0.71113417],[0.68305361 0.74117505 0.62386345],[0.73082447 0.80318186 0.66165423],[0.65569336 0.7457692  0.61144651],[0.71190303 0.81430558 0.65196499]
76,10000,77001,[0.74072012 0.79838584 0.64894423],[0.81844153 0.86938786 0.69821652],[0.67111868 0.73741448 0.63650047],[0.72709943 0.80377168 0.67752011],[0.66513303 0.74457857 0.62384294],[0.7292047  0.81889528 0.66014366]
77,10000,78001,[0.74696894 0.80187554 0.64944682],[0.81337029 0.87307287 0.70460136],[0.67682235 0.74304061 0.60988244],[0.73345178 0.81754015 0.65336772],[0.66406766 0.73183761 0.62576631],[0.71813691 0.79824026 0.67016755]
78,10000,79001,[0.69542881 0.78430271 0.65262867],[0.76487325 0.85793002 0.69957606],[0.66270683 0.75599852 0.61568378],[0.71265955 0.82605066 0.65564581],[0.66113635 0.73611619 0.63377748],[0.72062771 0.79931066 0.68240939]
79,10000,80001,[0.68520016 0.79116642 0.6483938 ],[0.75420312 0.86205333 0.70675975],[0.67841217 0.76066587 0.6265239 ],[0.73490645 0.82755489 0.66563865],[0.65704896 0.74809442 0.63165842],[0.72005497 0.82348651 0.67479635]
80,10000,81001,[0.71067145 0.79081756 0.65091271],[0.77423217 0.86383035 0.70807142],[0.67940876 0.74661902 0.62592886],[0.73363687 0.81501607 0.66926036],[0.6581037  0.74483046 0.61175131],[0.72147708 0.81483846 0.65942542]
81,10000,82001,[0.70185925 0.79671305 0.6724103 ],[0.76504214 0.86724713 0.73800636],[0.68378221 0.74568966 0.6176773 ],[0.74306061 0.81641459 0.66192789],[0.65784563 0.74615403 0.61595773],[0.71615763 0.81880345 0.66352832]
82,10000,83001,[0.70171672 0.79348146 0.650139  ],[0.76380924 0.86411569 0.70420253],[0.66378368 0.74411498 0.62806731],[0.71194694 0.80948888 0.66404369],[0.66216675 0.74018478 0.61307878],[0.71646325 0.80768069 0.65762022]
83,10000,84001,[0.73032725 0.80116976 0.65661557],[0.80654638 0.8675872  0.70912713],[0.68064366 0.76288876 0.62830395],[0.74117519 0.82744963 0.66910612],[0.66288211 0.72907362 0.61446152],[0.71252289 0.80032571 0.65504449]
84,10000,85001,[0.73584895 0.76631802 0.65112334],[0.8104687  0.83732681 0.70493005],[0.67365515 0.73736802 0.62221736],[0.73080594 0.80686184 0.65753581],[0.66214974 0.73845791 0.62482077],[0.73310252 0.80800817 0.66746717]
85,10000,86001,[0.69024739 0.79216759 0.64642088],[0.75856216 0.86548322 0.69319529],[0.67825123 0.76103993 0.6310129 ],[0.72405869 0.82914902 0.67614176],[0.66878651 0.74252013 0.62598663],[0.72415347 0.81142613 0.66894874]
86,10000,87001,[0.68766859 0.78975549 0.63771252],[0.74820764 0.86062749 0.69618729],[0.67736036 0.75912801 0.62624316],[0.73335331 0.82736121 0.66538302],[0.66434628 0.73613109 0.62559131],[0.72195811 0.80832171 0.67044353]
87,10000,88001,[0.68799877 0.78574026 0.64860725],[0.75518672 0.85795086 0.7094335 ],[0.67528312 0.7451581  0.6204894 ],[0.72777798 0.81671693 0.65344164],[0.67168856 0.73699131 0.61853607],[0.73110754 0.81488845 0.66614815]
88,10000,89001,[0.71105928 0.7819576  0.65167996],[0.76925149 0.86004281 0.70518457],[0.67459477 0.74725799 0.61743932],[0.7326132  0.81971573 0.65782867],[0.65763169 0.75568655 0.62146171],[0.72188168 0.81993674 0.65953364]
89,10000,90001,[0.71193128 0.78650893 0.64657886],[0.78375617 0.86387407 0.70050256],[0.67661537 0.73817594 0.63112641],[0.73159303 0.80904325 0.67669793],[0.67368005 0.73307486 0.64949784],[0.73516567 0.80657764 0.69682119]
90,10000,91001,[0.71122222 0.79861962 0.649032  ],[0.77899389 0.87032496 0.70588902],[0.67400102 0.75448987 0.60600873],[0.7308003  0.81910477 0.64776187],[0.67162847 0.74323879 0.64001186],[0.72692377 0.81507293 0.68361349]
91,10000,92001,[0.74611351 0.75468123 0.64369668],[0.81452175 0.82794064 0.69823678],[0.6810476  0.75904233 0.633371  ],[0.73060647 0.82438503 0.67409622],[0.66142077 0.74175029 0.62670443],[0.72631982 0.81136428 0.66965262]
92,10000,93001,[0.70611087 0.76257128 0.64488925],[0.77395857 0.83536138 0.69589724],[0.66630627 0.74163219 0.62616884],[0.72379757 0.80651008 0.66053721],[0.67289994 0.75050366 0.61799915],[0.73584434 0.82109832 0.66826717]
93,10000,94001,[0.74334594 0.79609718 0.64728705],[0.81155438 0.86727602 0.70152815],[0.68414405 0.75085798 0.62488293],[0.73879346 0.81932695 0.66329646],[0.66395544 0.72376855 0.61190997],[0.71865185 0.79971497 0.65440426]
94,10000,95001,[0.70320071 0.78958818 0.65087656],[0.77243983 0.86284828 0.70386479],[0.66649319 0.74217056 0.63384787],[0.72154549 0.81257151 0.67341657],[0.6530106  0.7498264  0.62779487],[0.71171025 0.81562534 0.67303043]
95,10000,96001,[0.69444628 0.79779615 0.65336532],[0.76198935 0.86497665 0.70401672],[0.68138477 0.75868409 0.63640573],[0.73486358 0.8297935  0.67716911],[0.66793739 0.7482386  0.61757042],[0.71831459 0.81642557 0.66095569]
96,10000,97001,[0.71516494 0.75848458 0.65170118],[0.78138192 0.83423127 0.70622492],[0.67249235 0.74880381 0.62098357],[0.73221342 0.82055678 0.65532875],[0.67452803 0.75464272 0.61534648],[0.73639451 0.81776764 0.65037189]
97,10000,98001,[0.71339718 0.79868819 0.65935033],[0.78300101 0.87044235 0.71096159],[0.67144178 0.74710602 0.62402151],[0.72712816 0.81866022 0.65907181],[0.65432859 0.73253888 0.61597533],[0.711761   0.8066033  0.66764479]
98,10000,99001,[0.69967071 0.79004379 0.65390195],[0.76572046 0.86592783 0.70439551],[0.66610412 0.74453155 0.61108418],[0.71515458 0.81501174 0.65198539],[0.65941344 0.73119086 0.61290596],[0.71948268 0.7985556  0.66200387]
99,10000,100001,[0.69896414 0.79153188 0.64805907],[0.76515741 0.86265041 0.70040328],[0.68252123 0.73846694 0.61873748],[0.73607579 0.80330331 0.65378407],[0.67637143 0.72750208 0.63475289],[0.73820561 0.80391524 0.67974785]
100,10000,101001,[0.70655777 0.78819056 0.6470674 ],[0.76670002 0.86192432 0.70179089],[0.67743932 0.73876598 0.6240099 ],[0.73687559 0.80540059 0.66381583],[0.66678012 0.74971393 0.62703544],[0.72221093 0.81762619 0.67099809]
101,10000,102001,[0.69078598 0.79870781 0.64935482],[0.75124211 0.87263981 0.70710517],[0.66211574 0.72956192 0.62492659],[0.70775287 0.7945359  0.66751098],[0.65183849 0.74278183 0.60984392],[0.70342316 0.81253895 0.65091775]
102,10000,103001,[0.68857688 0.79828625 0.65316806],[0.75532895 0.86891363 0.70411073],[0.68232757 0.74896931 0.62542236],[0.73574137 0.81709061 0.66264217],[0.67362332 0.7535627  0.62060662],[0.73137647 0.81103004 0.66091219]
103,10000,104001,[0.70161629 0.78671261 0.66764044],[0.76904592 0.861715   0.72879582],[0.66738495 0.73047563 0.60773793],[0.72269586 0.80077875 0.64525019],[0.66654469 0.75333929 0.62000281],[0.7136062  0.81766005 0.66500055]
104,10000,105001,[0.71068649 0.79462928 0.65317748],[0.77823948 0.86690681 0.70981928],[0.6631382  0.73642223 0.62513203],[0.71859145 0.80456278 0.66870117],[0.67683546 0.73171854 0.63087793],[0.73309006 0.8049681  0.67165361]
105,10000,106001,[0.74813703 0.79957627 0.64776561],[0.82100769 0.87076521 0.70462535],[0.67219925 0.74257023 0.62321254],[0.72997526 0.80863751 0.6643123 ],[0.66938611 0.73361478 0.60359703],[0.73074056 0.80559342 0.64971772]
106,10000,107001,[0.71148163 0.79489469 0.65234638],[0.78376603 0.86965421 0.70876441],[0.66359988 0.75299635 0.62704152],[0.71427785 0.81408556 0.66878713],[0.66113545 0.72930609 0.62686766],[0.71545964 0.80434945 0.67042235]
107,10000,108001,[0.71917791 0.79507264 0.65258097],[0.78214703 0.8664474  0.70617791],[0.67497828 0.76833999 0.61428216],[0.72495244 0.8292742  0.65818239],[0.64890662 0.72642787 0.62532176],[0.70350042 0.79833398 0.67093206]
108,10000,109001,[0.69852735 0.77533632 0.65217105],[0.76403839 0.84538498 0.70668183],[0.67961637 0.74387824 0.63307989],[0.73964914 0.81473174 0.66794209],[0.65962779 0.70995438 0.6303685 ],[0.70930478 0.78319518 0.66804424]
109,10000,110001,[0.69754596 0.79487043 0.65063766],[0.75872789 0.86765856 0.70372334],[0.67485181 0.74658941 0.61225442],[0.72814192 0.81698671 0.65032701],[0.65091953 0.73819481 0.62532008],[0.70949152 0.80815765 0.67435536]
110,10000,111001,[0.70140809 0.78867543 0.6476586 ],[0.76557361 0.86186951 0.69584515],[0.67761479 0.75607034 0.63667601],[0.72858192 0.8234305  0.67475535],[0.65628255 0.73276236 0.62885385],[0.71800398 0.80492802 0.67023699]
111,10000,112001,[0.70429886 0.79372164 0.65381694],[0.76743577 0.86732169 0.70299381],[0.67956963 0.75993207 0.62683316],[0.7375498  0.82522004 0.66460923],[0.65820398 0.72791451 0.61554589],[0.7149164  0.79934368 0.65680192]
