,n,random_state,train_BA,train_auroc,val_BA,val_auroc,test_BA,test_auroc
0,20000,151006,[0.73226291 0.78074858 0.64087206],[0.79840196 0.85692209 0.69363239],[0.66510941 0.73809346 0.6345034 ],[0.72027578 0.81303048 0.68217312],[0.66256523 0.74998657 0.62014829],[0.72869606 0.82626676 0.66112082]
1,20000,152006,[0.69980252 0.77891578 0.66585013],[0.76456052 0.8522863  0.72610052],[0.675423   0.75482876 0.60687921],[0.73928909 0.81841076 0.64891343],[0.68002244 0.74799693 0.61731129],[0.73971713 0.81271197 0.67339238]
2,20000,153006,[0.69610448 0.78540227 0.64822489],[0.7628616  0.85516276 0.69786547],[0.68994708 0.75247685 0.62261292],[0.75312147 0.82346153 0.66353977],[0.66591174 0.73930787 0.62106292],[0.73217919 0.80553186 0.6692468 ]
3,20000,154006,[0.72520329 0.78684409 0.64028716],[0.79081108 0.86109814 0.69955471],[0.68465615 0.74068793 0.61663356],[0.74234455 0.8045547  0.65321047],[0.66238911 0.73913022 0.64007075],[0.72771469 0.81732376 0.69003733]
4,20000,155006,[0.72429503 0.77715131 0.66616874],[0.79270616 0.84982835 0.72735895],[0.67848491 0.74509386 0.62876642],[0.73421856 0.81754842 0.67796156],[0.66800803 0.75663106 0.62088805],[0.72959061 0.82845292 0.66869339]
5,20000,156006,[0.73044436 0.78933823 0.65841131],[0.79750199 0.85873859 0.71712011],[0.68022606 0.75038776 0.61783117],[0.73560205 0.82177451 0.66482873],[0.66124307 0.72509554 0.62656813],[0.72108174 0.79847596 0.66700985]
6,20000,157006,[0.69639192 0.77686595 0.64837772],[0.76102605 0.85294462 0.70053853],[0.66903571 0.75977296 0.62571834],[0.72969545 0.82811889 0.66840505],[0.66649749 0.74222009 0.61827813],[0.7341432  0.82487775 0.66006731]
7,20000,158006,[0.730956   0.77579    0.64688015],[0.79837719 0.84776768 0.69772487],[0.67037912 0.76914697 0.62982232],[0.73151491 0.83637889 0.67145376],[0.68313126 0.75228048 0.63257356],[0.74048289 0.82475934 0.68748134]
8,20000,159006,[0.7230566  0.78041803 0.63858268],[0.79302154 0.85447395 0.69410698],[0.68361405 0.75396518 0.63105003],[0.73863804 0.82086891 0.6752198 ],[0.66288283 0.75668434 0.62837487],[0.72959686 0.8265415  0.67148523]
9,20000,160006,[0.70226888 0.75790386 0.6483543 ],[0.77105652 0.83072606 0.70091421],[0.66104913 0.72941105 0.62471068],[0.72712535 0.79632217 0.66438936],[0.67799568 0.74957739 0.63182054],[0.72592453 0.81965121 0.67900471]
10,20000,161006,[0.72340562 0.78520523 0.65222057],[0.78989526 0.85741953 0.70715025],[0.68700325 0.73672283 0.64067391],[0.74099191 0.80029651 0.67966277],[0.69398495 0.75264456 0.59889692],[0.75603896 0.82946255 0.64639285]
11,20000,162006,[0.69570233 0.78154224 0.63992379],[0.76156375 0.85761903 0.69448682],[0.66948337 0.76402871 0.6291484 ],[0.73123542 0.83141804 0.67535844],[0.67262269 0.75533477 0.62540295],[0.73935808 0.82045554 0.67430406]
12,20000,163006,[0.73818679 0.78607461 0.64471313],[0.80579343 0.86023195 0.6997361 ],[0.67028051 0.73279911 0.62867142],[0.7291619  0.79659022 0.66538689],[0.67575178 0.75091189 0.63929968],[0.7342481  0.82031834 0.69168725]
13,20000,164006,[0.73084143 0.78557362 0.65302968],[0.79926665 0.85681548 0.7089422 ],[0.6634794  0.74324187 0.61640392],[0.72148439 0.81602863 0.65505879],[0.67429407 0.7536484  0.61662965],[0.73676605 0.82261977 0.6619447 ]
