,n,random_state,train_BA,train_auroc,val_BA,val_auroc,test_BA,test_auroc
0,5000,211008,[0.75147975 0.78243254 0.66597291],[0.82239163 0.85379866 0.72126495],[0.65886906 0.73924272 0.63090243],[0.70407146 0.80531435 0.6668177 ],[0.66443461 0.7427987  0.61107299],[0.71707564 0.80677219 0.64943589]
1,5000,212008,[0.76748135 0.81712336 0.6578983 ],[0.83868503 0.88666571 0.71332153],[0.65221949 0.73207253 0.62293326],[0.70240753 0.79784949 0.66388226],[0.65771852 0.70605167 0.60763072],[0.709745   0.77802502 0.64841828]
2,5000,213008,[0.70651513 0.78725413 0.657461  ],[0.76462116 0.86783972 0.709334  ],[0.67388653 0.73859431 0.63245835],[0.72848632 0.80587515 0.66568156],[0.64541322 0.72884864 0.63612324],[0.70266431 0.79626099 0.68309502]
3,5000,214008,[0.7432834  0.81272727 0.67010331],[0.81297147 0.88392197 0.72139769],[0.68454046 0.75552196 0.62058432],[0.73335938 0.81960406 0.65888552],[0.65535223 0.73230233 0.61527498],[0.71626993 0.80341003 0.66162588]
4,5000,215008,[0.76197671 0.80535406 0.64841651],[0.83048344 0.87996976 0.70538193],[0.65608388 0.73898249 0.62972245],[0.71269628 0.80749948 0.6737085 ],[0.63580411 0.73004269 0.62595061],[0.69570327 0.80345589 0.6704702 ]
5,5000,216008,[0.70444996 0.81214296 0.67200803],[0.77356582 0.88328877 0.72288176],[0.68514884 0.71770042 0.60108473],[0.73621023 0.78413583 0.63616962],[0.67081634 0.72406456 0.61533437],[0.73325871 0.79219716 0.65838641]
6,5000,217008,[0.7307842  0.82064133 0.64961955],[0.80896325 0.88826307 0.6994593 ],[0.67754913 0.72281587 0.61272606],[0.72889394 0.78563161 0.64428273],[0.66019038 0.73948448 0.61838699],[0.71763147 0.80830339 0.65708929]
7,5000,218008,[0.71275045 0.7972874  0.65608944],[0.77279209 0.86961589 0.70215665],[0.66201718 0.71808853 0.60963379],[0.71810049 0.78567964 0.64735141],[0.66688346 0.73043037 0.61482574],[0.72641141 0.80127031 0.6538961 ]
8,5000,219008,[0.70707476 0.80621618 0.65098765],[0.76547942 0.8797918  0.70698454],[0.67790947 0.74139456 0.63495821],[0.73327399 0.80947129 0.67206834],[0.65225743 0.73277626 0.60113474],[0.71224918 0.80004914 0.6372809 ]
9,5000,220008,[0.70845694 0.81972919 0.66351576],[0.76763203 0.88725287 0.72441743],[0.66200847 0.73366379 0.62774482],[0.7182791  0.80458263 0.66363411],[0.65606791 0.71524222 0.61903182],[0.72457591 0.78140774 0.65491487]
