,n,random_state,train_BA,train_auroc,val_BA,val_auroc,test_BA,test_auroc
0,10000,241009,[0.74657104 0.79235617 0.65113611],[0.81389799 0.86065452 0.70374159],[0.66676676 0.74724962 0.63228465],[0.71730732 0.81515835 0.67376745],[0.68527852 0.73995487 0.6269995 ],[0.74256214 0.81568618 0.67070049]
1,10000,242009,[0.71025961 0.79372334 0.6463383 ],[0.77237034 0.86564829 0.7019674 ],[0.66692872 0.72889215 0.61902755],[0.72161834 0.79599782 0.66034063],[0.65456157 0.72852158 0.6140021 ],[0.72316434 0.80364804 0.6599036 ]
2,10000,243009,[0.70240162 0.80491209 0.68577938],[0.77327673 0.87287576 0.74983513],[0.67689828 0.73467919 0.61013085],[0.73576162 0.8065932  0.651029  ],[0.66972415 0.75779249 0.60588481],[0.72180871 0.81985618 0.64756348]
3,10000,244009,[0.69010753 0.78197671 0.65268481],[0.75176863 0.85649694 0.7029032 ],[0.66867458 0.74630747 0.61321791],[0.71999123 0.80746423 0.65095874],[0.67653618 0.74897886 0.62603229],[0.73130438 0.82186118 0.67081219]
4,10000,245009,[0.71239717 0.79219672 0.64719932],[0.78107393 0.86478039 0.70221634],[0.65824778 0.74050394 0.63405774],[0.70684202 0.80629479 0.67903761],[0.67574836 0.74940476 0.62806447],[0.73493969 0.81929556 0.66904728]
5,10000,246009,[0.70181879 0.7913054  0.6508789 ],[0.76151377 0.86454136 0.7025463 ],[0.69095223 0.75627553 0.61625851],[0.74830747 0.82293284 0.65240427],[0.66232148 0.74006227 0.6196195 ],[0.72498321 0.81200149 0.65918972]
6,10000,247009,[0.75605267 0.79754812 0.65354367],[0.82878499 0.86802837 0.70864093],[0.65470143 0.74514808 0.62146751],[0.71055206 0.81633678 0.65945735],[0.66113595 0.74519391 0.62229805],[0.72865711 0.81199548 0.66294739]
7,10000,248009,[0.75380699 0.78676606 0.65507594],[0.82403989 0.85736647 0.7118278 ],[0.6676966  0.75060712 0.61725862],[0.71284112 0.82281278 0.66007698],[0.67212402 0.74701074 0.62961807],[0.7287228  0.82432084 0.68937531]
8,10000,249009,[0.70595346 0.7858655  0.64488477],[0.77200333 0.85726969 0.7011375 ],[0.68988772 0.726116   0.63450709],[0.74070169 0.78949155 0.67710177],[0.67002904 0.75183145 0.61623445],[0.7250198  0.82332307 0.65934563]
9,10000,250009,[0.7501133  0.78856954 0.65890888],[0.8264189  0.86224303 0.71432934],[0.66419418 0.74000408 0.63357649],[0.71534173 0.80194359 0.67258414],[0.65289954 0.73049494 0.61964836],[0.714662   0.80030436 0.67102274]
