,n,random_state,train_BA,train_auroc,val_BA,val_auroc,test_BA,test_auroc
63,5000,64001,[0.96710825 0.97360819 0.91802639 0.95639047],[0.9936466  0.99389883 0.96608785 0.98456077],[0.95663162 0.93702918 0.90718284 0.90199289],[0.99024415 0.98078953 0.95435625 0.9617555 ],[0.94201858 0.89765106 0.89416789 0.88408392],[0.98372514 0.96480097 0.96134229 0.9504935 ]
64,5000,65001,[0.96903409 0.96979091 0.91921569 0.96073701],[0.99404849 0.99425055 0.96934658 0.98626169],[0.92815706 0.91271972 0.89840627 0.87103467],[0.97928657 0.96803431 0.95307723 0.94393426],[0.92974919 0.92132305 0.89057522 0.86753425],[0.98179139 0.97758604 0.95322119 0.93801593]
65,5000,66001,[0.97125186 0.98251028 0.951774   0.95318085],[0.99525879 0.99603143 0.98400681 0.98427764],[0.93529368 0.92030829 0.92123608 0.89162225],[0.98357649 0.97233413 0.97207585 0.95272854],[0.93460077 0.92746057 0.90127096 0.88906584],[0.98543131 0.98133846 0.960183   0.9579977 ]
66,5000,67001,[0.97004423 0.97769975 0.94629424 0.95602052],[0.9942473  0.99563192 0.98318453 0.98621916],[0.95059919 0.93005797 0.90657248 0.90952047],[0.98846214 0.98058081 0.95634613 0.9591014 ],[0.93782083 0.91169571 0.88848547 0.88627503],[0.98432378 0.97315466 0.95799226 0.94819579]
67,5000,68001,[0.96139622 0.9724019  0.94926911 0.96411184],[0.99342661 0.99502601 0.98310952 0.98729037],[0.93914942 0.92040923 0.89328306 0.89615114],[0.98086075 0.97321956 0.95348529 0.95156487],[0.93101506 0.90364221 0.90248494 0.89230973],[0.98172353 0.96875544 0.96078494 0.95191423]
68,5000,69001,[0.96511232 0.97418862 0.95842973 0.94769432],[0.99416153 0.99496443 0.98475731 0.98155471],[0.94121661 0.9269929  0.89459138 0.87778323],[0.98295713 0.97579104 0.95720763 0.94042942],[0.93368492 0.92559336 0.89210708 0.88274077],[0.98357928 0.976465   0.95880309 0.95043122]
69,5000,70001,[0.98663783 0.97105295 0.94753481 0.95237062],[0.9986122  0.99431077 0.98075972 0.98549006],[0.92457442 0.91740389 0.8959021  0.89739935],[0.97820311 0.97235649 0.95425593 0.95380821],[0.93421826 0.90846613 0.90895923 0.88488505],[0.98562714 0.97478232 0.96396761 0.95048212]
70,5000,71001,[0.96648965 0.97655025 0.95143222 0.95213424],[0.99418101 0.99537664 0.98244645 0.98516352],[0.93711715 0.90832328 0.91277464 0.89637761],[0.98190293 0.96476848 0.96322352 0.95654866],[0.94620428 0.91971394 0.92490115 0.87875715],[0.98795274 0.9748642  0.97357301 0.95351828]
71,5000,72001,[0.96933333 0.97615041 0.91547142 0.94716077],[0.9947941  0.99452395 0.9669159  0.98148934],[0.93668464 0.91551659 0.91469284 0.88854757],[0.98480686 0.9726942  0.96087397 0.95239965],[0.93311259 0.9163625  0.8919767  0.86982114],[0.9820989  0.97105159 0.95000915 0.94716073]
72,5000,73001,[0.97126754 0.97367907 0.94905001 0.952805  ],[0.99503602 0.99408134 0.98349903 0.98577584],[0.93430044 0.93019048 0.90339084 0.86927545],[0.98226823 0.97796952 0.95092891 0.93729481],[0.92985927 0.93309821 0.89417083 0.88804015],[0.97964285 0.98327191 0.95835046 0.95545469]
73,5000,74001,[0.99192756 0.97605788 0.93721607 0.95514053],[0.99939825 0.99537223 0.97656065 0.98448812],[0.92622797 0.91300644 0.9127524  0.87765993],[0.97657576 0.97105054 0.95867961 0.94544249],[0.9292044  0.89503058 0.90906863 0.87941555],[0.97890059 0.96800883 0.96293333 0.95136024]
74,5000,75001,[0.96627334 0.97307205 0.93894932 0.95503704],[0.99355812 0.99492505 0.97785609 0.98575599],[0.92647426 0.91246158 0.90150679 0.89958396],[0.97784577 0.96774749 0.96051911 0.95299882],[0.94631846 0.93011498 0.88272995 0.90427967],[0.98862915 0.97740996 0.95895076 0.96506196]
75,5000,76001,[0.96776145 0.97349572 0.95014783 0.95985354],[0.99461433 0.99516362 0.98208477 0.98823277],[0.94238544 0.9200534  0.904651   0.87677366],[0.9847185  0.97266301 0.95476787 0.94601494],[0.94203899 0.92370729 0.9017094  0.85283482],[0.98706553 0.97571597 0.95710792 0.94335638]
76,5000,77001,[0.96642059 0.97460508 0.95244505 0.95122398],[0.99378963 0.99567952 0.98456779 0.98495292],[0.94313082 0.9276961  0.89406553 0.91196395],[0.98572945 0.97510971 0.95204669 0.95940709],[0.93938584 0.92153863 0.89491747 0.88124879],[0.98573836 0.97656247 0.95638896 0.94815442]
77,5000,78001,[0.9884161  0.97609209 0.93573455 0.95062505],[0.99890605 0.9947138  0.97441181 0.98548238],[0.92329678 0.89914617 0.90316052 0.90030725],[0.97768849 0.9670155  0.96185677 0.95475697],[0.93141691 0.90772111 0.89165313 0.88124234],[0.98351026 0.97577564 0.95829281 0.9569238 ]
78,5000,79001,[0.96526632 0.99517124 0.95104887 0.95353645],[0.99391752 0.99924794 0.98232079 0.98624773],[0.93754739 0.93411166 0.91237378 0.90956925],[0.98156232 0.97801225 0.9638852  0.95396736],[0.94886127 0.91776286 0.92119198 0.89425253],[0.9888396  0.97995573 0.97158304 0.96130508]
79,5000,80001,[0.96559645 0.9788674  0.94803771 0.95532313],[0.99423865 0.99561602 0.98200462 0.98655759],[0.94214485 0.92493252 0.90994046 0.88026937],[0.98001167 0.97606607 0.95905431 0.94892394],[0.927972   0.91178313 0.90431333 0.87142788],[0.9817971  0.97480723 0.95702984 0.93423125]
80,5000,81001,[0.96562776 0.97147203 0.94889615 0.95295861],[0.993236   0.99566271 0.98178459 0.98594982],[0.9396165  0.90888747 0.91667405 0.89731707],[0.98297341 0.96576865 0.96323021 0.95579453],[0.92782582 0.91223768 0.89566939 0.87924376],[0.98080999 0.97576796 0.95910111 0.94659386]
81,5000,82001,[0.96732549 0.97619426 0.94950956 0.95823223],[0.99460519 0.99549015 0.98332026 0.98737777],[0.94172404 0.9326034  0.89619486 0.88422969],[0.98357232 0.97823252 0.9544067  0.94055867],[0.94136447 0.93133013 0.91226578 0.8711256 ],[0.98649826 0.97930646 0.96778617 0.94637004]
82,5000,83001,[0.96667291 0.97918399 0.95175821 0.95226127],[0.99388394 0.99505656 0.98339998 0.98549949],[0.94081536 0.91391171 0.91449566 0.87813842],[0.98599351 0.97023291 0.96242363 0.95103064],[0.93496412 0.91152134 0.89516618 0.87250475],[0.98184097 0.97202855 0.95565895 0.94088163]
83,5000,84001,[0.96729773 0.99663602 0.94675344 0.95650063],[0.9943621  0.99926958 0.98292752 0.98675798],[0.92682155 0.91454579 0.90997186 0.90428004],[0.97813582 0.97208412 0.96426636 0.95320167],[0.94680172 0.90516474 0.89287265 0.88773322],[0.98777943 0.97129824 0.95578089 0.95321611]
84,5000,85001,[0.96656535 0.9763521  0.94717121 0.95124557],[0.99394686 0.99501707 0.98214743 0.98441272],[0.95642137 0.93767003 0.91561326 0.92111331],[0.9908006  0.98327765 0.96520058 0.96605417],[0.94603577 0.91537643 0.91215553 0.87790517],[0.98482946 0.97728866 0.96313097 0.95079049]
85,5000,86001,[0.96868509 0.97576684 0.95188347 0.94946259],[0.99419167 0.99536321 0.98474173 0.98297136],[0.94805866 0.92054504 0.9068807  0.90243729],[0.98638938 0.97549403 0.95961517 0.96194765],[0.94441278 0.94638249 0.88437752 0.8739259 ],[0.98922484 0.98854377 0.95637387 0.95255404]
86,5000,87001,[0.96669913 0.9777494  0.94470068 0.95529792],[0.99419496 0.99485438 0.98013253 0.98507875],[0.93397754 0.91768234 0.92694721 0.90480912],[0.98022819 0.97200954 0.97050323 0.95957986],[0.93016282 0.90565577 0.90089419 0.88655873],[0.98168852 0.9712828  0.96112315 0.95000283]
