,n,random_state,train_BA,train_auroc,val_BA,val_auroc,test_BA,test_auroc
136,10000,137001,[0.96331437 0.97009139 0.91872542 0.94345183],[0.99339661 0.99395692 0.96684078 0.98184317],[0.94275292 0.92556324 0.91662926 0.88772964],[0.98570254 0.97505512 0.96941453 0.94678431],[0.94434264 0.93763889 0.90170144 0.91512329],[0.98588437 0.98267974 0.95601318 0.96795533]
137,10000,138001,[0.96444382 0.96892936 0.9381848  0.95105968],[0.99349496 0.99393799 0.97773428 0.98307771],[0.95153729 0.92757885 0.90986906 0.91156418],[0.98673771 0.98044667 0.96036165 0.96652439],[0.93318512 0.9213079  0.89861762 0.9058454 ],[0.98411619 0.97886409 0.96100232 0.95584754]
138,10000,139001,[0.96128951 0.97214208 0.94215598 0.94566899],[0.99305024 0.99400151 0.97830004 0.98277035],[0.95129811 0.93837796 0.91951101 0.90422244],[0.98656871 0.98114155 0.96724956 0.95957493],[0.94899944 0.91629416 0.9109633  0.89078165],[0.99004079 0.97453584 0.96591098 0.95512764]
139,10000,140001,[0.96527702 0.96736743 0.93749322 0.94505996],[0.99373526 0.99311475 0.97769736 0.9795356 ],[0.95157851 0.9256282  0.9184876  0.91101079],[0.98787454 0.9775357  0.96315779 0.96778761],[0.93982517 0.92816233 0.90254934 0.89934614],[0.98675058 0.97743506 0.95788385 0.9592873 ]
140,10000,141001,[0.97822795 0.96805849 0.94371656 0.93280125],[0.9973192  0.99409703 0.98074526 0.97622416],[0.95346684 0.93983692 0.90780813 0.91528508],[0.98918356 0.98461538 0.95633845 0.96204062],[0.93432431 0.92473373 0.8985215  0.8982397 ],[0.98073654 0.97605621 0.96365727 0.95823053]
141,10000,142001,[0.96460687 0.97114182 0.94257636 0.94314201],[0.99362741 0.99411236 0.97988035 0.98040296],[0.94753206 0.92530985 0.91312301 0.90720103],[0.98649651 0.97593349 0.96060924 0.9601274 ],[0.95040062 0.92307981 0.90452679 0.90511887],[0.98778429 0.97550655 0.96145366 0.95974819]
142,10000,143001,[0.96138573 0.96550151 0.9368138  0.94841542],[0.99337564 0.99272247 0.97841614 0.98253084],[0.95473655 0.94483935 0.90490808 0.90224188],[0.98915639 0.98702804 0.96236127 0.96026548],[0.94149198 0.90928931 0.92574084 0.89025701],[0.98565432 0.96945625 0.97227409 0.9559186 ]
143,10000,144001,[0.96594247 0.9693147  0.94143473 0.94560543],[0.99393726 0.99441214 0.97996638 0.98166484],[0.95666785 0.94115207 0.92707669 0.89140557],[0.98848572 0.98776337 0.96470032 0.95461137],[0.93391169 0.91372221 0.89494879 0.89271035],[0.98228728 0.97576257 0.9640722  0.95653984]
144,10000,145001,[0.96655073 0.96860442 0.93859651 0.94701943],[0.99421654 0.99395276 0.97746962 0.98395609],[0.94692699 0.9260673  0.90948127 0.90519884],[0.98702829 0.97728938 0.96334456 0.95415612],[0.94708347 0.93113102 0.91506102 0.90656222],[0.98531532 0.98301754 0.96767409 0.96601214]
145,10000,146001,[0.96289209 0.97020552 0.93878225 0.94683106],[0.99356957 0.99400199 0.97698358 0.98302011],[0.94090759 0.92240109 0.91802742 0.91280882],[0.98561106 0.97752487 0.96762209 0.96599382],[0.9429161  0.91808694 0.90151706 0.88453673],[0.98676025 0.97711243 0.96072705 0.94872037]
146,10000,147001,[0.96268667 0.97117149 0.94276402 0.94501772],[0.99316015 0.99362212 0.97787746 0.98108965],[0.95578629 0.9364483  0.91950237 0.90040849],[0.99088597 0.98038129 0.96602914 0.96087883],[0.93452692 0.91120899 0.88965549 0.88894142],[0.98321731 0.97663699 0.95734008 0.95799662]
147,10000,148001,[0.97736429 0.96679486 0.93983932 0.94425609],[0.9968737  0.99327893 0.978617   0.98178207],[0.94745911 0.9227971  0.91646278 0.89943409],[0.98563741 0.97326217 0.96430146 0.95495174],[0.94799447 0.94108796 0.90544556 0.9069419 ],[0.98554573 0.98332047 0.96238075 0.96344701]
148,10000,149001,[0.9629191  0.97064478 0.94431528 0.94054172],[0.99325044 0.99369275 0.98051293 0.98032262],[0.94566914 0.93655203 0.91076198 0.9109572 ],[0.98746341 0.98327272 0.96138106 0.96489397],[0.93321518 0.92554035 0.89321683 0.91766049],[0.98382135 0.9761085  0.95216622 0.96908213]
149,10000,150001,[0.96764706 0.96641971 0.93944496 0.94243257],[0.99372024 0.99304923 0.97947118 0.98028549],[0.93543534 0.9197394  0.92454815 0.90248659],[0.98384892 0.97618205 0.97152495 0.96168027],[0.93578718 0.93029386 0.90538511 0.90378675],[0.9846056  0.98198687 0.96584452 0.96252162]
150,10000,151001,[0.97332996 0.97054253 0.93983713 0.94508462],[0.99591495 0.99367361 0.9780931  0.98258902],[0.9417674  0.93639805 0.91406542 0.90557237],[0.98794513 0.98187222 0.96365172 0.95518011],[0.94372144 0.91729055 0.90826842 0.87591752],[0.98510773 0.97799956 0.9596126  0.95189093]
151,10000,152001,[0.96382794 0.96621788 0.94217147 0.94622619],[0.99372734 0.99356356 0.9786889  0.98168665],[0.94981428 0.92703852 0.91925672 0.88888066],[0.98750672 0.97881044 0.96090645 0.94697277],[0.94180236 0.92352045 0.8791191  0.89903747],[0.98745974 0.97867273 0.9505813  0.95964   ]
152,10000,153001,[0.9709831  0.96550006 0.94211816 0.94890288],[0.995214   0.99256767 0.97933635 0.9835222 ],[0.9477697  0.93742654 0.90972442 0.89490291],[0.98760777 0.98141134 0.95706198 0.95193318],[0.9417666  0.94419692 0.89980164 0.87678405],[0.98534288 0.98753979 0.95709327 0.94387088]
153,10000,154001,[0.96576166 0.96525294 0.94675512 0.94629187],[0.99390248 0.99280464 0.98140908 0.98210194],[0.94853639 0.94136455 0.91967528 0.90449248],[0.98605611 0.98632912 0.96661796 0.95980164],[0.94120941 0.92403616 0.90720312 0.89171036],[0.98636417 0.97984773 0.95910815 0.95811895]
154,10000,155001,[0.96349129 0.96854594 0.9417096  0.94128551],[0.99327716 0.99336273 0.97901882 0.98013551],[0.94186716 0.92901848 0.91838148 0.91023389],[0.98424359 0.97858919 0.96563297 0.96055391],[0.94247558 0.92201577 0.90902121 0.89316513],[0.98698197 0.97598724 0.96494126 0.94622762]
155,10000,156001,[0.96114717 0.96616946 0.94346256 0.94152589],[0.99228104 0.99287347 0.97969124 0.98071338],[0.95070284 0.92615651 0.91668709 0.91354952],[0.98800141 0.97630288 0.96880664 0.9621695 ],[0.94947456 0.93961168 0.90335202 0.89819563],[0.98867572 0.98436555 0.955634   0.9538833 ]
156,10000,157001,[0.96691746 0.96474126 0.94593365 0.94100789],[0.99413805 0.99290026 0.98086067 0.98012552],[0.94079968 0.93071039 0.90578873 0.9124805 ],[0.98706908 0.97925713 0.95822653 0.96037491],[0.93774731 0.92726655 0.9100064  0.92443202],[0.9839688  0.98149242 0.96320695 0.97004773]
157,10000,158001,[0.96543951 0.96883616 0.93783132 0.9497538 ],[0.99366889 0.99370723 0.97719888 0.98347878],[0.95960153 0.93433676 0.90819728 0.88980294],[0.99077762 0.9841246  0.96259534 0.95200612],[0.92666873 0.91544591 0.91374488 0.90313591],[0.98208147 0.98188979 0.9658727  0.96188587]
158,10000,159001,[0.96198862 0.96832542 0.93973796 0.94725749],[0.99343697 0.99351383 0.97826838 0.98282913],[0.94587274 0.92788542 0.92007364 0.89601107],[0.98554101 0.97989431 0.96195757 0.95561668],[0.94193998 0.9118938  0.92831219 0.89928846],[0.98488509 0.97488871 0.97361123 0.96382127]
159,10000,160001,[0.97635035 0.97110222 0.94223143 0.94950395],[0.99676914 0.99384352 0.97911534 0.9842122 ],[0.9446992  0.92361615 0.91133791 0.89720548],[0.98518837 0.97501881 0.96583506 0.95407336],[0.94640839 0.91176329 0.90126904 0.89193841],[0.9865337  0.97325432 0.95597096 0.95568353]
160,10000,161001,[0.96621874 0.97209075 0.92345272 0.94530006],[0.99438363 0.99364748 0.97043005 0.98258973],[0.95404165 0.92340226 0.92849828 0.92394091],[0.98637483 0.97432903 0.97218304 0.96704469],[0.92226261 0.91768782 0.90137239 0.89929242],[0.9804727  0.97644776 0.9486018  0.96324044]
161,10000,162001,[0.96582569 0.96566692 0.94198079 0.93979504],[0.99356119 0.99270052 0.98010772 0.98000146],[0.94975913 0.93384688 0.93098099 0.90752134],[0.98896883 0.98182231 0.97113846 0.96419343],[0.93450007 0.91628552 0.89866633 0.89278927],[0.98555819 0.97669958 0.95217072 0.95380571]
162,10000,163001,[0.96371299 0.96633679 0.94181475 0.94297163],[0.99351999 0.99358711 0.97907238 0.98073293],[0.94865167 0.92618521 0.91681873 0.90368975],[0.98717171 0.97949419 0.96610248 0.95635857],[0.94077114 0.91545379 0.92863839 0.90015879],[0.98414511 0.97465931 0.97081968 0.96032294]
163,10000,164001,[0.97679296 0.98491979 0.94034977 0.9457349 ],[0.99684318 0.99734624 0.97854182 0.98052753],[0.95281989 0.93948357 0.91316082 0.90490925],[0.98699089 0.98138142 0.96549462 0.9636121 ],[0.92779455 0.91070735 0.92096175 0.89379115],[0.98133486 0.97455478 0.96812805 0.95873759]
164,10000,165001,[0.96460702 0.97079025 0.94492368 0.94341492],[0.99372503 0.99395404 0.98009755 0.98191595],[0.9424617  0.91773732 0.91315073 0.90871348],[0.98281616 0.97196197 0.96690355 0.96764187],[0.93621252 0.9122172  0.90358899 0.87083116],[0.98491999 0.97380717 0.95962297 0.94978527]
165,10000,166001,[0.96318418 0.96866174 0.93560163 0.94404014],[0.99368389 0.993816   0.97653919 0.98240743],[0.94831011 0.93827082 0.91908058 0.92323227],[0.9862653  0.98370494 0.96838953 0.96712177],[0.95298139 0.92723668 0.9102185  0.90072931],[0.98972356 0.98131211 0.96171211 0.96376966]
166,10000,167001,[0.96491181 0.96742034 0.94239837 0.94568349],[0.99386567 0.99328318 0.98005333 0.98230411],[0.94928993 0.93573664 0.91185989 0.88912129],[0.98677421 0.98130668 0.96187549 0.95031626],[0.94358791 0.91751582 0.90275178 0.90886347],[0.9872419  0.97612663 0.95851683 0.9638918 ]
167,10000,168001,[0.96400096 0.96752997 0.93488306 0.940573  ],[0.99340517 0.99342715 0.97521367 0.98001781],[0.94200317 0.93063213 0.9073078  0.91007833],[0.98562195 0.98042797 0.95682907 0.96028001],[0.94495466 0.92627941 0.90828469 0.90125869],[0.98758843 0.97967993 0.9662845  0.9626214 ]
168,10000,169001,[0.96314379 0.96882736 0.93165966 0.94606822],[0.99373841 0.99358666 0.97477278 0.98243834],[0.93639669 0.91341036 0.9054832  0.91747536],[0.98017537 0.97380657 0.95569074 0.96723291],[0.95028294 0.9351013  0.90759624 0.88887477],[0.99002001 0.9814733  0.96215458 0.9611688 ]
169,10000,170001,[0.97670477 0.96960434 0.94549545 0.94989436],[0.99676347 0.99430533 0.98169724 0.98319051],[0.94298776 0.92851397 0.90895311 0.89510991],[0.98592539 0.98104873 0.96149841 0.95566031],[0.93867763 0.93266155 0.90727119 0.90667707],[0.98594133 0.98220942 0.95597289 0.9666702 ]
170,10000,171001,[0.96465966 0.97058223 0.94107257 0.94255039],[0.99360695 0.99364512 0.97781716 0.98104254],[0.94026838 0.92340688 0.91803666 0.90281309],[0.98536904 0.97583943 0.96883268 0.96005702],[0.95305653 0.91774043 0.91761779 0.91183084],[0.99107875 0.96740036 0.96943513 0.96276692]
171,10000,172001,[0.9758372  0.95580232 0.93274532 0.94515964],[0.99670985 0.98938405 0.97511223 0.98187932],[0.94541346 0.9368803  0.91635103 0.91099099],[0.98675687 0.98235457 0.96396961 0.96288066],[0.94646822 0.93046064 0.90757017 0.89227927],[0.98840441 0.98193116 0.95892544 0.95482978]
172,10000,173001,[0.97560292 0.9673931  0.94270351 0.94476104],[0.99643099 0.99292332 0.98039831 0.98218578],[0.94183819 0.94105586 0.91359739 0.89039166],[0.9855655  0.98546405 0.96520922 0.94756152],[0.94657782 0.92409568 0.90829614 0.89399563],[0.98726438 0.98093666 0.96210719 0.95980686]
173,10000,174001,[0.96432597 0.96982382 0.94282598 0.93413571],[0.99435268 0.99349412 0.98057677 0.97683107],[0.9358017  0.93533899 0.90771783 0.90056679],[0.98136302 0.98051105 0.95886492 0.952765  ],[0.94787499 0.9304307  0.90586571 0.88226611],[0.98433985 0.98073898 0.96337519 0.9441815 ]
174,10000,175001,[0.97067671 0.96900639 0.93940257 0.94172254],[0.99523365 0.9929394  0.97940297 0.98052909],[0.95024963 0.94475774 0.91477238 0.91414014],[0.98933485 0.98604818 0.96094164 0.96962126],[0.9487952  0.91242387 0.90967591 0.91706446],[0.98881433 0.96638353 0.96786772 0.97130081]
175,10000,176001,[0.96014194 0.96836166 0.9337651  0.94573048],[0.99296777 0.99334376 0.97467182 0.98195293],[0.95419913 0.94317459 0.91018988 0.89851863],[0.98650617 0.98614249 0.96857515 0.95948651],[0.94826268 0.93169299 0.90167677 0.87593973],[0.99026907 0.98240442 0.95398264 0.94824836]
176,10000,177001,[0.96767084 0.96817119 0.94235032 0.94649791],[0.99421354 0.99332699 0.97907438 0.98287404],[0.94516898 0.92901895 0.91273072 0.88798206],[0.98353127 0.98055924 0.96302718 0.95481605],[0.93634113 0.91712019 0.91078608 0.90458702],[0.98290695 0.97984987 0.96127997 0.9661326 ]
177,10000,178001,[0.96485729 0.96897527 0.94194409 0.94850255],[0.99352381 0.99322915 0.9791086  0.98250597],[0.9395296  0.9299139  0.90330194 0.89545348],[0.98452951 0.9801689  0.9584094  0.95805057],[0.94211166 0.92604706 0.90110413 0.89946056],[0.98593731 0.98306348 0.95349711 0.95330412]
178,10000,179001,[0.96530545 0.96702706 0.94013079 0.94936072],[0.99350239 0.99338574 0.97930717 0.98313044],[0.94468029 0.92915368 0.9255891  0.88966534],[0.98592736 0.97929475 0.97111675 0.94810385],[0.95133012 0.9309669  0.89904782 0.87183996],[0.98940103 0.98253452 0.9587527  0.9461386 ]
179,10000,180001,[0.96867012 0.97055049 0.93793131 0.91464491],[0.99447019 0.99408562 0.97739078 0.96535228],[0.93559511 0.9130516  0.92793948 0.91649654],[0.98190479 0.97071237 0.97347078 0.9706188 ],[0.93451097 0.9288752  0.90727343 0.88715023],[0.98002376 0.9834779  0.96182478 0.95008553]
180,10000,181001,[0.96618255 0.97059716 0.94417028 0.94724591],[0.99472    0.9943701  0.97954483 0.98257223],[0.95523873 0.91567593 0.92525493 0.91704056],[0.98683775 0.97052435 0.97315657 0.96922219],[0.93989662 0.91374207 0.89701023 0.87514906],[0.98082705 0.97656979 0.95711031 0.9451726 ]
181,10000,182001,[0.96450317 0.96949451 0.94409406 0.94590005],[0.99401374 0.99386432 0.98033008 0.98227511],[0.96182145 0.94207293 0.90976523 0.91182892],[0.99284062 0.98430319 0.9578047  0.96131463],[0.93791562 0.90697598 0.88900887 0.90359937],[0.98567601 0.97546242 0.95586977 0.96442316]
182,10000,183001,[0.96308749 0.96770747 0.94132821 0.93093941],[0.99324529 0.99300399 0.97701369 0.97527453],[0.94661447 0.9303677  0.90092355 0.89878487],[0.98727758 0.97721135 0.95755249 0.95670381],[0.93854697 0.92066151 0.91182086 0.90055586],[0.98373365 0.97593745 0.97293148 0.96027252]
183,10000,184001,[0.96336999 0.96676492 0.93915545 0.94660242],[0.99304916 0.99361261 0.97727896 0.98238089],[0.95644254 0.92923248 0.90723832 0.91029814],[0.98959504 0.98158301 0.96451414 0.96586088],[0.92890276 0.93378421 0.90883362 0.88320592],[0.98406777 0.97979455 0.96802146 0.9532449 ]
184,10000,185001,[0.96480733 0.96829485 0.94233006 0.94565892],[0.9928438  0.99357284 0.97962513 0.98089623],[0.95693087 0.9415451  0.91122743 0.89692019],[0.99082033 0.98449447 0.96336604 0.95341229],[0.9388278  0.92739406 0.90966482 0.89584894],[0.98477099 0.97920369 0.96045258 0.96412183]
185,10000,186001,[0.97225123 0.96625408 0.94155581 0.93814784],[0.99565163 0.99384112 0.97823742 0.98085727],[0.93946049 0.90714797 0.90740825 0.91156772],[0.98608082 0.97062299 0.96445087 0.96722753],[0.94119668 0.93025649 0.91588353 0.91169471],[0.98614126 0.98063248 0.96450886 0.96655064]
186,10000,187001,[0.96612758 0.9691663  0.9438562  0.94701145],[0.99360005 0.99299241 0.98039074 0.98288796],[0.93351622 0.92065024 0.89848485 0.88127763],[0.98045602 0.97519677 0.94862568 0.94480028],[0.94045155 0.92430938 0.89927487 0.88495788],[0.98411738 0.97763195 0.95698449 0.95921353]
187,10000,188001,[0.96143336 0.96615001 0.93160754 0.94567609],[0.99307764 0.99348528 0.97263781 0.98326225],[0.93370612 0.90652404 0.90245114 0.900204  ],[0.98318723 0.96963017 0.95242182 0.95515519],[0.93861032 0.92688788 0.89625147 0.88001313],[0.98544732 0.97955287 0.95090078 0.94783593]
188,10000,189001,[0.97852527 0.96242688 0.94193307 0.94351389],[0.9972299  0.99196027 0.98038036 0.98015982],[0.93900415 0.94967271 0.90959592 0.91754183],[0.9831381  0.98443906 0.9634648  0.96630513],[0.93380165 0.91887647 0.90689389 0.90953572],[0.98210586 0.9809257  0.95641189 0.96456087]
189,10000,190001,[0.96435744 0.96978611 0.94376545 0.94054675],[0.99396085 0.99382528 0.98083656 0.98024289],[0.94707162 0.9227608  0.92076146 0.91253224],[0.98515951 0.97695502 0.96653102 0.96984318],[0.94699406 0.93267017 0.8822863  0.87483521],[0.98597779 0.98191702 0.94881794 0.95128333]
190,10000,191001,[0.96312617 0.96927011 0.93310043 0.94975934],[0.99385826 0.99390304 0.97464216 0.98395128],[0.9572105  0.92216828 0.90324248 0.88591142],[0.98809207 0.97807183 0.95601148 0.95038451],[0.94175523 0.9039488  0.89309597 0.87763213],[0.98652223 0.96873621 0.95675451 0.94695179]
191,10000,192001,[0.96300183 0.966457   0.94364433 0.94736931],[0.99271548 0.9936247  0.98043056 0.98143332],[0.93675637 0.93521559 0.91651981 0.89628049],[0.98407916 0.9825116  0.96521933 0.95648806],[0.94782384 0.92238884 0.90111873 0.91679609],[0.9874223  0.97739456 0.95444227 0.96471061]
192,10000,193001,[0.97514855 0.96443372 0.94114246 0.9393892 ],[0.9964734  0.99231204 0.97885673 0.97900596],[0.94448672 0.93993193 0.92893603 0.9080727 ],[0.98654349 0.98318378 0.96752582 0.95849017],[0.94314613 0.93664946 0.9139801  0.90212396],[0.98799981 0.98309993 0.96422421 0.95663239]
193,10000,194001,[0.96159573 0.96893677 0.9265342  0.9459804 ],[0.99341542 0.99413843 0.96978795 0.98082068],[0.9531209  0.9346282  0.90650616 0.90010907],[0.98807034 0.9771722  0.96149371 0.95412547],[0.93844057 0.91993938 0.91177664 0.90746592],[0.98601323 0.97569045 0.96592442 0.96387949]
194,10000,195001,[0.96588597 0.96990648 0.94500552 0.94478525],[0.99321264 0.99364921 0.98139748 0.98172317],[0.94792315 0.94418309 0.90527173 0.90667875],[0.9871685  0.98475023 0.95939698 0.96259594],[0.94030833 0.92956175 0.90297536 0.89603872],[0.98696098 0.98277908 0.95235832 0.95491018]
195,10000,196001,[0.96528527 0.97028738 0.93081743 0.9440552 ],[0.99343759 0.99421819 0.97308921 0.98072725],[0.94878325 0.94253879 0.90775089 0.89437124],[0.98897153 0.98337644 0.96456067 0.95248193],[0.94134511 0.91366894 0.90296461 0.90857   ],[0.9834232  0.9738268  0.9679973  0.96032781]
196,10000,197001,[0.96342765 0.96604059 0.94240055 0.94504115],[0.99349186 0.99330711 0.97922241 0.98010752],[0.94368569 0.92845947 0.91954457 0.908308  ],[0.98544036 0.97464794 0.96996486 0.96415868],[0.94620737 0.92771576 0.91495671 0.8905461 ],[0.98671803 0.97978021 0.96802555 0.95541732]
197,10000,198001,[0.96471269 0.96768859 0.94077536 0.94089372],[0.99351469 0.9934339  0.97875726 0.97976364],[0.93643455 0.93928571 0.91348102 0.90330009],[0.98222932 0.98371186 0.95862937 0.95594061],[0.94613627 0.93568303 0.90278639 0.89878307],[0.9890784  0.98305586 0.96262703 0.96619871]
198,10000,199001,[0.96589482 0.96813515 0.94230833 0.94016026],[0.99402009 0.99333316 0.98009087 0.97965419],[0.94773248 0.91947406 0.90406952 0.91436241],[0.98679547 0.97573401 0.95764709 0.9651441 ],[0.93649933 0.91141192 0.8974751  0.89385051],[0.9837059  0.978799   0.95785485 0.95508063]
199,10000,200001,[0.96414382 0.96843171 0.94117221 0.94393953],[0.99366197 0.9930897  0.97937745 0.98041929],[0.93456172 0.91884054 0.90170444 0.8808151 ],[0.983998   0.97719459 0.95466053 0.95015777],[0.93823652 0.93088419 0.91227043 0.91385428],[0.98450857 0.97851949 0.96846292 0.96821857]
200,10000,201001,[0.96429253 0.96703624 0.94272415 0.94816887],[0.99303265 0.99301983 0.98030857 0.98284968],[0.94484433 0.94043238 0.9076228  0.8975759 ],[0.98738069 0.98481321 0.96141259 0.95480383],[0.94372689 0.92300862 0.9095693  0.89445857],[0.98591992 0.97831452 0.96297462 0.96240282]
201,10000,202001,[0.96566031 0.96625553 0.94672854 0.95279139],[0.99383582 0.99274758 0.981397   0.98334296],[0.94742721 0.93098252 0.91685537 0.91370426],[0.987514   0.98229031 0.96672826 0.964077  ],[0.93260345 0.92514418 0.90126669 0.87335046],[0.98554504 0.97464817 0.96375906 0.94381939]
202,10000,203001,[0.96646709 0.96816182 0.92406016 0.94871592],[0.99368712 0.99348802 0.97197289 0.98294062],[0.94348532 0.92334797 0.89972647 0.9049506 ],[0.9856405  0.97803815 0.9542936  0.95842047],[0.93227071 0.91766499 0.90667041 0.8844739 ],[0.98381273 0.97594851 0.96042923 0.95259272]
203,10000,204001,[0.96237227 0.97155063 0.94287055 0.9419118 ],[0.99317341 0.99368738 0.97950664 0.98038441],[0.9436701  0.92626174 0.92337013 0.90172373],[0.98670785 0.97255355 0.9655244  0.96148122],[0.95404154 0.92730086 0.91421888 0.91326208],[0.98744745 0.98245378 0.96787742 0.96708931]
204,10000,205001,[0.97340914 0.97303965 0.94603442 0.96699712],[0.99629234 0.99415292 0.98045747 0.9894525 ],[0.93486998 0.91465154 0.91148915 0.8978618 ],[0.98149506 0.96797763 0.96049496 0.95338964],[0.93662645 0.90772611 0.91130604 0.89019769],[0.98184771 0.97360273 0.9626425  0.9491838 ]
205,10000,206001,[0.96321285 0.97059138 0.94325668 0.94550854],[0.99367442 0.99462148 0.97925537 0.98162334],[0.94824009 0.91541038 0.91063026 0.90751385],[0.98846132 0.97210606 0.96045323 0.96097622],[0.9402645  0.92077561 0.91992825 0.88527243],[0.98340874 0.97702851 0.96936518 0.95920983]
206,10000,207001,[0.96418953 0.97043829 0.93822158 0.94274221],[0.99355743 0.99388056 0.97884194 0.98124796],[0.95034934 0.9275501  0.90498475 0.89916463],[0.98937538 0.97735564 0.96100404 0.95826867],[0.94778376 0.92517339 0.91105592 0.92119896],[0.98768491 0.97756597 0.96761857 0.96980368]
207,10000,208001,[0.96137593 0.96587562 0.94499432 0.94198348],[0.99306736 0.99286988 0.98020329 0.98076547],[0.94801838 0.92846671 0.91421157 0.90147257],[0.98739945 0.98069543 0.96015039 0.95680971],[0.92711641 0.92322564 0.89239871 0.89736728],[0.98141949 0.97875103 0.95067425 0.95850228]
208,10000,209001,[0.9772151  0.96849272 0.92986862 0.94248632],[0.99672976 0.9939602  0.9727099  0.98051577],[0.94823951 0.93005875 0.9143166  0.90291166],[0.98704329 0.97853302 0.96754161 0.96241862],[0.93660595 0.90823811 0.89249099 0.91689023],[0.98704187 0.97583412 0.9641591  0.96788308]
209,10000,210001,[0.96279865 0.97030634 0.9413851  0.94453352],[0.9935882  0.99433546 0.97875565 0.98195133],[0.94006932 0.92965463 0.91332438 0.90458738],[0.98468804 0.97962237 0.95917027 0.95482266],[0.93962083 0.91329721 0.90584542 0.89645947],[0.9828132  0.97253711 0.96558695 0.95959415]
210,10000,211001,[0.96405488 0.96993304 0.94404331 0.94498674],[0.99368646 0.99361977 0.97970022 0.98180308],[0.94557034 0.94026824 0.92232093 0.91150908],[0.98827695 0.98477417 0.97260587 0.96668109],[0.94225627 0.91910233 0.91558799 0.90009021],[0.98756421 0.97863233 0.9662286  0.9586083 ]
211,10000,212001,[0.97275667 0.96985124 0.94233673 0.94581574],[0.99592501 0.99371791 0.98030591 0.98218882],[0.93956252 0.93415151 0.91082714 0.89937259],[0.98373621 0.98258466 0.96190534 0.95630587],[0.94505042 0.92541819 0.89989947 0.91006503],[0.98962271 0.98380361 0.96459382 0.96253889]
212,10000,213001,[0.9675406  0.98451419 0.94449486 0.95375064],[0.99417052 0.99694719 0.98093528 0.98398518],[0.94257581 0.94719186 0.89102567 0.89130448],[0.98522081 0.98493937 0.95435513 0.95067079],[0.94973254 0.90453022 0.91704303 0.87971386],[0.98950289 0.97314563 0.96430764 0.9468396 ]
213,10000,214001,[0.96573639 0.96981913 0.94067984 0.94219711],[0.99432878 0.99364497 0.97972177 0.98232296],[0.95551589 0.9297178  0.90673064 0.90654274],[0.98829973 0.98312608 0.96185328 0.96232157],[0.93914855 0.93651242 0.91505141 0.89664089],[0.98558453 0.98375641 0.96411809 0.95917204]
214,10000,215001,[0.97433076 0.98438928 0.94155249 0.94465518],[0.99613303 0.99682234 0.97920854 0.98160406],[0.93700404 0.92359564 0.90895237 0.8983284 ],[0.98432241 0.98152255 0.96328661 0.95900353],[0.94326934 0.9077033  0.91844607 0.89353   ],[0.98757728 0.97242293 0.96218231 0.95506474]
215,10000,216001,[0.96508631 0.97251287 0.94275745 0.94308106],[0.99400118 0.99386875 0.98008192 0.98208392],[0.95277433 0.9290535  0.90589338 0.89184078],[0.98897707 0.98091754 0.95545963 0.94800192],[0.92950469 0.92098646 0.91514103 0.90436235],[0.98142598 0.97531476 0.96429086 0.96425405]
216,10000,217001,[0.96273085 0.97079815 0.94441044 0.94541428],[0.99343668 0.99401736 0.98039136 0.98049824],[0.95673142 0.95539903 0.91957379 0.89943341],[0.99089277 0.98955195 0.9656349  0.95878306],[0.93834337 0.91970608 0.90815828 0.91633032],[0.98367877 0.97777113 0.96603444 0.96992911]
217,10000,218001,[0.96389247 0.96724207 0.94770641 0.94265942],[0.9937079  0.99317032 0.98086001 0.98036375],[0.9401887  0.92694938 0.90790335 0.90367841],[0.98244491 0.97994808 0.95697295 0.96223957],[0.93667725 0.93878571 0.89660219 0.88098586],[0.98585692 0.98736211 0.96319446 0.95263347]
218,10000,219001,[0.96139328 0.96595803 0.9388906  0.94168792],[0.99282322 0.99345949 0.97778309 0.98101631],[0.94410171 0.93126202 0.92287147 0.89628887],[0.98650369 0.98368386 0.96762871 0.95727193],[0.94899596 0.91389568 0.89888495 0.89461536],[0.98884447 0.97439723 0.96074012 0.9601355 ]
219,10000,220001,[0.96351351 0.96999867 0.94142924 0.94675364],[0.99375104 0.99337221 0.98038596 0.98148699],[0.94278542 0.94255952 0.90810912 0.90654048],[0.98460832 0.98282008 0.95438439 0.96243345],[0.94620448 0.92950475 0.91685255 0.90797766],[0.98641429 0.97953983 0.96291998 0.96064757]
220,10000,221001,[0.97362203 0.97159898 0.92121234 0.94730974],[0.99603374 0.99428548 0.96931314 0.98293814],[0.94589557 0.92893965 0.91503986 0.89385103],[0.98642258 0.97739446 0.96680348 0.95715406],[0.93206542 0.91687249 0.92046286 0.89498108],[0.98474296 0.97705213 0.96791241 0.95536639]
221,10000,222001,[0.96650282 0.96855649 0.94187697 0.9472948 ],[0.99384527 0.99387953 0.97967793 0.98151493],[0.9346411  0.92172324 0.90573871 0.89117398],[0.98118936 0.97850894 0.95699095 0.95742441],[0.93245181 0.90721922 0.92202915 0.90915041],[0.9814426  0.96917718 0.97070308 0.96510398]
222,10000,223001,[0.96584622 0.96830467 0.94272624 0.9432154 ],[0.99402189 0.99351078 0.97898704 0.97985585],[0.9543326  0.94258529 0.91203437 0.90178686],[0.99009925 0.98237645 0.95464911 0.95732121],[0.94148157 0.92840475 0.92368363 0.89963925],[0.98673202 0.98075462 0.97360977 0.96344971]
