,n,random_state,train_BA,train_auroc,val_BA,val_auroc,test_BA,test_auroc
21,20000,22001,[0.96671969 0.96279197 0.93512834 0.93883926],[0.99458593 0.99164286 0.97603646 0.97947022],[0.95661372 0.94037602 0.91774768 0.89706373],[0.99119107 0.9861184  0.96761004 0.96066621],[0.94503697 0.93376793 0.91805857 0.89814779],[0.98841214 0.98687387 0.97174085 0.9611173 ]
22,20000,23001,[0.96141879 0.9628192  0.92344819 0.93764604],[0.99298991 0.99235945 0.96951843 0.97963625],[0.95586981 0.94886337 0.90854432 0.92218946],[0.98950291 0.98616343 0.96532996 0.96914601],[0.95466766 0.92591675 0.91132555 0.8997405 ],[0.98896026 0.97673529 0.96814124 0.95671905]
23,20000,24001,[0.96491433 0.96488734 0.92168653 0.94404718],[0.99393307 0.99216134 0.96920321 0.9805072 ],[0.94537258 0.94500384 0.9218853  0.90617288],[0.98685141 0.98587917 0.97401082 0.96574221],[0.94636549 0.92702803 0.9001307  0.90590842],[0.98711806 0.97921079 0.96273388 0.96185496]
24,20000,25001,[0.96193403 0.96234162 0.93665834 0.93604199],[0.99292245 0.99173763 0.97638475 0.97899505],[0.95692707 0.94177715 0.91970858 0.90571289],[0.99134315 0.98690208 0.96809579 0.96318608],[0.94501188 0.94091879 0.92667846 0.91005515],[0.98783485 0.9868873  0.97062398 0.9626609 ]
25,20000,26001,[0.96449851 0.96525269 0.922055   0.93534168],[0.99382633 0.99293459 0.96993261 0.97872572],[0.92376146 0.9296405  0.91452759 0.90163434],[0.97892389 0.97736728 0.96306434 0.95503045],[0.94570774 0.91871566 0.90859255 0.90750694],[0.98761075 0.97591402 0.96624808 0.96653609]
26,20000,27001,[0.96220659 0.96348539 0.92272799 0.93917842],[0.99313076 0.99243508 0.97012331 0.97975877],[0.95382337 0.93112866 0.91909137 0.90386444],[0.9894095  0.98112297 0.97037253 0.95763158],[0.93684082 0.93337568 0.89157079 0.8993584 ],[0.98608765 0.98191151 0.9563023  0.95498873]
27,20000,28001,[0.96074738 0.96407994 0.92266148 0.93791031],[0.99302672 0.99266619 0.97045156 0.97881049],[0.96570698 0.94114382 0.92236742 0.90277318],[0.99218017 0.98683198 0.96891413 0.96453026],[0.94913286 0.92149217 0.89405306 0.8982438 ],[0.98752108 0.97651947 0.9552395  0.96287062]
28,20000,29001,[0.96814586 0.963683   0.92289942 0.93722642],[0.99478915 0.99248091 0.97037874 0.97898311],[0.94572264 0.92162546 0.92263577 0.91332065],[0.98802834 0.97791001 0.97128485 0.96383259],[0.94993736 0.94949295 0.90801072 0.8947263 ],[0.98982992 0.98838299 0.95653957 0.96124772]
29,20000,30001,[0.96134613 0.96319078 0.93702848 0.93722275],[0.99284627 0.99225446 0.97695074 0.97801136],[0.95144398 0.92820906 0.90758908 0.92966349],[0.99039116 0.97764003 0.96635525 0.97527972],[0.94789219 0.94551046 0.91004141 0.89226548],[0.98895489 0.98762903 0.96664278 0.95860206]
30,20000,31001,[0.96427121 0.96459458 0.93458879 0.93627294],[0.99371466 0.99258361 0.97634444 0.97824336],[0.93696563 0.92656564 0.92891593 0.90939429],[0.98409977 0.98119804 0.97491242 0.96504301],[0.93809564 0.92383182 0.92521259 0.91827195],[0.98433299 0.98026763 0.96625116 0.97398895]
31,20000,32001,[0.96233975 0.96074667 0.93190088 0.93650676],[0.99329901 0.99180365 0.97499478 0.97861921],[0.9524323  0.94476116 0.90908812 0.89706753],[0.98895683 0.98610488 0.96298305 0.95698193],[0.93446289 0.92345592 0.89877473 0.90182718],[0.98437637 0.97892043 0.95860758 0.96351326]
32,20000,33001,[0.96181129 0.9624686  0.93850669 0.93391103],[0.99305148 0.99207911 0.97757601 0.97869562],[0.9557518  0.93612559 0.90683606 0.90392757],[0.98996725 0.98398923 0.96139084 0.95178899],[0.94270491 0.94142914 0.91267367 0.9124847 ],[0.98666927 0.98503094 0.95766459 0.96305335]
33,20000,34001,[0.96372321 0.96356444 0.93942686 0.93846113],[0.99358849 0.99273424 0.97940061 0.97998973],[0.94967556 0.93047106 0.90694798 0.90855639],[0.98780893 0.9798428  0.95759155 0.96220862],[0.93833324 0.92758368 0.89531715 0.8856589 ],[0.9828451  0.97734482 0.94928449 0.95481457]
34,20000,35001,[0.96202326 0.96335032 0.93713507 0.93798643],[0.99300912 0.99207681 0.97797175 0.97900856],[0.95707324 0.93651419 0.91238592 0.91195602],[0.99125808 0.98396318 0.96214463 0.97124904],[0.93934332 0.94525556 0.90897726 0.89966877],[0.98892906 0.98781983 0.95965087 0.95901226]
35,20000,36001,[0.96286813 0.96376952 0.93583209 0.93729781],[0.99368933 0.99188185 0.97653298 0.9788446 ],[0.96216659 0.92987862 0.90705425 0.90581999],[0.99049362 0.98220648 0.95878617 0.95663834],[0.94773469 0.95139778 0.92178178 0.91820253],[0.98963092 0.9887438  0.96698686 0.97445359]
36,20000,37001,[0.96254722 0.97375119 0.93742896 0.93623985],[0.99327208 0.99457971 0.97723075 0.97834039],[0.95009393 0.92982272 0.92076412 0.91510624],[0.98785657 0.97391038 0.96413479 0.96583732],[0.94218895 0.93860816 0.91656683 0.91549974],[0.98648039 0.98226793 0.96352686 0.9714899 ]
37,20000,38001,[0.96034284 0.96244183 0.93737052 0.93625377],[0.9929038  0.99192438 0.97620569 0.97775017],[0.95585336 0.94828574 0.90781381 0.9038822 ],[0.99104046 0.98734846 0.95854689 0.95940257],[0.95338111 0.92194311 0.92147338 0.90350885],[0.9897123  0.9801661  0.97487633 0.9677561 ]
38,20000,39001,[0.96311598 0.96219034 0.93696565 0.93984493],[0.99320955 0.99230657 0.9779263  0.979615  ],[0.94721922 0.94831799 0.90722169 0.90436994],[0.98729486 0.98871662 0.95733301 0.96189243],[0.94127389 0.92079358 0.92454395 0.88819186],[0.98710289 0.97832308 0.96643722 0.957845  ]
39,20000,40001,[0.96177972 0.96525407 0.93718288 0.93690978],[0.99315362 0.99245194 0.97682673 0.9788766 ],[0.95452488 0.94912403 0.91213413 0.91233927],[0.99124455 0.98798989 0.962067   0.96337699],[0.94752281 0.91322141 0.90121316 0.90450028],[0.98720806 0.97652715 0.96617632 0.9646128 ]
40,20000,41001,[0.96160038 0.96266538 0.9354197  0.93635485],[0.99298847 0.99202505 0.97624639 0.97774192],[0.95150386 0.94511111 0.93106568 0.91616735],[0.99020881 0.9880163  0.97463168 0.96830276],[0.95240461 0.92550741 0.90787105 0.90319896],[0.98879173 0.97742619 0.96208004 0.97033825]
41,20000,42001,[0.96200962 0.96411197 0.93663877 0.94014363],[0.99328283 0.99239182 0.97827888 0.9799624 ],[0.9480515  0.92953971 0.91704094 0.90223064],[0.98661192 0.97769614 0.96092774 0.95815141],[0.94411342 0.92982843 0.90824605 0.8923418 ],[0.98925391 0.98578367 0.96025935 0.95712843]
42,20000,43001,[0.96269716 0.96139494 0.92594384 0.924837  ],[0.99322029 0.99173238 0.9718225  0.97302861],[0.93810736 0.94065849 0.91141515 0.90358469],[0.9871925  0.9864394  0.96277579 0.95557097],[0.94555814 0.93662948 0.90284179 0.88347258],[0.99016807 0.98396063 0.95762774 0.95395903]
43,20000,44001,[0.96632737 0.95677717 0.92422051 0.93795919],[0.99447977 0.99034543 0.96981671 0.97877215],[0.95743401 0.94258964 0.91455474 0.91955409],[0.99182259 0.98000424 0.9641382  0.96608451],[0.94544967 0.91570131 0.90646297 0.90357704],[0.98991665 0.97872485 0.96493273 0.96245359]
44,20000,45001,[0.96246272 0.9420572  0.92213669 0.94308134],[0.99335032 0.98540939 0.96922104 0.98098252],[0.95740673 0.94648029 0.92140091 0.91934135],[0.98980313 0.98448354 0.96900897 0.97161758],[0.93784243 0.91343033 0.91103921 0.89392954],[0.98480211 0.97645707 0.969209   0.95315211]
45,20000,46001,[0.96570218 0.96399419 0.93537361 0.93587323],[0.99437152 0.99249279 0.97678185 0.97882196],[0.94563321 0.9366982  0.91303143 0.91617967],[0.98693702 0.98327859 0.9627228  0.97041274],[0.94171751 0.93239309 0.89249346 0.88740797],[0.98632629 0.98219418 0.95575135 0.95511081]
46,20000,47001,[0.96818444 0.96323991 0.93823023 0.94811844],[0.99498638 0.9921407  0.97712714 0.9823998 ],[0.95681771 0.93562309 0.91625939 0.91989168],[0.98961389 0.98547054 0.96501012 0.96331733],[0.95038801 0.93559091 0.90751131 0.90636223],[0.98957407 0.98425225 0.96728035 0.95953939]
47,20000,48001,[0.9613444  0.96412716 0.93673738 0.93518135],[0.99314162 0.992615   0.9770366  0.97829532],[0.96091754 0.93681109 0.92093057 0.90813813],[0.99221821 0.98111554 0.96119584 0.96669059],[0.93963896 0.93847669 0.91998531 0.90606598],[0.98462064 0.98306889 0.96922932 0.9659741 ]
48,20000,49001,[0.96156779 0.97221125 0.93653612 0.93740774],[0.99301255 0.99419056 0.97699025 0.97865775],[0.95760518 0.94402236 0.91861358 0.90326273],[0.9907567  0.98601512 0.96991849 0.96186614],[0.94546111 0.92548001 0.90296031 0.90563699],[0.98721297 0.98472317 0.96009562 0.96825207]
49,20000,50001,[0.9607824  0.96222277 0.93712364 0.93938118],[0.99303551 0.99241453 0.9771078  0.97987279],[0.93872214 0.94340206 0.91283421 0.90607629],[0.98542443 0.98268573 0.96318375 0.95891667],[0.9541908  0.92942667 0.91689456 0.90495451],[0.99089741 0.98367732 0.97164578 0.96080109]
50,20000,51001,[0.96226278 0.97348438 0.92686776 0.93693379],[0.99349476 0.99444262 0.97379546 0.97945008],[0.9407388  0.93318946 0.92764907 0.92653024],[0.98374656 0.9790325  0.97225228 0.97290144],[0.9510852  0.93205286 0.89783686 0.86552441],[0.98774923 0.9796907  0.95120586 0.94579968]
51,20000,52001,[0.96222757 0.9626923  0.92263873 0.93516015],[0.9931705  0.99266294 0.96949045 0.97763427],[0.94067789 0.92378555 0.91743103 0.91828081],[0.98586829 0.97897818 0.96525953 0.97046917],[0.94714922 0.92659219 0.90646147 0.91221688],[0.98878141 0.98274212 0.96600972 0.96756312]
52,20000,53001,[0.96985773 0.9634299  0.93947036 0.93994364],[0.99507281 0.99245301 0.97748061 0.97956397],[0.95581518 0.93623272 0.92220328 0.90996936],[0.99068501 0.98281929 0.96885914 0.96301559],[0.93596503 0.92548758 0.8966658  0.89512144],[0.98312017 0.97951044 0.95787814 0.95580105]
53,20000,54001,[0.96332683 0.96479333 0.93822808 0.93733529],[0.99365904 0.99241037 0.97819807 0.97880433],[0.94508895 0.93294492 0.9094081  0.91938792],[0.98614598 0.98415839 0.96102111 0.96929008],[0.93959785 0.92210054 0.90788694 0.89062313],[0.98549177 0.97343249 0.95929521 0.96069632]
54,20000,55001,[0.96398045 0.96334295 0.93611509 0.93616652],[0.99348415 0.99218407 0.97729494 0.97828016],[0.9498038  0.946431   0.9338452  0.92262126],[0.98813454 0.98730694 0.97664165 0.96711583],[0.93687363 0.92484076 0.90626035 0.91810518],[0.98421859 0.98065563 0.9608487  0.96939643]
55,20000,56001,[0.96122597 0.96396242 0.93127465 0.93505608],[0.99309165 0.99250064 0.9746788  0.97747265],[0.95175252 0.92127629 0.91638341 0.91228862],[0.98536866 0.97800657 0.96362836 0.96519381],[0.95826741 0.92974889 0.91965341 0.92377531],[0.99330818 0.98541429 0.97329841 0.97316903]
56,20000,57001,[0.96145219 0.96364753 0.93704751 0.93849337],[0.99297429 0.99230589 0.97708703 0.97840014],[0.95246593 0.93020559 0.91712864 0.91239879],[0.98887566 0.97994025 0.96519951 0.96746426],[0.95016855 0.93203824 0.91012301 0.90018   ],[0.99033758 0.98364829 0.96176635 0.96615693]
57,20000,58001,[0.96288782 0.96383855 0.92385859 0.93821922],[0.99325912 0.99210356 0.97065406 0.97926915],[0.93599652 0.94826935 0.9079094  0.9193716 ],[0.98520603 0.9877189  0.96239147 0.9743336 ],[0.94550663 0.92653755 0.91960595 0.89618063],[0.98999895 0.98118919 0.96350958 0.95205785]
58,20000,59001,[0.9616967  0.96237633 0.93759372 0.94176114],[0.99314129 0.99179188 0.97761578 0.98034821],[0.95179131 0.9454037  0.91628423 0.89719969],[0.98960082 0.98746014 0.9654649  0.95787774],[0.9464833  0.93192375 0.90914099 0.88250575],[0.98720636 0.98518374 0.9614994  0.94858822]
59,20000,60001,[0.96335397 0.96476632 0.94169157 0.9465565 ],[0.99343445 0.99327716 0.97833813 0.98245026],[0.94960389 0.95060236 0.90770875 0.90641558],[0.991034   0.98933576 0.95867126 0.96179113],[0.93385517 0.87090874 0.89564592 0.89827577],[0.9811419  0.96192831 0.95336832 0.95708327]
60,20000,61001,[0.96304999 0.96473686 0.93787243 0.93816099],[0.99329901 0.99238014 0.9772588  0.9787546 ],[0.94408798 0.92471217 0.90871375 0.91513945],[0.98344647 0.97515121 0.9615651  0.96566145],[0.95280076 0.94689311 0.91345887 0.89742942],[0.99245123 0.98934221 0.96890939 0.96273118]
61,20000,62001,[0.9624565  0.96373442 0.93625169 0.93541454],[0.99366152 0.99228316 0.97633149 0.97833562],[0.94662279 0.93962831 0.92102441 0.92186902],[0.98712343 0.98305282 0.96997471 0.97187434],[0.94111323 0.91856573 0.90963387 0.91008661],[0.98221599 0.97928864 0.97000457 0.96396012]
62,20000,63001,[0.96297975 0.96246547 0.93727627 0.93827785],[0.99337505 0.99231374 0.97685242 0.9787893 ],[0.95204088 0.9319459  0.91959628 0.90602068],[0.98854182 0.98435289 0.96964882 0.96595726],[0.9270153  0.92172445 0.91066375 0.90464609],[0.98294836 0.9773418  0.96501663 0.96611152]
63,20000,64001,[0.96037309 0.9645262  0.93587858 0.93665407],[0.9928713  0.99235629 0.97658348 0.97851669],[0.96590298 0.94436655 0.92440805 0.91839131],[0.99317361 0.98624966 0.96200846 0.96902145],[0.94962415 0.91857441 0.91552447 0.8995065 ],[0.98756633 0.9775269  0.9667984  0.96161992]
64,20000,65001,[0.96309347 0.96222774 0.92282628 0.94100019],[0.99333324 0.99214114 0.97018114 0.98013723],[0.94791833 0.93377593 0.90666522 0.89943455],[0.98563483 0.98186898 0.95940154 0.95473694],[0.94151565 0.93800325 0.90794002 0.88572157],[0.98651881 0.98569643 0.96316323 0.9524511 ]
65,20000,66001,[0.96225027 0.96298735 0.92786244 0.93691261],[0.99320719 0.99227321 0.97352885 0.97844211],[0.9493882  0.92598883 0.93081315 0.90485966],[0.98784523 0.97992452 0.97266944 0.96214125],[0.95033916 0.93907659 0.90285341 0.91636528],[0.98905382 0.98619871 0.9613886  0.96796914]
66,20000,67001,[0.96796666 0.96071039 0.93686101 0.93638446],[0.99464697 0.99191332 0.9775972  0.97940799],[0.95920252 0.94272986 0.91759648 0.91589114],[0.99351351 0.98660369 0.96396558 0.96455934],[0.94330776 0.9394316  0.90567805 0.8870419 ],[0.98745698 0.98503904 0.96794081 0.96030317]
67,20000,68001,[0.96194453 0.9645618  0.93626353 0.9373674 ],[0.9931793  0.99248889 0.97681368 0.97936354],[0.94855834 0.94169627 0.91629559 0.91150436],[0.98697252 0.98350791 0.96343249 0.96065438],[0.94875666 0.92205272 0.91550663 0.91011479],[0.98791672 0.97838505 0.96886415 0.96575217]
68,20000,69001,[0.96274264 0.96266535 0.93819729 0.94004595],[0.99331783 0.99213585 0.97704079 0.97975984],[0.94747688 0.94373727 0.91108961 0.89373458],[0.98762181 0.98556269 0.96334616 0.95180562],[0.94645707 0.9346814  0.90762745 0.88661298],[0.98769861 0.98255089 0.96713035 0.95943413]
69,20000,70001,[0.96522097 0.96363475 0.93818029 0.93536636],[0.99400484 0.99246069 0.97690791 0.97880807],[0.94525828 0.93443141 0.91680653 0.91288644],[0.98558549 0.98107698 0.96486271 0.966571  ],[0.94711501 0.92598434 0.91679415 0.89733511],[0.98849744 0.98277568 0.96875622 0.96295625]
70,20000,71001,[0.96201159 0.96389572 0.93382347 0.93720762],[0.99322989 0.99272702 0.97568918 0.97882502],[0.94039261 0.91999641 0.92413744 0.91668298],[0.98472193 0.9738394  0.96788961 0.96702341],[0.94339775 0.92911411 0.92954736 0.90484166],[0.99113118 0.98369829 0.97553076 0.96662626]
71,20000,72001,[0.96327004 0.96532049 0.92036141 0.93738008],[0.99335922 0.99244858 0.96935139 0.979186  ],[0.94717345 0.93149993 0.92556935 0.90473627],[0.98913475 0.97994131 0.96593427 0.96355533],[0.93907823 0.92714819 0.91153543 0.9080223 ],[0.98648169 0.9817648  0.95962083 0.96294356]
72,20000,73001,[0.96273542 0.96122749 0.93750632 0.93807127],[0.99329523 0.99164697 0.97774867 0.97934893],[0.9450835  0.944      0.91930352 0.88263499],[0.9875196  0.98502095 0.96137995 0.95158121],[0.95107799 0.94120192 0.91590909 0.91052939],[0.9870196  0.98890599 0.96338361 0.96866732]
73,20000,74001,[0.96291366 0.96483643 0.93441222 0.93655971],[0.993585   0.9928941  0.97672326 0.97843992],[0.94497563 0.93451713 0.92695462 0.90535451],[0.9844018  0.98149161 0.96815813 0.95830174],[0.94091497 0.91926606 0.90478219 0.90328158],[0.98518209 0.9766089  0.96771379 0.96760486]
74,20000,75001,[0.96165751 0.96474039 0.93629096 0.93673781],[0.99301752 0.9924485  0.97649333 0.97898665],[0.94496716 0.91917059 0.9072718  0.90871659],[0.98559044 0.97476019 0.96532183 0.96202387],[0.96032853 0.93425912 0.90887537 0.91494571],[0.99244604 0.98472169 0.96735981 0.97063558]
75,20000,76001,[0.96088949 0.96481537 0.93835877 0.93949365],[0.99289099 0.99257687 0.97786126 0.98011743],[0.95774394 0.93264561 0.91575896 0.90889954],[0.99023341 0.97993015 0.96059143 0.95952859],[0.94979158 0.9346887  0.90335482 0.89535033],[0.99044227 0.9829453  0.95740911 0.95722925]
76,20000,77001,[0.96262109 0.96486903 0.93836378 0.93677659],[0.99313927 0.99259335 0.97769239 0.97844087],[0.9489332  0.94145701 0.91239301 0.9287074 ],[0.98938465 0.98441182 0.96079837 0.97191081],[0.94957261 0.93099798 0.90802015 0.89313422],[0.98885812 0.98057387 0.96248105 0.958043  ]
77,20000,78001,[0.96064315 0.96610821 0.93841555 0.93532765],[0.99210362 0.99243423 0.97647052 0.97787469],[0.93931115 0.92245641 0.92398372 0.91941648],[0.98367681 0.97671818 0.9715498  0.96556948],[0.94080058 0.94163094 0.90724727 0.90907071],[0.98802196 0.98686376 0.96527462 0.96610285]
78,20000,79001,[0.96780083 0.96265068 0.9345963  0.9326096 ],[0.99466874 0.99173998 0.97581815 0.97837726],[0.95214245 0.94382187 0.92551664 0.92839283],[0.98908903 0.9861758  0.97112276 0.9656949 ],[0.95518753 0.93629892 0.92560328 0.91839083],[0.99213944 0.98819147 0.97517328 0.97173345]
79,20000,80001,[0.96906429 0.96083829 0.93587342 0.93846551],[0.99517406 0.992004   0.97760306 0.98029601],[0.94477854 0.93162698 0.923571   0.90084554],[0.98517859 0.98031749 0.96609743 0.95974759],[0.93848747 0.92326506 0.90677904 0.88972523],[0.98436075 0.9803755  0.95970674 0.94684856]
80,20000,81001,[0.96168039 0.96489071 0.93630137 0.93564526],[0.99308779 0.9922714  0.97704756 0.9787579 ],[0.95263668 0.93152722 0.91859469 0.9204139 ],[0.98848776 0.98235373 0.96785628 0.9698507 ],[0.94559208 0.93504346 0.91267312 0.89248156],[0.98782107 0.98349007 0.96500509 0.96017116]
81,20000,82001,[0.96138594 0.9608844  0.93708296 0.93985684],[0.99304775 0.9917517  0.97732569 0.97952788],[0.94952236 0.94074946 0.90742298 0.90184407],[0.98695003 0.98371975 0.96033006 0.95369592],[0.95846771 0.93755149 0.9148471  0.88973394],[0.99158402 0.98259032 0.97087557 0.96068734]
82,20000,83001,[0.96218138 0.96226025 0.93778112 0.9407764 ],[0.99296455 0.99205501 0.97754482 0.98024229],[0.9515748  0.93064625 0.91280615 0.89670653],[0.99097571 0.97945841 0.96495313 0.96005231],[0.9407852  0.92980889 0.90007962 0.88958612],[0.98608312 0.98208398 0.95965614 0.9506244 ]
83,20000,84001,[0.96262032 0.96397176 0.92356155 0.94396275],[0.99332805 0.99248863 0.97008981 0.9815925 ],[0.94503702 0.9246227  0.91639071 0.92862524],[0.98553312 0.97941742 0.96604928 0.96770989],[0.95230342 0.93283171 0.89587485 0.90740007],[0.9902262  0.98481622 0.96180795 0.96180821]
84,20000,85001,[0.95995854 0.93953712 0.93577253 0.93567032],[0.99264702 0.98462774 0.97647618 0.97789619],[0.96452556 0.94283468 0.92847306 0.93741952],[0.99345038 0.98699333 0.97225392 0.9773227 ],[0.94889094 0.92150878 0.91418818 0.88971637],[0.98923552 0.98223543 0.96679167 0.96482153]
85,20000,86001,[0.9619125  0.9626047  0.93960578 0.93660966],[0.99255247 0.99206861 0.97767361 0.97821267],[0.95401529 0.9379156  0.9178757  0.92024144],[0.98988771 0.98047517 0.96449499 0.97300767],[0.95675722 0.94313845 0.90852192 0.89715356],[0.99277811 0.99019234 0.95782773 0.9637014 ]
86,20000,87001,[0.96389775 0.96254561 0.93411779 0.93886312],[0.99339755 0.99230675 0.97608353 0.97905329],[0.94356504 0.93990457 0.93466145 0.91565852],[0.98610234 0.98514792 0.97617317 0.97108779],[0.94097364 0.92397145 0.90738326 0.89736812],[0.98717755 0.97828763 0.96734973 0.96038586]
