,n,random_state,train_BA,train_auroc,val_BA,val_auroc,test_BA,test_auroc
13,5000,14001,[0.78194563 0.81683751 0.65180711],[0.84630978 0.88594709 0.70801659],[0.66606771 0.74619973 0.62592334],[0.71577661 0.81250186 0.66159534],[0.65800545 0.72595848 0.62998421],[0.71507876 0.79222172 0.66460439]
14,5000,15001,[0.73367106 0.81204988 0.65779339],[0.79909339 0.87992112 0.70537636],[0.65134553 0.73050254 0.62809916],[0.70012754 0.79878744 0.66361886],[0.66186204 0.74062071 0.62376824],[0.71768487 0.80725866 0.6636825 ]
15,5000,16001,[0.71133184 0.80499675 0.6905823 ],[0.77460989 0.87893058 0.75968667],[0.66396308 0.74112388 0.61469182],[0.71581845 0.80529294 0.65110643],[0.66555988 0.72779962 0.58902544],[0.71787046 0.7983635  0.63126744]
16,5000,17001,[0.6942576  0.80076425 0.65708174],[0.76521383 0.87474719 0.70388726],[0.68056139 0.72458564 0.62669487],[0.7346897  0.78947284 0.66666159],[0.66685196 0.74620217 0.60743308],[0.72567696 0.81454749 0.64698613]
17,5000,18001,[0.69344507 0.7816679  0.64989158],[0.75972407 0.85394236 0.70564417],[0.66482815 0.74122999 0.60682626],[0.71432013 0.81267784 0.65046942],[0.65081239 0.72568583 0.62342979],[0.71335266 0.80159396 0.66916436]
18,5000,19001,[0.73738946 0.82360237 0.65144692],[0.79943486 0.88988852 0.69914868],[0.66710195 0.73687383 0.60513373],[0.72098729 0.80264553 0.64184015],[0.65198869 0.72526609 0.63372792],[0.7052181  0.79543533 0.6710437 ]
19,5000,20001,[0.72620614 0.82871353 0.66972229],[0.80217296 0.89130481 0.72452683],[0.65135133 0.72413797 0.63914599],[0.70818408 0.78730483 0.67680593],[0.6610922  0.7377126  0.61390172],[0.71689487 0.80381505 0.6574984 ]
20,5000,21001,[0.70154572 0.80533422 0.69222907],[0.76786657 0.88004273 0.76000737],[0.67304258 0.7426884  0.61817943],[0.73161779 0.80664602 0.65647769],[0.64793809 0.7348822  0.61488888],[0.71676841 0.80113702 0.66464889]
21,5000,22001,[0.76593055 0.78745845 0.64996352],[0.82739823 0.85191065 0.70549775],[0.665446   0.74871748 0.61296187],[0.72204075 0.80815647 0.65096205],[0.6505324  0.72121261 0.61570479],[0.70551742 0.79137684 0.66124956]
22,5000,23001,[0.78061608 0.79549011 0.65145301],[0.8497477  0.86597233 0.70879571],[0.65918396 0.73623196 0.61253295],[0.70563455 0.80022328 0.65306147],[0.66869048 0.73640125 0.63709391],[0.72161963 0.80234884 0.68193259]
23,5000,24001,[0.70245559 0.78589292 0.66105025],[0.77159806 0.86960182 0.71317811],[0.65411334 0.73608568 0.61490074],[0.70163766 0.80147644 0.65381906],[0.6484012  0.7375156  0.60927589],[0.70519756 0.80435007 0.65227606]
24,5000,25001,[0.78007551 0.79831378 0.66852025],[0.8475474  0.87265024 0.71428948],[0.67312351 0.73977762 0.61525506],[0.72291465 0.80684995 0.65954721],[0.66821802 0.73221642 0.6035098 ],[0.72109666 0.80572889 0.64421468]
25,5000,26001,[0.69986929 0.79503217 0.67170289],[0.76313205 0.86788365 0.73002394],[0.67055297 0.74636466 0.61525082],[0.71816235 0.81004788 0.64880052],[0.64704039 0.73323524 0.6165519 ],[0.70363365 0.80529182 0.66122211]
26,5000,27001,[0.73724679 0.8117638  0.66034251],[0.81240184 0.88065099 0.71465982],[0.65832799 0.72939283 0.62509151],[0.71358946 0.79625992 0.65871885],[0.66894897 0.71880566 0.62336582],[0.72461855 0.7895325  0.66761432]
27,5000,28001,[0.733936   0.77196099 0.6547683 ],[0.80879672 0.84392015 0.69683364],[0.672321   0.74187256 0.63242613],[0.73100053 0.811697   0.66843439],[0.65527087 0.7415766  0.63165313],[0.71790453 0.81105761 0.6725215 ]
28,5000,29001,[0.75836744 0.80687461 0.6519296 ],[0.82765096 0.88366805 0.71122638],[0.65898839 0.73417553 0.64301822],[0.71160068 0.80351684 0.67909975],[0.65502214 0.7278011  0.60674671],[0.71249182 0.79507163 0.64300503]
29,5000,30001,[0.70873116 0.80284613 0.68941709],[0.76380989 0.87032731 0.75812303],[0.68607925 0.73599003 0.60848249],[0.74678568 0.79982508 0.64574565],[0.65754645 0.72192297 0.60298922],[0.72249436 0.79654224 0.65105907]
30,5000,31001,[0.70708459 0.80447854 0.65490389],[0.76828018 0.87839957 0.70284587],[0.66191767 0.73390761 0.62676785],[0.71509301 0.80088339 0.66743568],[0.66189613 0.73610539 0.6189552 ],[0.72273979 0.80807628 0.65555148]
31,5000,32001,[0.77338999 0.79317769 0.65131002],[0.84334818 0.86952768 0.70797499],[0.67121951 0.71833196 0.63188887],[0.72404062 0.78396875 0.665543  ],[0.65820701 0.73689938 0.6078469 ],[0.71818838 0.80596676 0.65079908]
32,5000,33001,[0.72988368 0.80364601 0.65539764],[0.80051418 0.87705926 0.71649362],[0.65466305 0.73201056 0.6149167 ],[0.70717823 0.79690877 0.65013343],[0.64008681 0.73624295 0.61159459],[0.70648575 0.80482618 0.65781781]
33,5000,34001,[0.7520095  0.81983953 0.65726377],[0.81711061 0.88623764 0.71914748],[0.68449503 0.74579149 0.62429052],[0.73282683 0.81647161 0.65895318],[0.65895082 0.72755663 0.61208824],[0.70969951 0.79621588 0.65381454]
34,5000,35001,[0.71831987 0.77047534 0.65052587],[0.77976291 0.84507987 0.70546654],[0.65651679 0.73567428 0.62209433],[0.70841615 0.80080506 0.65631753],[0.66563224 0.73185692 0.61755149],[0.71251407 0.7943253  0.65530351]
35,5000,36001,[0.75496458 0.80075262 0.66047948],[0.82199348 0.86927955 0.71629601],[0.65254942 0.73266276 0.62551789],[0.70296522 0.79601205 0.65753915],[0.64821305 0.72498126 0.59970417],[0.70354486 0.7992969  0.63736503]
36,5000,37001,[0.70639572 0.80253488 0.70504708],[0.77627671 0.87426298 0.77503691],[0.68791439 0.75548198 0.60915877],[0.7463925  0.82795943 0.64604891],[0.66248411 0.74158865 0.61953685],[0.71766918 0.80610822 0.66312915]
37,5000,38001,[0.7607572  0.80869446 0.64267094],[0.83693193 0.87830943 0.69625252],[0.67085233 0.73781398 0.62311475],[0.72583211 0.80580378 0.66501545],[0.65464983 0.72151467 0.60566422],[0.69993825 0.79512769 0.65269273]
38,5000,39001,[0.7038274  0.81532217 0.66670072],[0.77540107 0.87985149 0.72154604],[0.66442501 0.74847043 0.60738685],[0.71654129 0.81170577 0.64723019],[0.65022275 0.73416187 0.61890106],[0.69993307 0.80348291 0.66331658]
39,5000,40001,[0.70270778 0.81202734 0.65478684],[0.7587071  0.89036709 0.70340293],[0.66533485 0.74254578 0.61373635],[0.71473278 0.80538851 0.64989997],[0.66812151 0.73224064 0.58811316],[0.72870414 0.79398575 0.62890714]
40,5000,41001,[0.7077421  0.82106871 0.65962114],[0.77484387 0.88876075 0.7186489 ],[0.67430684 0.73961569 0.63429379],[0.72404091 0.80592885 0.6785887 ],[0.66395018 0.733036   0.60299121],[0.71994956 0.79705271 0.64112846]
41,5000,42001,[0.69628016 0.80373953 0.64663144],[0.75935904 0.87952937 0.70344169],[0.67590726 0.73735581 0.61327049],[0.72261629 0.80185725 0.64386612],[0.65437419 0.72767479 0.60798935],[0.70638829 0.79398351 0.64841878]
42,5000,43001,[0.73699962 0.79344569 0.65089956],[0.79992803 0.8703163  0.70247128],[0.68439984 0.7534594  0.60151077],[0.73919581 0.8240802  0.63837981],[0.65751811 0.72505789 0.61852391],[0.71494833 0.79482868 0.65976997]
43,5000,44001,[0.70526521 0.81265152 0.65443089],[0.76466917 0.8812447  0.70817344],[0.66736597 0.73817103 0.62000054],[0.72176935 0.80342253 0.6534282 ],[0.6634238  0.72539792 0.61681356],[0.72121373 0.7961221  0.65725601]
44,5000,45001,[0.70644786 0.79132906 0.64882019],[0.76717793 0.86505025 0.69926241],[0.6887569  0.73993209 0.62410289],[0.74042317 0.80441163 0.65804554],[0.64860784 0.73178116 0.61398875],[0.71094171 0.79833596 0.65441842]
45,5000,46001,[0.68969609 0.80280272 0.65621358],[0.75332292 0.86987021 0.70815716],[0.67225284 0.74508078 0.6172989 ],[0.72731934 0.81273551 0.65303486],[0.66946857 0.73665874 0.61755966],[0.72674714 0.80730367 0.65428243]
46,5000,47001,[0.75938801 0.78450253 0.66509776],[0.84020278 0.85595009 0.71912003],[0.65481101 0.72786345 0.61416794],[0.70539551 0.79140643 0.64867421],[0.65228841 0.75111828 0.61517419],[0.71041087 0.81973899 0.6577792 ]
47,5000,48001,[0.69896424 0.8113952  0.65401009],[0.75478094 0.8782445  0.70968569],[0.67369211 0.72853416 0.6340915 ],[0.72649673 0.79412222 0.675447  ],[0.65737115 0.75047301 0.59534796],[0.71057022 0.8102016  0.63177187]
48,5000,49001,[0.70394059 0.82232049 0.64096143],[0.76899768 0.89086874 0.69741087],[0.64978531 0.72292603 0.60353585],[0.70386346 0.79151575 0.64211004],[0.65866564 0.72138215 0.6194726 ],[0.72391205 0.78961907 0.66975102]
49,5000,50001,[0.72508022 0.7539243  0.65142412],[0.78408113 0.82697871 0.71173781],[0.66709495 0.74330538 0.62330499],[0.71227078 0.8052845  0.66003411],[0.65959194 0.7354857  0.62110316],[0.72291432 0.80440573 0.66198862]
50,5000,51001,[0.70711891 0.78504776 0.65400963],[0.76837035 0.85329265 0.70795044],[0.6747336  0.74504551 0.61691945],[0.72902422 0.80842691 0.65865566],[0.64681256 0.72761815 0.63295422],[0.70277015 0.79966184 0.67329531]
51,5000,52001,[0.7096373  0.80212374 0.63752497],[0.78217099 0.87564533 0.69303337],[0.67437508 0.73202577 0.60599504],[0.7175079  0.79573368 0.64569806],[0.66167918 0.73858953 0.60269236],[0.71837062 0.80376797 0.64587129]
52,5000,53001,[0.7052573  0.80440199 0.65478655],[0.7710827  0.87528076 0.70446561],[0.67825592 0.71158153 0.61320984],[0.72889561 0.77356278 0.65344033],[0.66780237 0.73341563 0.61547519],[0.72633595 0.80531564 0.64922991]
53,5000,54001,[0.75492931 0.78260449 0.65894643],[0.82935194 0.85324425 0.70915436],[0.67925292 0.73697729 0.61899246],[0.74243863 0.79500764 0.6501938 ],[0.66314496 0.73130232 0.60633825],[0.71920619 0.80394592 0.65022562]
54,5000,55001,[0.73951751 0.79831367 0.6720897 ],[0.80288998 0.8771066  0.72061281],[0.66094586 0.73958438 0.61053147],[0.71482939 0.80642004 0.64888911],[0.66424851 0.71316991 0.60860132],[0.72395135 0.78547593 0.6518861 ]
55,5000,56001,[0.72115782 0.82376528 0.68086363],[0.79435904 0.88870965 0.74330166],[0.6520592  0.72333842 0.62522594],[0.70249283 0.78496011 0.66996415],[0.66137977 0.7407088  0.60437241],[0.72074631 0.80309971 0.65653586]
56,5000,57001,[0.70690543 0.80500331 0.6558392 ],[0.77383807 0.87926277 0.71219508],[0.67229565 0.75045479 0.62111586],[0.72979118 0.81974672 0.6621685 ],[0.66257003 0.72374925 0.61713087],[0.72515498 0.80271005 0.66125086]
57,5000,58001,[0.69926456 0.81102963 0.66624559],[0.76542431 0.88071242 0.7126939 ],[0.68215624 0.73776762 0.62410353],[0.73675994 0.80828429 0.66037186],[0.66312003 0.74592313 0.62532277],[0.73274485 0.81662836 0.66590385]
58,5000,59001,[0.69257021 0.79795218 0.64153039],[0.7543917  0.86305939 0.69223701],[0.67038773 0.72638405 0.62360256],[0.72488956 0.79307515 0.66639248],[0.66978317 0.73958106 0.61784392],[0.73164738 0.81068381 0.6646762 ]
59,5000,60001,[0.75842805 0.81493479 0.64987421],[0.81446007 0.88405844 0.70583374],[0.66844595 0.72855984 0.62086154],[0.72156328 0.79446258 0.65691541],[0.65679805 0.73297503 0.60965466],[0.71125926 0.80124784 0.65342934]
60,5000,61001,[0.70076985 0.80744687 0.65811481],[0.76200053 0.87820543 0.7152842 ],[0.67617102 0.73511245 0.63049258],[0.71811465 0.80122329 0.66833303],[0.66151024 0.71561656 0.62355617],[0.71688051 0.78954059 0.66079449]
61,5000,62001,[0.76622889 0.81792401 0.64825173],[0.83939852 0.88304288 0.7007641 ],[0.66129224 0.73993535 0.62406331],[0.71886995 0.79581334 0.66489006],[0.62276369 0.72694716 0.61313812],[0.6936601  0.79209228 0.66466716]
62,5000,63001,[0.70569394 0.81146144 0.64764311],[0.77451644 0.87460193 0.70304161],[0.67013176 0.74785778 0.62485627],[0.7176432  0.81302536 0.66276076],[0.65871374 0.72845189 0.62881932],[0.71523479 0.79794445 0.67018299]
63,5000,64001,[0.77383944 0.80365617 0.67482232],[0.83965624 0.87758469 0.72546314],[0.66949258 0.73024163 0.62139168],[0.72631687 0.79951696 0.66252917],[0.64135703 0.7479431  0.62943128],[0.69988128 0.81966905 0.66879377]
64,5000,65001,[0.72337043 0.80539046 0.65466329],[0.78541884 0.87408482 0.71040809],[0.64449139 0.74466181 0.62966262],[0.68859184 0.80192531 0.66031925],[0.65945607 0.75115819 0.60742102],[0.72294176 0.81766401 0.64915148]
65,5000,66001,[0.70286949 0.79055776 0.65589811],[0.7691754  0.85954932 0.71203423],[0.66802377 0.74568039 0.61252709],[0.72376156 0.80830972 0.64695074],[0.64869574 0.72181089 0.60032561],[0.71918727 0.78991258 0.63707188]
66,5000,67001,[0.72731045 0.80935727 0.64860997],[0.79887928 0.87537462 0.70269853],[0.6873657  0.73842111 0.63173935],[0.74257135 0.81354447 0.67249027],[0.66791866 0.73146587 0.62017312],[0.72651982 0.80317335 0.66311356]
67,5000,68001,[0.71347343 0.78141064 0.65917164],[0.77747507 0.85332819 0.70852851],[0.6490385  0.72890589 0.60821639],[0.69901389 0.7978632  0.64222181],[0.64797442 0.74308792 0.61415779],[0.7013411  0.81925922 0.65123672]
68,5000,69001,[0.71008664 0.80962033 0.65593167],[0.76899371 0.88136985 0.70998374],[0.65999888 0.73149067 0.63376842],[0.71354701 0.79278723 0.67449387],[0.6562026  0.73711795 0.61482559],[0.71283707 0.8051549  0.65910946]
69,5000,70001,[0.77227217 0.80922442 0.64294083],[0.83760247 0.88210984 0.69724879],[0.65735507 0.7293326  0.61416556],[0.71016351 0.79104027 0.65530162],[0.65248956 0.73154594 0.62159331],[0.71526263 0.80726847 0.65957046]
70,5000,71001,[0.7093027  0.78886695 0.70865835],[0.77730061 0.85592418 0.77312231],[0.67171214 0.73643507 0.60532096],[0.72319124 0.79535464 0.64483234],[0.6554345  0.73338841 0.60231269],[0.70884888 0.80479633 0.63729046]
71,5000,72001,[0.70821714 0.79206725 0.66424901],[0.77255223 0.86236365 0.71846567],[0.6575752  0.73304877 0.61813776],[0.70824995 0.7969677  0.65232143],[0.64730456 0.7355361  0.6202873 ],[0.70849057 0.80634031 0.65365516]
72,5000,73001,[0.70012237 0.79673851 0.65452575],[0.76151189 0.87406784 0.71550894],[0.67287326 0.74210512 0.63187007],[0.72682667 0.80557085 0.67155729],[0.65548165 0.7450876  0.62366015],[0.7097149  0.81102737 0.667852  ]
73,5000,74001,[0.69778186 0.78409971 0.65619727],[0.76199907 0.85664595 0.71163094],[0.66732176 0.73623313 0.59628619],[0.71792934 0.80210797 0.63339706],[0.65071117 0.7342857  0.62123937],[0.71239495 0.80881202 0.66024639]
74,5000,75001,[0.6998674  0.78591792 0.65594839],[0.76690464 0.85846083 0.71636682],[0.66655553 0.74994314 0.60601853],[0.72495492 0.80764209 0.64073806],[0.65411099 0.72919806 0.62622243],[0.71545215 0.79811728 0.66212227]
75,5000,76001,[0.70537431 0.80685268 0.65307642],[0.7737075  0.87890887 0.70484166],[0.67368783 0.73477186 0.61751077],[0.72582023 0.79254533 0.65169805],[0.64655343 0.73298775 0.60868551],[0.70433917 0.80209998 0.64541837]
76,5000,77001,[0.7642964  0.80881778 0.65899693],[0.84206051 0.88581375 0.70913289],[0.66795764 0.72731474 0.62520608],[0.72124589 0.79605136 0.66911784],[0.66623794 0.7356113  0.61558607],[0.72652202 0.80815833 0.65624416]
77,5000,78001,[0.77403572 0.82741842 0.65585863],[0.83447459 0.89485722 0.70997238],[0.67013609 0.73865992 0.60825618],[0.72665353 0.80959451 0.6445188 ],[0.65049941 0.71790704 0.61376828],[0.70764268 0.79065714 0.66474747]
78,5000,79001,[0.69942805 0.77321617 0.65960212],[0.77475377 0.83963694 0.71082233],[0.65491087 0.75397375 0.60970036],[0.70187528 0.81691594 0.64405643],[0.6486853  0.72037054 0.62850001],[0.70771781 0.78254545 0.66969923]
79,5000,80001,[0.69090066 0.81315844 0.66065853],[0.75411642 0.87554851 0.71474398],[0.67159515 0.75622466 0.61519263],[0.72570158 0.82170695 0.65727135],[0.65711537 0.74132434 0.62483206],[0.70824152 0.8124603  0.66854096]
80,5000,81001,[0.71874501 0.82283334 0.69819342],[0.78254051 0.89403504 0.76372884],[0.66939602 0.73479509 0.62155354],[0.72264175 0.80192424 0.66126739],[0.65290823 0.73035477 0.60294117],[0.70587811 0.80406747 0.64458777]
81,5000,82001,[0.71019664 0.80736558 0.71407154],[0.76248765 0.88006906 0.78439467],[0.67057046 0.74036511 0.6154212 ],[0.7255028  0.80593363 0.64968194],[0.64768645 0.73502885 0.60590074],[0.70106177 0.80910601 0.65003577]
82,5000,83001,[0.70449863 0.81560563 0.66646944],[0.76067696 0.8792458  0.71825561],[0.65621769 0.72567414 0.62299376],[0.70301906 0.7937589  0.65388162],[0.65264278 0.72874996 0.61098267],[0.7057978  0.79805393 0.65261542]
83,5000,84001,[0.70853333 0.81431709 0.66544455],[0.77454443 0.8796477  0.71905521],[0.66705162 0.7473358  0.61880189],[0.72638265 0.81476385 0.65857744],[0.64991511 0.71988566 0.60632898],[0.70076576 0.79135701 0.64485155]
84,5000,85001,[0.76980226 0.7796332  0.64902165],[0.83308457 0.85555381 0.69786403],[0.66865207 0.72739929 0.61276408],[0.72356425 0.7958736  0.64757834],[0.66479979 0.73492951 0.62372192],[0.72904416 0.7979115  0.65908409]
85,5000,86001,[0.696988   0.81047436 0.64466514],[0.76322956 0.88109125 0.68835322],[0.66047279 0.74898298 0.62931043],[0.7109206  0.82177765 0.6671874 ],[0.65460893 0.73273469 0.62633041],[0.71213214 0.80303025 0.66337531]
86,5000,87001,[0.69112494 0.78692145 0.63944648],[0.75584878 0.85888177 0.69504183],[0.66133262 0.74774971 0.6253365 ],[0.71667494 0.81706806 0.66011773],[0.6478392  0.73275012 0.62104049],[0.70341194 0.7962011  0.66579695]
87,5000,88001,[0.68635369 0.8131982  0.65911688],[0.75219224 0.8799248  0.71605527],[0.66648189 0.74200431 0.61690928],[0.71814014 0.8072778  0.65020168],[0.65623429 0.73529247 0.61249246],[0.72028564 0.80379426 0.65702052]
88,5000,89001,[0.7585693  0.80285273 0.65420047],[0.81779495 0.87707554 0.70730381],[0.66919595 0.73909954 0.62040805],[0.72482429 0.80863633 0.65424107],[0.66107353 0.73767477 0.62106157],[0.71729452 0.80480216 0.657888  ]
89,5000,90001,[0.74883092 0.80480802 0.64938871],[0.82010054 0.87877128 0.70867104],[0.67325628 0.73751222 0.62374497],[0.7222127  0.80404256 0.66540309],[0.65534727 0.72081941 0.64075097],[0.71646861 0.79462324 0.68615786]
90,5000,91001,[0.69948449 0.8203063  0.65054612],[0.76645393 0.88435732 0.70430605],[0.66069244 0.74800163 0.59991752],[0.71752138 0.81279831 0.63356098],[0.64712313 0.74271418 0.629651  ],[0.71060305 0.81350185 0.67341064]
91,5000,92001,[0.77434594 0.80009492 0.65732589],[0.84625601 0.87203987 0.70781847],[0.67697112 0.76016531 0.62757033],[0.7186339  0.82165954 0.66580674],[0.6594214  0.74428891 0.6233327 ],[0.71962187 0.81271893 0.66150347]
92,5000,93001,[0.74047952 0.77636158 0.64080774],[0.81211419 0.84229867 0.69347035],[0.6578355  0.73551132 0.62126516],[0.70640636 0.8014619  0.65840565],[0.66803578 0.74239829 0.61815689],[0.72379667 0.81785025 0.65964722]
93,5000,94001,[0.76911671 0.80290427 0.6481847 ],[0.84123579 0.87813688 0.70297227],[0.67035104 0.73459432 0.61795557],[0.72500619 0.8039595  0.65321953],[0.65065822 0.71279433 0.59742435],[0.70470345 0.7825097  0.64050066]
94,5000,95001,[0.70622324 0.80515552 0.64405043],[0.77543172 0.87831142 0.69284525],[0.66034349 0.73524989 0.6332719 ],[0.70766052 0.80068364 0.67264466],[0.64051717 0.73838393 0.63571309],[0.69357405 0.80233759 0.66951474]
95,5000,96001,[0.70858424 0.81020704 0.65925055],[0.76706092 0.87915783 0.70842396],[0.66965917 0.74906601 0.63320105],[0.72539277 0.81737202 0.66770716],[0.6469535  0.73859213 0.61308152],[0.70692173 0.80690998 0.64964019]
96,5000,97001,[0.74464412 0.79797593 0.65407175],[0.81423127 0.86987178 0.70533659],[0.66314021 0.74431402 0.61077682],[0.72331756 0.80802255 0.64737609],[0.6680841  0.74093986 0.60702022],[0.73149677 0.80797019 0.638438  ]
97,5000,98001,[0.76436596 0.78573498 0.66490426],[0.84198396 0.85178487 0.71574718],[0.66036696 0.74242679 0.62407575],[0.70975491 0.81413599 0.65658523],[0.65035291 0.73147603 0.60940597],[0.69991011 0.80134255 0.65901795]
98,5000,99001,[0.70510752 0.80315966 0.6509717 ],[0.77147739 0.88235815 0.70248385],[0.6525231  0.73409026 0.59869335],[0.70447858 0.80415607 0.63754658],[0.65102538 0.72362704 0.60550715],[0.70673725 0.78867968 0.65036554]
99,5000,100001,[0.70133196 0.80592026 0.65369227],[0.76103723 0.87790248 0.70732623],[0.66731873 0.73209251 0.60826996],[0.7173705  0.79500424 0.64718098],[0.66496248 0.72615249 0.62957068],[0.72131953 0.79642035 0.6718197 ]
100,5000,101001,[0.7123297  0.77550539 0.65191381],[0.77733801 0.85040997 0.71657108],[0.67272277 0.72390087 0.61010991],[0.7286091  0.78958406 0.64957169],[0.65603685 0.73869039 0.62108426],[0.70991705 0.80444151 0.66036558]
101,5000,102001,[0.73925119 0.81143605 0.71189246],[0.80512853 0.88827631 0.77695226],[0.64654549 0.72007078 0.61920909],[0.70012979 0.78113767 0.65906194],[0.65010723 0.73127865 0.605256  ],[0.7082227  0.80110239 0.64805381]
102,5000,103001,[0.69582287 0.81135654 0.65440705],[0.7618976  0.88223328 0.70445466],[0.67620188 0.74241973 0.61964476],[0.72763308 0.80876965 0.65119008],[0.67283224 0.73698436 0.61097481],[0.72692932 0.79682024 0.65185898]
103,5000,104001,[0.76054453 0.79891884 0.67432332],[0.83261375 0.867096   0.73867567],[0.66301989 0.71853639 0.60305488],[0.71265908 0.79254712 0.63857304],[0.64916176 0.73808438 0.61537171],[0.70154235 0.80563791 0.66126899]
104,5000,105001,[0.73742572 0.78347326 0.66894192],[0.80946283 0.85255786 0.72178824],[0.66057276 0.73007655 0.6172177 ],[0.71569972 0.79864559 0.65996107],[0.67199735 0.7321865  0.61891358],[0.72575949 0.79723739 0.65990134]
105,5000,106001,[0.78045669 0.80939956 0.67675581],[0.84954847 0.87979315 0.74076907],[0.66572349 0.73657791 0.617831  ],[0.71444554 0.79842496 0.65652766],[0.65891602 0.72778633 0.60319984],[0.7157804  0.79635394 0.63641153]
106,5000,107001,[0.73589608 0.81014824 0.65460844],[0.80900966 0.88745686 0.70826786],[0.65585601 0.74744641 0.62572064],[0.702919   0.80544472 0.65854463],[0.64431109 0.72990133 0.61358324],[0.6998059  0.79774591 0.65876827]
107,5000,108001,[0.78180875 0.81057369 0.65503561],[0.84884668 0.8821383  0.70379662],[0.66375152 0.75991929 0.61143781],[0.71067848 0.82320462 0.64912634],[0.64588876 0.72323815 0.62257039],[0.69813286 0.79263923 0.66291445]
108,5000,109001,[0.71182528 0.78370635 0.65725873],[0.77784421 0.8546734  0.71578069],[0.66617166 0.73460541 0.62236083],[0.72801172 0.80747069 0.65975036],[0.64123277 0.71213581 0.62621051],[0.69698094 0.7767536  0.66016739]
109,5000,110001,[0.70750065 0.80313743 0.65453456],[0.76613713 0.88018854 0.70532875],[0.6748565  0.74492939 0.59884476],[0.72105003 0.81034588 0.63544341],[0.63750703 0.72399722 0.62538539],[0.69711364 0.79935293 0.66225857]
110,5000,111001,[0.71872168 0.809046   0.65246209],[0.78192804 0.88335724 0.71016652],[0.67015099 0.75167359 0.6303247 ],[0.71625026 0.81653272 0.66559534],[0.65653884 0.72744693 0.62085475],[0.7101561  0.79667047 0.66082965]
111,5000,112001,[0.70958381 0.80348453 0.65375092],[0.77220084 0.87327307 0.70565483],[0.6777703  0.74501443 0.62401792],[0.73137893 0.81371876 0.65882718],[0.65518579 0.71465938 0.60449249],[0.71156391 0.7891108  0.64743801]
