,n,random_state,train_BA,train_auroc,val_BA,val_auroc,test_BA,test_auroc
0,10000,211008,[0.72303653 0.80111605 0.65805838],[0.79384085 0.87136907 0.71395709],[0.67180736 0.74939503 0.6332647 ],[0.72417977 0.81516313 0.67315194],[0.66461983 0.75058518 0.61447621],[0.73343865 0.81701061 0.65832066]
1,10000,212008,[0.73765698 0.80560127 0.64733727],[0.80999317 0.8729642  0.69766726],[0.65775104 0.74066012 0.63156187],[0.71139655 0.80376258 0.67438339],[0.665526   0.72728379 0.61526003],[0.72720036 0.7888523  0.65504772]
2,10000,213008,[0.70010471 0.78877228 0.65941217],[0.76472848 0.86141333 0.70927609],[0.6814191  0.74094635 0.63444343],[0.74299139 0.8105302  0.66955722],[0.65691875 0.73783477 0.64159005],[0.71496552 0.80753589 0.68612561]
3,10000,214008,[0.75499699 0.79329009 0.65763013],[0.82268627 0.86631836 0.7112945 ],[0.69400882 0.75931732 0.62585759],[0.74385695 0.82465464 0.66640554],[0.66900381 0.73635103 0.62067996],[0.726693   0.81296635 0.66962469]
4,10000,215008,[0.74042939 0.79355458 0.64154472],[0.81403081 0.86599917 0.69703977],[0.6645761  0.74153721 0.62956308],[0.72443355 0.81036217 0.678373  ],[0.64278013 0.736899   0.62226066],[0.70605898 0.80862992 0.6764703 ]
5,10000,216008,[0.71267595 0.80606812 0.67889353],[0.77979691 0.87722153 0.73871386],[0.68879842 0.7237544  0.61055311],[0.74394806 0.79554268 0.65006078],[0.68320176 0.73595009 0.61946713],[0.74360358 0.80318436 0.66069068]
6,10000,217008,[0.69504102 0.80180717 0.64866681],[0.76264523 0.87412321 0.70397364],[0.68524593 0.73311342 0.61960863],[0.74192497 0.79550171 0.65552665],[0.66923674 0.74100104 0.6235322 ],[0.72679448 0.81321804 0.66423278]
7,10000,218008,[0.70305035 0.79239397 0.69251471],[0.77402714 0.86238016 0.75422028],[0.67330003 0.73229136 0.61588379],[0.73242562 0.80609495 0.65680863],[0.68190023 0.74679548 0.61076694],[0.73995999 0.82004769 0.6579482 ]
8,10000,219008,[0.70010654 0.78313515 0.65263251],[0.75996727 0.85928982 0.70778837],[0.68427154 0.76413542 0.64015175],[0.74122158 0.82885296 0.6802376 ],[0.66343928 0.7356083  0.60749023],[0.72707904 0.81032681 0.64576844]
9,10000,220008,[0.69932727 0.79739302 0.65840142],[0.76425589 0.87231078 0.71166214],[0.67018178 0.74209437 0.63194168],[0.72934773 0.81298703 0.66938233],[0.67243284 0.72707236 0.61526131],[0.73360044 0.79306765 0.6603799 ]
10,10000,221008,[0.70236196 0.7906001  0.67373377],[0.76359355 0.86412715 0.73925597],[0.67212775 0.73806268 0.61940404],[0.73369484 0.80407089 0.65846094],[0.65985576 0.74162393 0.61333539],[0.72395467 0.80748137 0.65643795]
11,10000,222008,[0.69568642 0.80292849 0.64183634],[0.75951841 0.87460003 0.69882937],[0.67608074 0.73917812 0.62939044],[0.73305948 0.80467689 0.66655468],[0.66319779 0.73808839 0.61597561],[0.72953384 0.8062668  0.66135408]
12,10000,223008,[0.74828268 0.80071205 0.64924342],[0.81330135 0.87066465 0.69953669],[0.68782986 0.75541364 0.61843288],[0.74591533 0.82649238 0.65624723],[0.68558295 0.73424837 0.63074977],[0.74356736 0.80996269 0.66852426]
13,10000,224008,[0.70194086 0.7882382  0.65413049],[0.76722089 0.85951824 0.71116526],[0.66800168 0.73640932 0.63102113],[0.72033003 0.80838895 0.67852049],[0.67024016 0.73857516 0.61543144],[0.73242396 0.81926826 0.66055385]
14,10000,225008,[0.69311735 0.78874271 0.68301896],[0.75784771 0.8593176  0.74877048],[0.67980779 0.73297307 0.60599914],[0.73561806 0.80054523 0.64990314],[0.66751365 0.73150661 0.61556975],[0.73034854 0.80140204 0.66948073]
15,10000,226008,[0.74332784 0.80083763 0.65270046],[0.81305777 0.86618158 0.7048021 ],[0.66040877 0.7296942  0.62904148],[0.71822519 0.79533904 0.6768908 ],[0.66008705 0.73868213 0.61628052],[0.72183509 0.81310122 0.6652325 ]
16,10000,227008,[0.69708999 0.79022885 0.69232281],[0.76243367 0.86203578 0.75306641],[0.65338593 0.74001735 0.62454351],[0.70659856 0.80991845 0.66508861],[0.67373414 0.74423628 0.62350229],[0.72786654 0.81543015 0.67036188]
17,10000,228008,[0.69879493 0.79550954 0.64487741],[0.76343024 0.86535277 0.68992965],[0.66909095 0.75781355 0.61084791],[0.72518846 0.82467087 0.65503487],[0.67867484 0.74138569 0.61486606],[0.73665869 0.80597889 0.66715218]
18,10000,229008,[0.71621005 0.78885045 0.63735232],[0.77998309 0.8591685  0.68880374],[0.67159836 0.75190467 0.61082913],[0.72292712 0.8243903  0.64772521],[0.66573301 0.7300269  0.61719644],[0.72805594 0.79807244 0.65997528]
19,10000,230008,[0.69265784 0.79103163 0.65779643],[0.75126619 0.86335446 0.71182865],[0.68388886 0.74749485 0.63103764],[0.74039988 0.81407993 0.66716356],[0.66832821 0.73754106 0.63399732],[0.72598721 0.80722355 0.6776041 ]
20,10000,231008,[0.71123044 0.79218867 0.65153725],[0.77723619 0.86575723 0.70837532],[0.68412734 0.75801784 0.62783922],[0.74290594 0.82673168 0.67092345],[0.66640051 0.7356004  0.60012703],[0.72828376 0.80784737 0.64877012]
21,10000,232008,[0.69801591 0.79182411 0.65127399],[0.7601512  0.85939159 0.70448099],[0.67798744 0.75629169 0.62722519],[0.72878737 0.8242035  0.67231838],[0.66165148 0.75012235 0.62380091],[0.71826647 0.81973457 0.66943582]
22,10000,233008,[0.7184858  0.78949042 0.65414734],[0.78331448 0.85971883 0.70711152],[0.67541575 0.75065233 0.6319275 ],[0.7239821  0.81696998 0.67374765],[0.66855487 0.74465894 0.62027025],[0.73172197 0.81213404 0.66078125]
23,10000,234008,[0.69846176 0.78854945 0.65212745],[0.75737016 0.86395451 0.69944848],[0.68488997 0.75050089 0.62808522],[0.74360609 0.81741601 0.67213391],[0.65016696 0.73129769 0.63784445],[0.70603531 0.79915216 0.68416183]
24,10000,235008,[0.74923592 0.79813549 0.64940515],[0.81798592 0.87435278 0.70472604],[0.66972141 0.74524042 0.63407086],[0.73044004 0.81478774 0.67837235],[0.66194647 0.74731788 0.62183026],[0.72434197 0.81883404 0.67360641]
25,10000,236008,[0.73148488 0.78992295 0.65498372],[0.80535205 0.86248663 0.70598633],[0.66919323 0.73553329 0.63727744],[0.71856038 0.80374981 0.68529165],[0.65934634 0.74418078 0.63410749],[0.71721141 0.81516673 0.6785035 ]
26,10000,237008,[0.71265718 0.79504826 0.64132664],[0.77756875 0.86952361 0.69193207],[0.68216028 0.74729476 0.62521142],[0.73922765 0.81932177 0.66354045],[0.67167981 0.73841486 0.62829983],[0.73058124 0.81450782 0.68263526]
27,10000,238008,[0.75181555 0.79508831 0.64505595],[0.82338556 0.86879315 0.6986906 ],[0.67706577 0.74403934 0.61931432],[0.72618078 0.81497994 0.66282146],[0.66484612 0.72974324 0.62219193],[0.71727301 0.80689058 0.667581  ]
28,10000,239008,[0.69631494 0.79574241 0.65097105],[0.76535953 0.87083908 0.70532184],[0.67138239 0.74699873 0.61843464],[0.72824614 0.81237776 0.66109421],[0.66083483 0.74086451 0.63086944],[0.7180495  0.81141008 0.67536225]
29,10000,240008,[0.70240756 0.7842271  0.6877319 ],[0.76112796 0.85694344 0.75182677],[0.66345539 0.75574881 0.61480819],[0.72298544 0.82053839 0.6542788 ],[0.64856601 0.75842047 0.61950387],[0.71594886 0.82307611 0.66257334]
