,n,random_state,train_BA,train_auroc,val_BA,val_auroc,test_BA,test_auroc
0,5000,121005,[0.70843921 0.80345829 0.65668372],[0.77475363 0.88129063 0.7071841 ],[0.67709319 0.74371847 0.61201661],[0.73297044 0.80836919 0.65267355],[0.64753706 0.72064849 0.61912676],[0.70200519 0.78987332 0.65774003]
1,5000,122005,[0.71017276 0.80405766 0.66288687],[0.77055976 0.87852876 0.71904261],[0.67285308 0.72993509 0.62821245],[0.73160793 0.7983379  0.66815506],[0.6560703  0.72503702 0.62072439],[0.71377124 0.80088086 0.65795518]
2,5000,123005,[0.69993119 0.80170672 0.65769996],[0.7731067  0.86407285 0.71711833],[0.65487019 0.73065209 0.62366843],[0.70366701 0.78877674 0.65953979],[0.67974604 0.74793326 0.62133831],[0.72966732 0.82075774 0.65959132]
3,5000,124005,[0.706889   0.80688871 0.6495904 ],[0.77317281 0.87554588 0.70235908],[0.67652399 0.7554204  0.61367174],[0.7292279  0.81796446 0.65497281],[0.65521409 0.73317894 0.59785674],[0.71223198 0.79726316 0.6379435 ]
4,5000,125005,[0.73632026 0.77783901 0.65324796],[0.80510232 0.84669788 0.70524859],[0.67608636 0.73788381 0.62118076],[0.73783559 0.80678926 0.65147134],[0.66186725 0.74314014 0.60550627],[0.71671937 0.80976409 0.64522264]
5,5000,126005,[0.7628478  0.77793368 0.65665164],[0.83409439 0.84276225 0.71279369],[0.66737606 0.73844292 0.61522131],[0.71850035 0.80312586 0.65284161],[0.65946266 0.72136933 0.61570448],[0.71256814 0.79487485 0.66020296]
6,5000,127005,[0.69754701 0.80150551 0.69173052],[0.76200623 0.87839327 0.75168512],[0.67216484 0.7391175  0.61022683],[0.72743424 0.80602631 0.65155099],[0.64935814 0.73588012 0.61527562],[0.70849681 0.80605832 0.6604466 ]
7,5000,128005,[0.75615204 0.8097484  0.6464234 ],[0.83362798 0.88398403 0.70183671],[0.66679667 0.72511628 0.62790255],[0.72001378 0.79331315 0.66675495],[0.67480535 0.75194983 0.62515105],[0.73043429 0.82013686 0.66890109]
8,5000,129005,[0.74313933 0.80458877 0.65805779],[0.82071266 0.87742862 0.70430813],[0.66707867 0.73319711 0.61761022],[0.71663744 0.80117707 0.65156829],[0.64635381 0.71985131 0.6236664 ],[0.70151888 0.78714351 0.65093595]
9,5000,130005,[0.73312546 0.79759779 0.72072725],[0.8081266  0.85954854 0.78442071],[0.66612512 0.74856726 0.62002645],[0.71363814 0.80886622 0.65571368],[0.65823831 0.73205256 0.61184434],[0.71129584 0.79242177 0.64866577]
10,5000,131005,[0.7616341  0.75713318 0.64745511],[0.83773606 0.82798673 0.69845891],[0.66512466 0.73553539 0.61773166],[0.72013062 0.7976623  0.65342606],[0.65592208 0.7195813  0.61302941],[0.71609469 0.78398239 0.66080682]
11,5000,132005,[0.70647031 0.81082885 0.67922599],[0.76718996 0.87745405 0.74034904],[0.66751856 0.74157866 0.62609613],[0.72516839 0.80767958 0.66899228],[0.63751796 0.71322961 0.60322192],[0.69630478 0.78698751 0.64142015]
12,5000,133005,[0.75048136 0.81344431 0.67023414],[0.82174296 0.88404498 0.72255264],[0.65836682 0.71972577 0.61983047],[0.71173856 0.78879704 0.66010251],[0.6715958  0.74139581 0.61435484],[0.72795819 0.81217914 0.65305692]
13,5000,134005,[0.71334954 0.7864     0.67470456],[0.77576234 0.8664587  0.7346096 ],[0.65440491 0.72648165 0.62255163],[0.70114701 0.79055323 0.66091941],[0.6589877  0.74575092 0.6065606 ],[0.72634895 0.81970476 0.65226699]
14,5000,135005,[0.70276932 0.80010241 0.65131382],[0.76235016 0.86889855 0.70654421],[0.67081368 0.72657617 0.61772645],[0.72345742 0.79131008 0.65564641],[0.66280432 0.72123396 0.61372674],[0.71915022 0.78838694 0.65790279]
15,5000,136005,[0.69306803 0.81168239 0.6469008 ],[0.75366736 0.88522683 0.70244545],[0.65565303 0.73327447 0.60814322],[0.70980256 0.80015806 0.64358014],[0.66255672 0.73354619 0.62400282],[0.72195535 0.80255089 0.66217891]
16,5000,137005,[0.77657977 0.8041206  0.65360081],[0.85260462 0.87487613 0.71190357],[0.67210211 0.74329678 0.61193353],[0.72729352 0.80840806 0.64429435],[0.66796451 0.72779086 0.61536512],[0.7210085  0.79010631 0.66638669]
17,5000,138005,[0.69897534 0.80362194 0.65170257],[0.75509477 0.87222339 0.70425412],[0.66630181 0.74133004 0.60962258],[0.72384953 0.81028797 0.65149463],[0.67076717 0.7211699  0.60384324],[0.72212394 0.79444414 0.65244761]
18,5000,139005,[0.70582289 0.7732449  0.65452917],[0.77282301 0.84093893 0.70743971],[0.67775976 0.72993535 0.61843408],[0.73064412 0.80114967 0.65245549],[0.6525654  0.73601405 0.609699  ],[0.70740317 0.79363344 0.65144624]
19,5000,140005,[0.73078569 0.81268352 0.66152858],[0.80656432 0.88452585 0.71320628],[0.66456676 0.74503815 0.61497192],[0.71457715 0.81127686 0.65525036],[0.66302685 0.72455949 0.62260456],[0.71780141 0.79600959 0.66823813]
