,n,random_state,train_BA,train_auroc,val_BA,val_auroc,test_BA,test_auroc
0,5000,271010,[0.71550946 0.81277812 0.65404447],[0.76753187 0.87737956 0.70140303],[0.67460265 0.73419368 0.61836425],[0.72261358 0.79478812 0.65293604],[0.66619528 0.73882552 0.63756414],[0.72738808 0.81530779 0.6798852 ]
1,5000,272010,[0.70058988 0.81159759 0.65246753],[0.76409302 0.88014779 0.70325832],[0.65798756 0.72945442 0.62922244],[0.71047451 0.78651226 0.67031319],[0.65821869 0.73281026 0.61574319],[0.71625988 0.80128154 0.65523295]
2,5000,273010,[0.70187845 0.77932365 0.67209697],[0.76464181 0.84940622 0.72718352],[0.65762665 0.7275438  0.62460473],[0.7034931  0.79223173 0.66696943],[0.66795587 0.74776512 0.61221115],[0.72880649 0.80663314 0.66007445]
3,5000,274010,[0.69861802 0.80646395 0.65936618],[0.76512803 0.88290513 0.71708294],[0.65840747 0.72930571 0.63504845],[0.71382099 0.79226719 0.67395053],[0.66384957 0.75004707 0.61177078],[0.72251734 0.81497861 0.6453822 ]
4,5000,275010,[0.73626663 0.78196071 0.65760889],[0.81095327 0.85102827 0.71280995],[0.67701596 0.73874133 0.619591  ],[0.72619879 0.80242161 0.65872692],[0.65866027 0.72719873 0.61751826],[0.71765642 0.79484473 0.6537059 ]
5,5000,276010,[0.71168735 0.82328894 0.65242752],[0.76986487 0.88893608 0.7119302 ],[0.66540914 0.72985598 0.62977845],[0.7187124  0.79393564 0.67216931],[0.66082343 0.73790651 0.59557096],[0.72095859 0.80752375 0.63389093]
6,5000,277010,[0.73657268 0.81221191 0.65172907],[0.80262052 0.88172025 0.70695229],[0.65305035 0.73504163 0.62843337],[0.71281455 0.7952103  0.66114636],[0.65908097 0.72962491 0.61232788],[0.71316647 0.80583448 0.65860453]
7,5000,278010,[0.71561478 0.78708796 0.64777709],[0.77117675 0.85363007 0.692638  ],[0.67462967 0.73194592 0.62061338],[0.72787844 0.79748072 0.65984374],[0.6555387  0.72485657 0.62572853],[0.70370336 0.78967294 0.664575  ]
8,5000,279010,[0.78535869 0.81139178 0.65658206],[0.85497506 0.88566782 0.70737219],[0.66455929 0.73880498 0.61263198],[0.71796913 0.8086619  0.64915366],[0.65267225 0.72445304 0.61787092],[0.7010549  0.79383805 0.65743385]
9,5000,280010,[0.72455434 0.7819412  0.6970121 ],[0.79301707 0.84915881 0.76597829],[0.65743402 0.75669161 0.59965611],[0.7055835  0.82185002 0.63596719],[0.64582131 0.72599631 0.59996232],[0.69746219 0.79139661 0.63660245]
10,5000,281010,[0.70697853 0.77951906 0.66180984],[0.77448721 0.85097272 0.71477504],[0.65999055 0.73025251 0.61079571],[0.70907509 0.79827497 0.64765645],[0.65710539 0.72685203 0.61179782],[0.71095582 0.80274669 0.64675738]
11,5000,282010,[0.69679051 0.81121352 0.65480195],[0.76141515 0.88261966 0.70639297],[0.65748427 0.72331081 0.63048915],[0.71364216 0.7844663  0.672991  ],[0.66410176 0.72508824 0.59703693],[0.7117818  0.80172071 0.63253634]
12,5000,283010,[0.70196811 0.8101592  0.64893403],[0.76618876 0.88079633 0.69959382],[0.66471057 0.72803662 0.62239434],[0.71540788 0.79597426 0.65755543],[0.66018651 0.7329064  0.62113551],[0.7238838  0.80713783 0.65941215]
13,5000,284010,[0.74762805 0.78026355 0.66313789],[0.81754426 0.85360016 0.71145129],[0.67182664 0.7494926  0.59993761],[0.73280418 0.80884617 0.63167022],[0.64598214 0.74055336 0.60638196],[0.70036435 0.81074291 0.64594549]
14,5000,285010,[0.71307479 0.81142383 0.65697166],[0.77077157 0.88689724 0.70972988],[0.65761138 0.74455525 0.60908814],[0.70900365 0.81958234 0.64188141],[0.65747091 0.72112861 0.61743586],[0.71269383 0.78929888 0.6579981 ]
15,5000,286010,[0.69307967 0.75658245 0.64835937],[0.76063713 0.82886326 0.69531566],[0.66646034 0.73956571 0.62815337],[0.71484483 0.80056404 0.66818921],[0.67044996 0.73519425 0.60786859],[0.72535469 0.80331921 0.65910843]
16,5000,287010,[0.72926319 0.80089838 0.67514868],[0.79655204 0.87330525 0.73623353],[0.66916837 0.73759649 0.61561512],[0.72398942 0.80444182 0.65043055],[0.66475687 0.73590669 0.60848359],[0.7179073  0.80734929 0.65872078]
17,5000,288010,[0.70535611 0.79737041 0.65324007],[0.76578255 0.86870503 0.7073651 ],[0.66500653 0.73428205 0.62698031],[0.71626055 0.8001549  0.65684213],[0.65383209 0.73838816 0.6061557 ],[0.71266693 0.79747975 0.64269222]
18,5000,289010,[0.69370045 0.80378198 0.65740324],[0.75423336 0.87625795 0.71183125],[0.66737843 0.72866486 0.61846273],[0.71801381 0.79973096 0.65749333],[0.69017464 0.74734866 0.61375081],[0.74468999 0.81421039 0.65675692]
19,5000,290010,[0.76837196 0.80825358 0.66662651],[0.8339171  0.88152427 0.71129865],[0.66273029 0.72355994 0.62787346],[0.71301191 0.78404763 0.66541417],[0.63282911 0.73097864 0.62495541],[0.68493744 0.80108781 0.6665852 ]
20,5000,291010,[0.7356894  0.80473288 0.64411547],[0.80744513 0.87879612 0.70075754],[0.65317991 0.73752262 0.61498768],[0.70691747 0.80361461 0.65618791],[0.68002271 0.72583819 0.6042187 ],[0.73304022 0.80778582 0.6460348 ]
21,5000,292010,[0.7333842  0.80715539 0.66622259],[0.7951217  0.88145023 0.7170201 ],[0.65981482 0.73073997 0.6097158 ],[0.70774684 0.79319871 0.64704285],[0.66179333 0.74081762 0.61917116],[0.71630293 0.81426342 0.65817278]
22,5000,293010,[0.7106724  0.81167726 0.64461846],[0.77257812 0.88813164 0.7008822 ],[0.67383347 0.74169248 0.63082133],[0.72881476 0.80623789 0.67410238],[0.64010643 0.71731452 0.61848098],[0.7012097  0.78516928 0.65646617]
