,n,random_state,train_BA,train_auroc,val_BA,val_auroc,test_BA,test_auroc
152,20000,153001,[0.69610448 0.78540227 0.64822489],[0.7628616  0.85516248 0.69786547],[0.68994708 0.75247685 0.62261292],[0.75312147 0.82346202 0.66353977],[0.66591174 0.73930787 0.62106292],[0.73217919 0.80553152 0.6692468 ]
153,20000,154001,[0.72525884 0.78684409 0.64028716],[0.79080877 0.86109765 0.69955471],[0.68480347 0.74068793 0.61663356],[0.74235152 0.80455379 0.65321047],[0.66243572 0.73913022 0.64007075],[0.72771414 0.81732253 0.69003733]
154,20000,155001,[0.72452427 0.77723635 0.66610531],[0.79252455 0.84982626 0.72735277],[0.67949496 0.74512219 0.6289599 ],[0.73408746 0.81754722 0.67797231],[0.66903388 0.75658214 0.62101198],[0.72939807 0.82844937 0.66869176]
155,20000,156001,[0.73044436 0.78943296 0.65841131],[0.79750196 0.8585033  0.71712011],[0.68022606 0.75014542 0.61783117],[0.73560222 0.82178764 0.66482873],[0.66124307 0.72670986 0.62656813],[0.72108111 0.79851151 0.66700985]
156,20000,157001,[0.69639192 0.77686595 0.64837772],[0.76102605 0.85294455 0.70054024],[0.66903571 0.75977296 0.62571834],[0.72969545 0.82811889 0.66840605],[0.66649749 0.74222009 0.61827813],[0.7341432  0.82487775 0.66006996]
157,20000,158001,[0.7308068  0.77576171 0.64688015],[0.798334   0.8477718  0.69772487],[0.67070383 0.76919866 0.62982232],[0.73152615 0.83638858 0.67145376],[0.68160071 0.7522323  0.63257356],[0.7405208  0.82476546 0.68748134]
158,20000,159001,[0.7230566  0.78041803 0.63858268],[0.79302157 0.85447395 0.69410698],[0.68361405 0.75396518 0.63105003],[0.73863804 0.82086891 0.6752198 ],[0.66288283 0.75668434 0.62837487],[0.72959686 0.8265415  0.67148523]
159,20000,160001,[0.70226888 0.75790386 0.6483543 ],[0.77105668 0.83072606 0.70091421],[0.66104913 0.72941105 0.62471068],[0.72712528 0.79632217 0.66438936],[0.67799568 0.74957739 0.63182054],[0.72592445 0.81965121 0.67900471]
160,20000,161001,[0.72358237 0.78504506 0.65222057],[0.78990103 0.85746824 0.70715025],[0.68685793 0.73622491 0.64067391],[0.7410511  0.80029431 0.67966277],[0.69403835 0.75244185 0.59889692],[0.75607773 0.82958812 0.64639285]
161,20000,162001,[0.69570233 0.78154224 0.63992379],[0.76156375 0.85761903 0.69448682],[0.66948337 0.76402871 0.6291484 ],[0.73123542 0.83141804 0.67535844],[0.67262269 0.75533477 0.62540295],[0.73935808 0.82045554 0.67430406]
162,20000,163001,[0.73853999 0.78622791 0.64471313],[0.80579706 0.86018325 0.6997361 ],[0.6708126  0.73343349 0.62867142],[0.72916404 0.7965715  0.66538689],[0.6747445  0.751211   0.63929968],[0.73422771 0.82015309 0.69168725]
163,20000,164001,[0.73069623 0.785664   0.65302968],[0.79926663 0.85673523 0.7089422 ],[0.66378838 0.74314681 0.61640392],[0.72150145 0.81599826 0.65505879],[0.6733836  0.75271321 0.61662965],[0.7367617  0.82259652 0.6619447 ]
164,20000,165001,[0.69859203 0.77886152 0.64104122],[0.76236681 0.85281858 0.69394529],[0.69767454 0.75534133 0.62930377],[0.7577368  0.82848797 0.67855821],[0.67295436 0.73812116 0.63215936],[0.73511439 0.81309011 0.68369445]
165,20000,166001,[0.7055074  0.78391759 0.64715715],[0.77565844 0.85915035 0.70199089],[0.6767293  0.73810932 0.63528993],[0.73292184 0.80960354 0.67480106],[0.66095149 0.7454109  0.61631827],[0.72320585 0.81616261 0.66065392]
166,20000,167001,[0.71664221 0.79073678 0.65101152],[0.78890435 0.85809838 0.7044274 ],[0.65997898 0.74976451 0.63328185],[0.71228312 0.81311877 0.67567696],[0.68007277 0.73247317 0.62533673],[0.74089744 0.80940106 0.67233121]
167,20000,168001,[0.69885695 0.78642161 0.64870654],[0.76330818 0.85248931 0.70017316],[0.68535771 0.75795737 0.63818792],[0.74233004 0.82575199 0.68768335],[0.66825681 0.76398241 0.62335716],[0.72027283 0.82971638 0.66954254]
168,20000,169001,[0.72699488 0.78295683 0.64165929],[0.79826254 0.85816373 0.69213233],[0.68966192 0.74133134 0.63507743],[0.74510451 0.80553878 0.68099723],[0.67470337 0.73971556 0.62593571],[0.73012685 0.81674397 0.67010387]
169,20000,170001,[0.72367184 0.77783284 0.65722545],[0.79242661 0.85461676 0.70938237],[0.66782867 0.75750515 0.62128703],[0.73285806 0.83202327 0.66456782],[0.67241373 0.7430683  0.62128   ],[0.73251776 0.81423947 0.66812336]
170,20000,171001,[0.70281668 0.78725033 0.64198976],[0.76534832 0.86161273 0.6960157 ],[0.66736544 0.74376393 0.63578296],[0.73056629 0.80987104 0.68243295],[0.66824047 0.73793837 0.62701299],[0.7333308  0.80446494 0.68154968]
171,20000,172001,[0.6959504  0.77816641 0.64476841],[0.76328696 0.84998804 0.70056167],[0.68883441 0.74252194 0.63445581],[0.74410751 0.81774987 0.68415825],[0.6598466  0.74658622 0.6239622 ],[0.71726644 0.81689061 0.6727535 ]
172,20000,173001,[0.6896952  0.76848631 0.65363076],[0.75337765 0.84169239 0.70738598],[0.67443949 0.75528806 0.62867985],[0.73052729 0.81992732 0.67396569],[0.66996839 0.74345107 0.62175538],[0.73528137 0.81471793 0.6765866 ]
173,20000,174001,[0.72987007 0.78686059 0.65666583],[0.79426508 0.85789161 0.71211331],[0.6850882  0.76900441 0.63643626],[0.74694849 0.83758748 0.68439482],[0.66529594 0.75133681 0.62851785],[0.72449997 0.8221323  0.67466047]
174,20000,175001,[0.72297929 0.7881297  0.64502438],[0.79538739 0.86120369 0.70170906],[0.68022797 0.75334486 0.61835837],[0.73862711 0.8099594  0.65811642],[0.68185313 0.74422568 0.63494023],[0.74468029 0.81101694 0.68322931]
175,20000,176001,[0.69655011 0.78329702 0.64636493],[0.75825509 0.85517115 0.69773829],[0.67037561 0.75471351 0.62759261],[0.72758869 0.82372474 0.66944207],[0.67682887 0.75936272 0.63135778],[0.73629565 0.82700767 0.6777647 ]
176,20000,177001,[0.69564628 0.78217487 0.64192105],[0.76008012 0.85464243 0.69894624],[0.68948567 0.7561611  0.61951008],[0.74644463 0.82627614 0.66355238],[0.6760959  0.73835627 0.60894956],[0.73723982 0.81227996 0.66001376]
177,20000,178001,[0.72435258 0.78684857 0.6579459 ],[0.79742677 0.8567619  0.71626314],[0.67646528 0.75605834 0.62489929],[0.73217392 0.8262672  0.67116519],[0.67660641 0.75101345 0.61343666],[0.73840187 0.8238642  0.65765735]
178,20000,179001,[0.73196242 0.78160393 0.64195662],[0.79846246 0.85217017 0.69718766],[0.67848982 0.75970793 0.63001647],[0.73517232 0.82218016 0.67710947],[0.67919614 0.75706589 0.63008022],[0.73668605 0.82908604 0.67370754]
179,20000,180001,[0.71543913 0.7743601  0.67124715],[0.78562563 0.84908208 0.72868304],[0.67349802 0.74108721 0.6328123 ],[0.72636496 0.81308251 0.67430446],[0.68329229 0.75066857 0.62786856],[0.7422473  0.82526566 0.67770134]
180,20000,181001,[0.69605922 0.76515452 0.66680016],[0.76275466 0.84050471 0.72964217],[0.68570785 0.77444961 0.62569339],[0.74262115 0.84022199 0.6762918 ],[0.66585258 0.74209702 0.60884407],[0.73037195 0.81080221 0.65507219]
181,20000,182001,[0.72291101 0.78255622 0.67056774],[0.79216209 0.85758245 0.73226213],[0.67144777 0.74176612 0.63336337],[0.72709583 0.81239099 0.67974098],[0.67535674 0.74871617 0.61487517],[0.73822431 0.82444632 0.66026683]
182,20000,183001,[0.72594311 0.78612027 0.64756475],[0.79924186 0.85647984 0.70658767],[0.67706336 0.75540445 0.62567622],[0.72858806 0.82350766 0.6697564 ],[0.68370786 0.73937829 0.62223316],[0.7492543  0.81685557 0.67987491]
183,20000,184001,[0.73412799 0.77945609 0.64923282],[0.80255463 0.85636497 0.70266901],[0.68399946 0.73473126 0.6284828 ],[0.73747096 0.79955328 0.67075966],[0.66540437 0.75308703 0.62280192],[0.7308454  0.82958644 0.66471106]
184,20000,185001,[0.72943203 0.78346588 0.64515417],[0.79834969 0.85869497 0.70119239],[0.68595754 0.74167306 0.64028072],[0.74441627 0.80737122 0.69135586],[0.67542044 0.7503209  0.61757167],[0.73876569 0.82243466 0.66527181]
185,20000,186001,[0.72114116 0.78881983 0.64265742],[0.79242706 0.85941187 0.69738   ],[0.67587995 0.74720307 0.61467979],[0.72927395 0.81151816 0.65662285],[0.67526926 0.76303037 0.62549198],[0.73747784 0.82994063 0.67507766]
186,20000,187001,[0.69774967 0.77278525 0.65518437],[0.76065382 0.84634659 0.71138202],[0.67820528 0.76256772 0.61596578],[0.73569088 0.83277982 0.66713526],[0.67530333 0.74022979 0.62481099],[0.73269011 0.80749936 0.67591199]
187,20000,188001,[0.70111494 0.78119085 0.64283649],[0.76493508 0.85438591 0.69760257],[0.68904433 0.74930134 0.61461854],[0.74104236 0.81728705 0.65829819],[0.66873622 0.75216484 0.6127956 ],[0.72695888 0.81838358 0.66451606]
188,20000,189001,[0.7349409  0.78651464 0.64599328],[0.80550446 0.85494483 0.69822533],[0.67207697 0.74855201 0.62743365],[0.72657524 0.81419514 0.67345416],[0.67749097 0.74598605 0.61497308],[0.73309642 0.81951713 0.66541856]
189,20000,190001,[0.7192437  0.78529984 0.66975186],[0.78565475 0.85509021 0.73181197],[0.67869432 0.76321709 0.6251723 ],[0.73358105 0.83269118 0.67112091],[0.66252872 0.74685146 0.62449117],[0.73274389 0.81915125 0.67417842]
190,20000,191001,[0.69903848 0.78900009 0.64569072],[0.76525615 0.86022478 0.69781683],[0.6847126  0.77100789 0.63265222],[0.74130453 0.84160132 0.67936682],[0.66748782 0.73235623 0.61757525],[0.72883997 0.80747807 0.65885084]
191,20000,192001,[0.70000713 0.78470955 0.6367387 ],[0.7665703  0.85934408 0.69103283],[0.68146141 0.76025294 0.64049845],[0.74162174 0.82416433 0.68515741],[0.65033529 0.74177625 0.63735021],[0.71676569 0.80800522 0.68462681]
192,20000,193001,[0.72325237 0.77365312 0.660243  ],[0.7922992  0.84407366 0.71652533],[0.68604935 0.75899204 0.62984058],[0.74325811 0.81909228 0.67480085],[0.67467673 0.74619079 0.62476609],[0.73664332 0.817444   0.67367925]
193,20000,194001,[0.7307429  0.78423514 0.64917812],[0.79709749 0.8543077  0.70172605],[0.68861278 0.76058898 0.61198062],[0.74360977 0.82218488 0.65594463],[0.68107409 0.75718309 0.61750206],[0.74232857 0.82381417 0.67351042]
194,20000,195001,[0.7140705  0.77869677 0.64840493],[0.77863657 0.84901333 0.70560926],[0.6608512  0.75664944 0.62903707],[0.720847   0.82937253 0.67072613],[0.68540617 0.7560654  0.62511839],[0.74810418 0.82708809 0.67101121]
195,20000,196001,[0.73317107 0.78590686 0.64911785],[0.80294937 0.85635997 0.70049798],[0.68265641 0.76034645 0.62836813],[0.73845979 0.83287275 0.67537552],[0.67293852 0.74313709 0.61387094],[0.73373272 0.8141181  0.65514947]
196,20000,197001,[0.69845611 0.78488111 0.6629028 ],[0.76654461 0.85662541 0.72442286],[0.68808291 0.751742   0.63181462],[0.74728052 0.82508932 0.67056495],[0.66030086 0.73900573 0.61216096],[0.73126823 0.81635777 0.66366404]
197,20000,198001,[0.6923619  0.78251452 0.64514336],[0.76062674 0.85765074 0.69646564],[0.68731067 0.75295948 0.64314863],[0.74260356 0.81861765 0.69263555],[0.66956492 0.73514946 0.62257861],[0.73316669 0.80518027 0.67621772]
198,20000,199001,[0.69743017 0.78596591 0.64056781],[0.7621309  0.85862375 0.69563614],[0.67780445 0.75712561 0.62630384],[0.73525826 0.82729106 0.6730626 ],[0.67498586 0.73177691 0.62666303],[0.74636401 0.81033318 0.67706002]
199,20000,200001,[0.7059217  0.77652484 0.63874104],[0.77192201 0.85272493 0.69194843],[0.66988979 0.76575083 0.63791878],[0.72735022 0.83361458 0.67562156],[0.67676239 0.75598709 0.63674073],[0.74291735 0.82296507 0.6908387 ]
200,20000,201001,[0.72261077 0.78983796 0.65390373],[0.78875008 0.85952063 0.71124702],[0.6739913  0.75418988 0.63584277],[0.7352295  0.82063292 0.68197557],[0.67948544 0.75213151 0.61630949],[0.74181808 0.82597724 0.66532493]
201,20000,202001,[0.69785341 0.78627538 0.63532756],[0.75959429 0.85965719 0.68881637],[0.6877645  0.76031873 0.62298281],[0.7450333  0.82907255 0.66689877],[0.67118079 0.74605802 0.63916753],[0.73086105 0.81597235 0.68203022]
202,20000,203001,[0.72510331 0.78572879 0.66809348],[0.79381089 0.85916066 0.72928509],[0.68442882 0.73824369 0.61948717],[0.73691299 0.80733023 0.66548034],[0.68674856 0.73237476 0.63725876],[0.74783553 0.81329733 0.68657295]
203,20000,204001,[0.73092387 0.78217705 0.64475374],[0.79945054 0.85192071 0.69744213],[0.6817599  0.75900209 0.62930522],[0.73768335 0.82631142 0.67984116],[0.66848067 0.74933278 0.62615473],[0.73034135 0.81655047 0.67487837]
204,20000,205001,[0.69659512 0.78264648 0.64908848],[0.76088155 0.85709427 0.69847045],[0.68742281 0.75402223 0.64175034],[0.74333708 0.81922972 0.68567421],[0.68421748 0.75854992 0.62205071],[0.7419115  0.83390809 0.67556952]
205,20000,206001,[0.72780423 0.78551649 0.64157313],[0.80138553 0.85748767 0.69398875],[0.68023881 0.74345502 0.61903288],[0.74558205 0.8075074  0.66078608],[0.67165118 0.7499116  0.64231292],[0.72708394 0.81353717 0.69143671]
206,20000,207001,[0.72434933 0.78515368 0.64734235],[0.79212218 0.85894743 0.70073161],[0.67156912 0.75258312 0.62999262],[0.73116872 0.82250496 0.67435417],[0.66476137 0.74144317 0.63161905],[0.72955602 0.81027769 0.67582026]
207,20000,208001,[0.69793969 0.78610502 0.64403916],[0.75573471 0.85853097 0.69674315],[0.69281788 0.75368869 0.64015021],[0.75727964 0.82123959 0.67847222],[0.66681056 0.74226694 0.63434079],[0.72952758 0.81409794 0.68792721]
208,20000,209001,[0.7258239  0.7835391  0.66326733],[0.79842968 0.85463472 0.72571492],[0.67337562 0.75053239 0.62522698],[0.7348859  0.81563584 0.66604073],[0.66056347 0.75141459 0.6190018 ],[0.72126424 0.82010764 0.66447306]
209,20000,210001,[0.718233   0.77755229 0.65108133],[0.78895083 0.85484492 0.70787162],[0.66590567 0.734318   0.62492352],[0.72479301 0.80146388 0.67239595],[0.68516544 0.74745728 0.62720906],[0.75042164 0.81747302 0.6809027 ]
210,20000,211001,[0.70921784 0.78672509 0.65351412],[0.77385603 0.85969347 0.70811335],[0.66804602 0.759037   0.63793594],[0.72371567 0.82100312 0.67778677],[0.67328992 0.75042908 0.61684558],[0.74083639 0.82051926 0.66519957]
211,20000,212001,[0.7271861  0.78818477 0.64481764],[0.79770802 0.86087705 0.69459024],[0.65798242 0.74676204 0.63399751],[0.71639105 0.81494187 0.68078879],[0.68262206 0.73230474 0.61331909],[0.73817271 0.79793025 0.66246663]
212,20000,213001,[0.69734716 0.77863574 0.6479127 ],[0.76117647 0.84905038 0.70253103],[0.68956119 0.74853862 0.63598978],[0.75394198 0.82163498 0.68162383],[0.66413978 0.74950392 0.64198686],[0.72471183 0.81615835 0.68983337]
213,20000,214001,[0.72978322 0.78095863 0.64536951],[0.80116311 0.8554508  0.69791193],[0.69785894 0.76699549 0.62962774],[0.75179542 0.82879591 0.67275068],[0.67188524 0.74811475 0.62776309],[0.7389406  0.82065565 0.67695926]
214,20000,215001,[0.72739791 0.78735181 0.64090579],[0.79856006 0.85997488 0.69322499],[0.68085214 0.74789876 0.63454079],[0.74148553 0.81712008 0.68642643],[0.65422476 0.74553233 0.63292659],[0.71415273 0.81506918 0.68424937]
215,20000,216001,[0.70369226 0.79251599 0.66708485],[0.76602852 0.86130122 0.72584353],[0.69748228 0.73078553 0.61885203],[0.75473183 0.80320616 0.65544995],[0.68954654 0.74254421 0.61933615],[0.75260932 0.81258957 0.66762079]
216,20000,217001,[0.694591   0.78668842 0.6423753 ],[0.76066582 0.86163826 0.69644087],[0.68887371 0.73976915 0.62207622],[0.75234024 0.8074877  0.66220734],[0.67820508 0.74863576 0.63287958],[0.73514365 0.82053199 0.67669479]
217,20000,218001,[0.69768036 0.78375581 0.67153135],[0.76715624 0.85461232 0.73291344],[0.68315173 0.73722165 0.62219284],[0.74000646 0.81263228 0.66701288],[0.68007758 0.74705593 0.62583565],[0.74784049 0.82750794 0.66914626]
218,20000,219001,[0.7013641  0.77868771 0.67265347],[0.76542329 0.8548222  0.73209262],[0.69544723 0.77153263 0.64299888],[0.75041251 0.83395561 0.69107408],[0.66897788 0.75118979 0.60336067],[0.73380624 0.81803405 0.64601987]
219,20000,220001,[0.7220306  0.78462365 0.64599743],[0.79111854 0.85932913 0.70116334],[0.68115625 0.74779115 0.63863322],[0.73973414 0.81891801 0.67987503],[0.68481079 0.72819719 0.61998649],[0.7444263  0.79870917 0.66700433]
220,20000,221001,[0.72269345 0.77889379 0.66046072],[0.79301374 0.8515692  0.72157774],[0.69030442 0.74049689 0.62419071],[0.74568421 0.81467598 0.67085824],[0.67467498 0.75014991 0.62007611],[0.73700211 0.81749199 0.66590591]
221,20000,222001,[0.71267299 0.79050809 0.64144747],[0.77670295 0.86165267 0.69659976],[0.6843589  0.74562518 0.63363548],[0.74540701 0.81448956 0.67084016],[0.67905487 0.74847482 0.62118463],[0.74284778 0.81610475 0.66527679]
222,20000,223001,[0.71756856 0.78506753 0.6493918 ],[0.785771   0.85480084 0.70321863],[0.69352621 0.76183346 0.61780175],[0.75163727 0.83343962 0.66143808],[0.6865353  0.74208486 0.63169258],[0.75216122 0.81899708 0.67746254]
223,20000,224001,[0.70578442 0.77627086 0.64781482],[0.77214093 0.84989636 0.7029516 ],[0.67776561 0.74858373 0.63362511],[0.72812089 0.81718076 0.68075394],[0.674099   0.74809787 0.61754603],[0.73957655 0.83492418 0.66314312]
224,20000,225001,[0.69313743 0.77910085 0.64284762],[0.75750131 0.85221464 0.69718579],[0.68540463 0.7481257  0.61255236],[0.74454637 0.81470749 0.65609496],[0.67604634 0.73352872 0.63389182],[0.73925315 0.81201454 0.67953199]
225,20000,226001,[0.72758933 0.78629599 0.6470307 ],[0.79808561 0.85853365 0.70184702],[0.6715942  0.73765929 0.62944695],[0.73316783 0.802126   0.6795375 ],[0.67810541 0.74339647 0.62402052],[0.73279191 0.82042402 0.66912927]
226,20000,227001,[0.7243314  0.78195278 0.64643809],[0.793848   0.85824015 0.70158917],[0.66706491 0.74665787 0.628856  ],[0.72001912 0.81431334 0.6719914 ],[0.68529806 0.74675327 0.63892147],[0.74032983 0.82356128 0.68117027]
227,20000,228001,[0.71982943 0.7794117  0.64183518],[0.78710582 0.85335451 0.69494809],[0.68904662 0.7632371  0.62252232],[0.74181684 0.8331036  0.66722436],[0.67306344 0.74252918 0.62300893],[0.73837314 0.8136399  0.67203039]
228,20000,229001,[0.72820513 0.78494487 0.63467186],[0.79604787 0.85468932 0.69091357],[0.68294054 0.7601878  0.61825314],[0.73245547 0.83339111 0.65948699],[0.66639341 0.73323477 0.61480076],[0.73492573 0.80216072 0.66646044]
229,20000,230001,[0.69265382 0.78498951 0.64621364],[0.75524104 0.85821116 0.70286257],[0.69105366 0.75349302 0.62992568],[0.74964496 0.82260265 0.67119702],[0.67769943 0.74450153 0.63424272],[0.73707472 0.81422599 0.6817535 ]
230,20000,231001,[0.73529443 0.78345662 0.65197477],[0.80151806 0.85556314 0.7040454 ],[0.68885582 0.7665165  0.63120457],[0.74999968 0.8342856  0.67759478],[0.67839283 0.74263449 0.61076252],[0.73599086 0.81726646 0.65798619]
231,20000,232001,[0.69280942 0.77448259 0.64267974],[0.75761974 0.84498146 0.69410361],[0.67776648 0.76421631 0.6267074 ],[0.73434367 0.82891006 0.67592884],[0.66700826 0.74832431 0.62352806],[0.7253391  0.82498311 0.6714817 ]
232,20000,233001,[0.69865327 0.78268621 0.64874727],[0.76503672 0.85290475 0.70259014],[0.67872379 0.75553757 0.63537789],[0.72952317 0.82600032 0.67967352],[0.66684072 0.7547121  0.62325773],[0.73470558 0.8172885  0.66512453]
233,20000,234001,[0.72341906 0.78969294 0.63909487],[0.78902821 0.86026753 0.6945113 ],[0.69587081 0.74423765 0.63084566],[0.7580624  0.81767379 0.67807147],[0.65322737 0.73501873 0.63944395],[0.71789713 0.80784261 0.69094661]
234,20000,235001,[0.72656703 0.7850596  0.64209615],[0.7951377  0.86096997 0.69546357],[0.68097297 0.75148303 0.63883406],[0.73992091 0.81991179 0.68271243],[0.67581539 0.75310196 0.63106532],[0.7345893  0.82524604 0.67849414]
235,20000,236001,[0.71928027 0.77602674 0.6405286 ],[0.79137722 0.84929475 0.69491532],[0.67791556 0.74569852 0.64142203],[0.73460445 0.8152933  0.69227926],[0.66305293 0.75605991 0.63832056],[0.72681518 0.82835699 0.68440175]
236,20000,237001,[0.73318898 0.78426201 0.64125609],[0.79594587 0.86015527 0.69477826],[0.68617575 0.75319285 0.63029841],[0.75061301 0.82469688 0.6709364 ],[0.67303601 0.74692368 0.63430242],[0.73619749 0.82098194 0.68752929]
237,20000,238001,[0.73347561 0.78788432 0.64405391],[0.80329665 0.85913333 0.69751306],[0.68042755 0.75293201 0.62583296],[0.73727368 0.82463014 0.67192002],[0.66780459 0.73168884 0.62532906],[0.72567791 0.81378114 0.67287718]
238,20000,239001,[0.69561154 0.7863594  0.64019899],[0.76472849 0.85988734 0.69542565],[0.67776394 0.75521302 0.6239022 ],[0.73568945 0.8218504  0.67010973],[0.67149036 0.7479892  0.6346278 ],[0.72945235 0.81994443 0.68317113]
239,20000,240001,[0.69356909 0.77572193 0.64855328],[0.75815494 0.8480714  0.70394962],[0.67450577 0.75899183 0.62180495],[0.73108868 0.8289007  0.66107236],[0.66287986 0.75450234 0.63961951],[0.72862923 0.83089842 0.67847555]
240,20000,241001,[0.72610947 0.78195406 0.64630701],[0.79248561 0.85357256 0.70034174],[0.67585064 0.74989412 0.63946354],[0.72993079 0.82205197 0.68323715],[0.68677963 0.75350022 0.62978477],[0.7532116  0.82445356 0.67589891]
241,20000,242001,[0.72579259 0.78337772 0.64885857],[0.79564296 0.85724105 0.70209879],[0.67806916 0.73707971 0.62184628],[0.73091268 0.80418136 0.66428011],[0.67293945 0.74181455 0.61620867],[0.73419543 0.81417478 0.66598266]
242,20000,243001,[0.71878663 0.78468649 0.66641588],[0.78710346 0.85947677 0.72806203],[0.69319872 0.74792128 0.61618851],[0.75019817 0.81757754 0.6607472 ],[0.66421602 0.7596998  0.60575741],[0.72834719 0.82581586 0.66020698]
243,20000,244001,[0.72142529 0.78015621 0.64960924],[0.78830051 0.85336386 0.70083861],[0.67144858 0.74880383 0.62079881],[0.72852206 0.81106865 0.66305612],[0.67413931 0.74966832 0.63061335],[0.73569104 0.82757002 0.67725716]
244,20000,245001,[0.73047995 0.77956818 0.66733371],[0.7989     0.85392237 0.72634977],[0.66276749 0.74746657 0.63708701],[0.71424318 0.81417306 0.68452167],[0.68512089 0.74679149 0.63043252],[0.74311692 0.82089887 0.67328141]
245,20000,246001,[0.70006187 0.78188745 0.64208838],[0.7589614  0.85412637 0.69712231],[0.69461842 0.76361784 0.61904997],[0.75435251 0.83228006 0.66129126],[0.66835981 0.75253054 0.62486122],[0.73015043 0.82012126 0.66925689]
246,20000,247001,[0.73240098 0.78247019 0.64817966],[0.80000887 0.85677382 0.7019742 ],[0.6741116  0.74969564 0.62462298],[0.72425725 0.82779818 0.67068158],[0.67821281 0.74869558 0.61644725],[0.74422543 0.81616072 0.6703316 ]
247,20000,248001,[0.72973069 0.76822522 0.6502646 ],[0.80076543 0.83841007 0.70489306],[0.67404296 0.76059983 0.61755344],[0.7337358  0.8277441  0.66540388],[0.68269874 0.75654636 0.6276224 ],[0.74176418 0.8305269  0.6916288 ]
248,20000,249001,[0.6942902  0.78710527 0.64154214],[0.75951987 0.85968408 0.69470932],[0.69119664 0.73234693 0.63959531],[0.7501987  0.79961108 0.68551837],[0.67241369 0.76594116 0.62117188],[0.73593813 0.83868827 0.66688916]
249,20000,250001,[0.71881381 0.77760514 0.64923306],[0.78887994 0.85067357 0.70400535],[0.67115229 0.74299575 0.63340589],[0.72646298 0.8099617  0.67497433],[0.66109223 0.73667649 0.61957332],[0.72303599 0.80816645 0.67556691]
250,20000,251001,[0.70131506 0.78159026 0.64534515],[0.76901806 0.85742409 0.69742716],[0.67526003 0.74731368 0.62539418],[0.7376332  0.81827952 0.66284487],[0.66368934 0.7473848  0.61133004],[0.72408584 0.81422602 0.65851676]
251,20000,252001,[0.73140295 0.77569657 0.64383727],[0.80054701 0.8487916  0.69780087],[0.6659226  0.75573846 0.62463947],[0.72094186 0.82666115 0.66886733],[0.67867602 0.73683211 0.61710254],[0.73742553 0.82264214 0.65950688]
252,20000,253001,[0.74089819 0.78726956 0.64623046],[0.80573002 0.8582397  0.70318267],[0.67171639 0.75247374 0.62865782],[0.72865536 0.81844958 0.67683621],[0.67850429 0.75121067 0.62971485],[0.74084632 0.82039636 0.68085442]
253,20000,254001,[0.69304756 0.78321722 0.64333015],[0.758598   0.85374207 0.69805451],[0.6791713  0.74758145 0.62101096],[0.73727653 0.81345377 0.66330562],[0.6766871  0.74921537 0.62721781],[0.73740401 0.81698618 0.67867602]
254,20000,255001,[0.69325333 0.78124581 0.64752924],[0.76113953 0.8549865  0.70242019],[0.68281815 0.75405022 0.6147235 ],[0.73651594 0.82599275 0.65486018],[0.67727603 0.74242391 0.62354367],[0.74049754 0.81920534 0.6775508 ]
255,20000,256001,[0.72994649 0.78471133 0.64443097],[0.79904365 0.85996495 0.69716479],[0.67420345 0.75533137 0.63488625],[0.73355601 0.8254022  0.67756551],[0.68263307 0.73594008 0.62946961],[0.74078903 0.80454257 0.67513785]
256,20000,257001,[0.72264392 0.78978042 0.64494296],[0.78790486 0.86161861 0.69969627],[0.68217843 0.74655249 0.63133423],[0.7388477  0.82077347 0.67308323],[0.66246362 0.74365381 0.62409016],[0.72324374 0.8155489  0.67217076]
257,20000,258001,[0.69255655 0.777986   0.65503499],[0.75814597 0.85355563 0.70983676],[0.67575519 0.74615969 0.62350981],[0.74138557 0.80911597 0.67301241],[0.68671426 0.74931413 0.61538091],[0.74932219 0.82617772 0.65850938]
258,20000,259001,[0.73215746 0.78144586 0.65418091],[0.80088342 0.85121741 0.7102742 ],[0.66242944 0.75270206 0.63044957],[0.71737658 0.8192497  0.67502057],[0.67793663 0.74749403 0.60917279],[0.74050795 0.82692841 0.65481662]
259,20000,260001,[0.73281933 0.78107184 0.65132171],[0.80308448 0.85224132 0.70017298],[0.69471651 0.74595248 0.62246936],[0.75549087 0.81770331 0.67059512],[0.6727728  0.74775499 0.61799298],[0.73577816 0.82032962 0.66443997]
260,20000,261001,[0.71560821 0.77678638 0.64785821],[0.78390099 0.84889286 0.70070789],[0.68110729 0.75858993 0.62584153],[0.73835783 0.82830585 0.66932946],[0.67559749 0.75164288 0.62155131],[0.72839591 0.81862315 0.67222339]
261,20000,262001,[0.7265219  0.78250513 0.64509472],[0.79252331 0.85227493 0.70089569],[0.68226399 0.7580191  0.64099639],[0.74086547 0.82047059 0.68647461],[0.67909236 0.75339355 0.61756926],[0.74230922 0.82766924 0.65883164]
262,20000,263001,[0.73435055 0.78431801 0.64351053],[0.80360808 0.86083712 0.69908867],[0.6802426  0.73766412 0.63739245],[0.73597624 0.8011532  0.6751548 ],[0.67793965 0.73509693 0.61184598],[0.73418289 0.79742846 0.66595535]
263,20000,264001,[0.72560468 0.78199377 0.64717773],[0.79320091 0.85557106 0.69722997],[0.67189044 0.74726283 0.63359755],[0.72921628 0.81325328 0.67820141],[0.6762504 0.7555921 0.6123246],[0.7425518  0.83075613 0.6590899 ]
