,epoch,train_loss,train_BA,train_auroc,val_loss,val_BA,val_auroc,test_loss,test_BA,test_auroc
0,1,0.8381596710532904,[0.58584028],[0.57484596],0.8289471259340644,[0.63106061],[0.55606061],0.8327639601193368,[0.55378788],[0.53484848]
1,2,0.8175093811005354,[0.60353993],[0.60879546],0.8102499106898904,[0.61969697],[0.57121212],0.8129525952972472,[0.60909091],[0.59545455]
2,3,0.8113898523151875,[0.62782409],[0.63179091],0.8065511947497725,[0.62121212],[0.62878788],0.8068489450961351,[0.49924242],[0.62878788]
3,4,0.805057680234313,[0.64649027],[0.64846361],0.8011255748569965,[0.64166667],[0.63333333],0.8015624890103936,[0.61969697],[0.63030303]
4,5,0.802196386270225,[0.65778664],[0.65889412],0.7995191267691553,[0.64924242],[0.63333333],0.8000036757439375,[0.58333333],[0.63333333]
5,6,0.7996459230780602,[0.65005437],[0.6647336],0.7983583896420896,[0.68333333],[0.66212121],0.7969662644900382,[0.60606061],[0.63030303]
6,7,0.7954435609281063,[0.65379969],[0.67077444],0.79553052643314,[0.67272727],[0.65454545],0.7945257942192256,[0.61742424],[0.63636364]
7,8,0.7925628097727895,[0.65162498],[0.67447948],0.7936001974157989,[0.67272727],[0.65909091],0.7918701330199838,[0.64015152],[0.63484848]
8,9,0.7896407395601273,[0.64975233],[0.67806371],0.7916597491130233,[0.68409091],[0.66666667],0.7899007722735405,[0.60681818],[0.63030303]
9,10,0.7876193234696984,[0.64763803],[0.68056059],0.7906254194676876,[0.68409091],[0.66818182],0.7887923452071846,[0.57348485],[0.63333333]
10,11,0.7850326411426067,[0.6553703],[0.68394346],0.7893189531750977,[0.675],[0.66818182],0.786710046697408,[0.58636364],[0.63181818]
11,12,0.7843993324786425,[0.6553703],[0.68684306],0.7891540159471333,[0.68409091],[0.66666667],0.7855706661939621,[0.57348485],[0.62878788]
12,13,0.781294041313231,[0.65458499],[0.68833313],0.7874102294445038,[0.675],[0.66515152],0.7847287212498486,[0.56439394],[0.63181818]
13,14,0.778702799230814,[0.6524707],[0.68970239],0.7857747487723827,[0.6969697],[0.66818182],0.7823076727800071,[0.575],[0.62575758]
14,15,0.7769786212593317,[0.65700133],[0.69199791],0.7846484184265137,[0.6969697],[0.67121212],0.781374029815197,[0.575],[0.62272727]
15,16,0.7753469776362181,[0.66261931],[0.6946156],0.7837034738622606,[0.70833333],[0.67424242],0.7803860763087869,[0.575],[0.62272727]
16,17,0.7736756354570389,[0.6625589],[0.69727357],0.7828599778003991,[0.70833333],[0.67575758],0.7794455839321017,[0.575],[0.62575758]
17,18,0.7730786819010973,[0.6625589],[0.69944827],0.7832205938175321,[0.70833333],[0.67424242],0.7790790649596602,[0.58636364],[0.62878788]
18,19,0.7709674928337336,[0.6625589],[0.70017317],0.7816316820681095,[0.70833333],[0.67575758],0.7784411625470966,[0.58636364],[0.62727273]
19,20,0.7691155523061752,[0.66443156],[0.70198542],0.780350599437952,[0.70833333],[0.66969697],0.7771606491878629,[0.58636364],[0.62424242]
20,21,0.7684136498719454,[0.66841851],[0.7063751],0.7803438524715602,[0.71893939],[0.67424242],0.7761492016725242,[0.57424242],[0.62121212]
21,22,0.7688683662563562,[0.6698079],[0.70577101],0.7817734212148935,[0.71969697],[0.66818182],0.7788761553820223,[0.56439394],[0.62575758]
22,23,0.7681059008464217,[0.67379485],[0.7107245],0.7815594538114965,[0.71969697],[0.67424242],0.7769041426945478,[0.59772727],[0.62727273]
23,24,0.7633314831182361,[0.67355322],[0.71096613],0.7775672907009721,[0.71969697],[0.66969697],0.7738894689828157,[0.56439394],[0.62727273]
24,25,0.7630413491278887,[0.67379485],[0.71225484],0.7774918850045651,[0.71969697],[0.66969697],0.7743083043023944,[0.56439394],[0.62727273]
25,26,0.7605971377342939,[0.67754017],[0.71422818],0.7751476503908634,[0.71969697],[0.67424242],0.7717393988277763,[0.56439394],[0.62575758]
26,27,0.7598789613693953,[0.67379485],[0.71600016],0.7750879372470081,[0.71969697],[0.67424242],0.7713827763218433,[0.57575758],[0.63030303]
27,28,0.7583197439089417,[0.67566751],[0.71684588],0.7736302616540343,[0.71969697],[0.67575758],0.7709371151868254,[0.57575758],[0.63333333]
28,29,0.7571714296936989,[0.67566751],[0.71946357],0.773331944597885,[0.71969697],[0.67575758],0.7704239392187446,[0.57575758],[0.63181818]
29,30,0.7557355705648661,[0.67566751],[0.72091337],0.7721888781525195,[0.71969697],[0.67878788],0.7694667403120548,[0.57575758],[0.63636364]
30,31,0.7547900397330523,[0.67379485],[0.72228263],0.7713770475238562,[0.71969697],[0.68181818],0.7685799000319093,[0.57575758],[0.64242424]
31,32,0.7537587024271488,[0.67754017],[0.72385325],0.7709499825723469,[0.71969697],[0.68030303],0.7687887852080166,[0.57575758],[0.64090909]
32,33,0.7525149080902338,[0.67941283],[0.72550441],0.7704021604731679,[0.71969697],[0.68030303],0.768095290986821,[0.57575758],[0.64090909]
33,34,0.7512504924088717,[0.67754017],[0.72779993],0.769443441182375,[0.71969697],[0.68787879],0.7670174166560173,[0.57575758],[0.64242424]
34,35,0.7510454282164574,[0.67941283],[0.72844428],0.769821549532935,[0.71893939],[0.68484848],0.7679673698730767,[0.5969697],[0.64090909]
