,epoch,train_loss,train_BA,train_auroc,val_loss,val_BA,val_auroc,test_loss,test_BA,test_auroc
0,1,0.5788555145263672,[0.52897389],[0.49370133],0.6097333789803088,[0.72058824],[0.59926471],0.5507780143525451,[0.52972028],[0.51748252]
1,2,0.7835375666618347,[0.54243014],[0.52047068],0.8789906857709866,[0.55392157],[0.34191176],0.7025117539596977,[0.61713287],[0.64685315]
2,3,0.8293297290802002,[0.53638914],[0.5032066],0.9424162513314513,[0.54656863],[0.33210784],0.7356878703285474,[0.61072261],[0.61771562]
3,4,0.6642265319824219,[0.53532982],[0.49410215],0.7611491910065524,[0.54656863],[0.33333333],0.586685829111957,[0.61072261],[0.6013986]
4,5,0.5828136205673218,[0.53109253],[0.49793862],0.6626098928973079,[0.54656863],[0.31495098],0.5263979146257043,[0.56526807],[0.61188811]
5,6,0.5782689452171326,[0.54958772],[0.52883074],0.6451918702805415,[0.56127451],[0.28676471],0.5284898476675153,[0.58449883],[0.69114219]
6,7,0.6035853624343872,[0.57211979],[0.55425447],0.6645252709276974,[0.55392157],[0.30392157],0.554886651225388,[0.58449883],[0.74941725]
7,8,0.5913422703742981,[0.56481906],[0.55371049],0.6539406704250723,[0.55392157],[0.3002451],0.5399867696687579,[0.58449883],[0.74708625]
8,9,0.5772734880447388,[0.53822148],[0.52719881],0.6454755268059671,[0.56127451],[0.28186275],0.5263749341247603,[0.57167832],[0.69114219]
9,10,0.5776273012161255,[0.52991869],[0.5018896],0.6552908709272742,[0.55392157],[0.30269608],0.5275950045324862,[0.55244755],[0.61655012]
10,11,0.5806744694709778,[0.5320087],[0.49398763],0.6648085007909685,[0.54656863],[0.30147059],0.5302142759901471,[0.5979021],[0.59324009]
11,12,0.5827853083610535,[0.53664682],[0.49209803],0.6701768606435508,[0.54656863],[0.31127451],0.5317012121086009,[0.5979021],[0.58741259]
12,13,0.5839635729789734,[0.53558749],[0.4920694],0.6729442322393879,[0.54656863],[0.31004902],0.5324655070435256,[0.5979021],[0.58275058]
13,14,0.5845693945884705,[0.53558749],[0.49152542],0.6743554749991745,[0.54656863],[0.30759804],0.5328921644249931,[0.5979021],[0.57808858]
14,15,0.5848255157470703,[0.53558749],[0.49138227],0.675019143265672,[0.54656863],[0.30882353],0.5331642066303175,[0.59149184],[0.57808858]
15,16,0.5848443508148193,[0.53558749],[0.49115323],0.6752038896083832,[0.54656863],[0.30882353],0.5333613584807608,[0.59149184],[0.57808858]
16,17,0.584674060344696,[0.53558749],[0.49078104],0.6750081891659647,[0.54656863],[0.31004902],0.5335152975458186,[0.58508159],[0.57925408]
17,18,0.5843250155448914,[0.53558749],[0.48957856],0.6744283074513078,[0.54656863],[0.31495098],0.5336313408624846,[0.58508159],[0.57459207]
18,19,0.5837804675102234,[0.53558749],[0.48900596],0.6733734521549195,[0.54656863],[0.3125],0.5336940459383186,[0.58508159],[0.57342657]
19,20,0.583004891872406,[0.53346885],[0.48794663],0.6716527638491243,[0.54656863],[0.3125],0.533665562805254,[0.57867133],[0.57226107]
20,21,0.5819623470306396,[0.53240953],[0.48757444],0.6689572868635878,[0.53921569],[0.31004902],0.5334832674707286,[0.57867133],[0.57692308]
21,22,0.5806708931922913,[0.51903917],[0.48843335],0.664900524308905,[0.5245098],[0.30637255],0.5330721964710392,[0.56585082],[0.57575758]
22,23,0.5793211460113525,[0.52356276],[0.48954993],0.6592676298459992,[0.51715686],[0.3002451],0.5324037406244315,[0.57226107],[0.57575758]
23,24,0.5783812403678894,[0.539653],[0.49438846],0.652575638378039,[0.51715686],[0.29044118],0.5316069928230718,[0.57226107],[0.59207459]
24,25,0.5783423185348511,[0.55290884],[0.49959918],0.646364264539443,[0.5245098],[0.28921569],0.5309632541611791,[0.57226107],[0.61538462]
25,26,0.5790811777114868,[0.54094137],[0.50180371],0.6421583440387622,[0.5245098],[0.29289216],0.5306011345237494,[0.56585082],[0.63519814]
26,27,0.5798735022544861,[0.5384219],[0.50738662],0.6401971591403708,[0.53186275],[0.29779412],0.5303467477206141,[0.62412587],[0.65501166]
27,28,0.5800952315330505,[0.53867957],[0.50984883],0.6398310362128541,[0.53186275],[0.30392157],0.529996044235304,[0.63694639],[0.67249417]
28,29,0.5795602202415466,[0.53988204],[0.51334173],0.640547978808172,[0.53186275],[0.3002451],0.5295070828869939,[0.63694639],[0.66783217]
29,30,0.5784935355186462,[0.54452016],[0.51308406],0.6423297793371603,[0.53186275],[0.29411765],0.5289979460649192,[0.59149184],[0.66200466]
30,31,0.577394962310791,[0.54363262],[0.51400023],0.6453092279843986,[0.53186275],[0.28431373],0.5286598375532776,[0.59149184],[0.64219114]
31,32,0.5767160654067993,[0.54998855],[0.51185295],0.6491710294503719,[0.53186275],[0.28186275],0.5285810786299407,[0.57226107],[0.63170163]
32,33,0.576510488986969,[0.54111315],[0.51148076],0.6530420030467212,[0.53186275],[0.28676471],0.5286218582186848,[0.57226107],[0.61888112]
33,34,0.5764822959899902,[0.52367728],[0.51027829],0.6560571440495551,[0.53186275],[0.29044118],0.5285165618406609,[0.57867133],[0.61188811]
34,35,0.5762960314750671,[0.5342705],[0.51225378],0.6577920764684677,[0.53186275],[0.29289216],0.5280293094692752,[0.53321678],[0.61305361]
35,36,0.5757394433021545,[0.54672469],[0.51643381],0.6582056848565117,[0.53921569],[0.29534314],0.5269766624551266,[0.5460373],[0.62004662]
36,37,0.5747408270835876,[0.54855703],[0.52465071],0.6574920966522768,[0.54656863],[0.29656863],0.525204973644577,[0.56526807],[0.63636364]
37,38,0.5734103918075562,[0.55476981],[0.53598832],0.6561524868011475,[0.56127451],[0.29411765],0.5226762789534405,[0.51981352],[0.65850816]
38,39,0.5721597075462341,[0.55846312],[0.55027485],0.6552484757266939,[0.55392157],[0.2879902],0.5197593587217852,[0.51981352],[0.68414918]
39,40,0.5716353058815002,[0.57529776],[0.56275767],0.656246354803443,[0.56127451],[0.28921569],0.5174590589012951,[0.57808858],[0.7027972]
40,41,0.5718405842781067,[0.5774164],[0.57048786],0.6594362248433754,[0.56127451],[0.28921569],0.5165153146954253,[0.62354312],[0.7039627]
41,42,0.5713868141174316,[0.5751546],[0.57120362],0.6626659003086388,[0.56127451],[0.2879902],0.5158920037792996,[0.62354312],[0.6981352]
