,epoch,train_loss,train_BA,train_auroc,val_loss,val_BA,val_auroc,test_loss,test_BA,test_auroc
0,1,0.8444472551345825,[0.557917],[0.5575141],0.8559398651123047,[0.60638298],[0.49468085],0.8499253392219543,[0.50088652],[0.63829787]
1,2,0.6964254379272461,[0.58078163],[0.56219782],0.7366203665733337,[0.58599291],[0.5248227],0.7132075428962708,[0.57446809],[0.68262411]
2,3,0.7636660933494568,[0.58601934],[0.57106164],0.8216743469238281,[0.6001773],[0.53191489],0.7849671840667725,[0.54609929],[0.66666667]
3,4,0.7681466341018677,[0.5918614],[0.58899073],0.8292008638381958,[0.60195035],[0.56560284],0.7888014316558838,[0.6320922],[0.67907801]
4,5,0.7039081454277039,[0.61120064],[0.61533038],0.7550514936447144,[0.62056738],[0.59397163],0.7189383506774902,[0.57624113],[0.70744681]
5,6,0.7012834548950195,[0.62026591],[0.64459106],0.7333349585533142,[0.69237589],[0.62411348],0.7085205912590027,[0.65957447],[0.73758865]
6,7,0.7311902642250061,[0.6241942],[0.65990129],0.7594725489616394,[0.69148936],[0.63120567],0.7365961670875549,[0.64893617],[0.7393617]
7,8,0.6949806213378906,[0.62369057],[0.65491539],0.7297043800354004,[0.68085106],[0.63297872],0.7021051645278931,[0.61702128],[0.73404255]
8,9,0.6751658916473389,[0.62389202],[0.64635375],0.7203635573387146,[0.64893617],[0.61347518],0.6868901252746582,[0.56471631],[0.71453901]
9,10,0.6887128949165344,[0.62449637],[0.64579976],0.7423698902130127,[0.6072695],[0.60460993],0.7058274745941162,[0.55407801],[0.70212766]
10,11,0.6925144791603088,[0.61865431],[0.64872079],0.7477715015411377,[0.63829787],[0.60638298],0.7123062014579773,[0.54343972],[0.69326241]
11,12,0.6825098395347595,[0.6237913],[0.64982877],0.732108473777771,[0.64893617],[0.61347518],0.7016869783401489,[0.54343972],[0.69858156]
12,13,0.6743298768997192,[0.62278405],[0.65189363],0.7173404693603516,[0.67021277],[0.62411348],0.6914371252059937,[0.55407801],[0.70390071]
