,epoch,train_loss,train_BA,train_auroc,val_loss,val_BA,val_auroc,test_loss,test_BA,test_auroc
0,1,1.7884795665740967,[0.53886555],[0.50887855],1.5061349827623758,[0.6038961],[0.47461629],1.5241303392995178,[0.53240741],[0.60802469]
1,2,1.8479713201522827,[0.52766106],[0.50567727],1.5534236421355558,[0.6038961],[0.47697757],1.5766824502557029,[0.53240741],[0.58744856]
2,3,0.8797485828399658,[0.53256303],[0.50437675],0.746972735520103,[0.5974026],[0.4811098],0.752166243357351,[0.49074074],[0.57201646]
3,4,0.6265212893486023,[0.53011204],[0.50739046],0.5566052025533281,[0.5974026],[0.47402597],0.5448954621097073,[0.53240741],[0.60185185]
4,5,0.6296784281730652,[0.52731092],[0.50657763],0.5581401249510236,[0.5974026],[0.47874852],0.5467740027816035,[0.53240741],[0.59825103]
5,6,0.6286656260490417,[0.5262605],[0.50555222],0.5582146290689707,[0.5974026],[0.47048406],0.5467740166932344,[0.53240741],[0.60082305]
6,7,0.6255542635917664,[0.5262605],[0.50545218],0.5571400485641789,[0.5974026],[0.46340024],0.5456887591863051,[0.53240741],[0.59876543]
7,8,0.6238136887550354,[0.5262605],[0.50453932],0.5571380842011422,[0.5974026],[0.46399055],0.545414031483233,[0.53240741],[0.60030864]
8,9,0.62444007396698,[0.5262605],[0.50546469],0.5580370062234579,[0.5974026],[0.46458087],0.545703011972364,[0.52623457],[0.59825103]
9,10,0.6267940998077393,[0.5262605],[0.5069903],0.5594070898514474,[0.5974026],[0.46458087],0.546658068546094,[0.52623457],[0.59619342]
10,11,0.6282355189323425,[0.5262605],[0.50685274],0.5601690046460135,[0.61038961],[0.46694215],0.5474938120460138,[0.52623457],[0.59567901]
11,12,0.6267489790916443,[0.5262605],[0.50545218],0.5591747455473524,[0.61038961],[0.46517119],0.5470368185197003,[0.52006173],[0.59773663]
12,13,0.624216616153717,[0.5262605],[0.50720288],0.5575773490709253,[0.5974026],[0.46280992],0.5462317694327794,[0.52006173],[0.59567901]
13,14,0.6231316328048706,[0.5262605],[0.50677771],0.5566090988868382,[0.5974026],[0.46280992],0.5460142411757261,[0.52006173],[0.5936214]
14,15,0.6239915490150452,[0.5262605],[0.50513956],0.5563812238688115,[0.5974026],[0.45808737],0.5462937318370678,[0.52006173],[0.59773663]
15,16,0.6258741617202759,[0.5262605],[0.50542717],0.5568041869701119,[0.5974026],[0.45867769],0.5470189839252271,[0.52006173],[0.59567901]
16,17,0.6266614198684692,[0.5262605],[0.50556473],0.5569449980685022,[0.5974026],[0.45808737],0.5474045241135173,[0.52006173],[0.5936214]
17,18,0.6254405975341797,[0.5262605],[0.505002],0.556220180253149,[0.6038961],[0.45985832],0.546952425793279,[0.52006173],[0.59773663]
18,19,0.6238147020339966,[0.5262605],[0.50603992],0.5554363971750718,[0.6038961],[0.45985832],0.5464362196507864,[0.52006173],[0.59567901]
19,20,0.6233764290809631,[0.5262605],[0.50512705],0.5551966678176541,[0.5974026],[0.45867769],0.5463515902520157,[0.52006173],[0.59567901]
20,21,0.6243199110031128,[0.5262605],[0.50492697],0.5554884098819457,[0.5974026],[0.45867769],0.5466659069643356,[0.52006173],[0.59567901]
21,22,0.6256757378578186,[0.5262605],[0.50562725],0.5560140150482766,[0.5974026],[0.45867769],0.5471932982909493,[0.52006173],[0.59567901]
22,23,0.6259269714355469,[0.5262605],[0.50510204],0.556061483832309,[0.6038961],[0.45985832],0.5473206441965885,[0.52006173],[0.59619342]
23,24,0.624862551689148,[0.5262605],[0.50521459],0.5555074962903745,[0.5974026],[0.45749705],0.5469286907464266,[0.52006173],[0.59259259]
24,25,0.6237841844558716,[0.5262605],[0.50502701],0.5549954548623646,[0.6038961],[0.45985832],0.5465877374517731,[0.52006173],[0.5936214]
25,26,0.6236955523490906,[0.5262605],[0.50483944],0.5548868423065869,[0.6038961],[0.45985832],0.5465767976129428,[0.52006173],[0.593107]
26,27,0.6245536804199219,[0.5262605],[0.50407663],0.5551503768365365,[0.5974026],[0.45690673],0.5468673739815131,[0.52006173],[0.59567901]
27,28,0.6254487633705139,[0.5262605],[0.50577731],0.5554659662739141,[0.6038961],[0.45985832],0.5472141121863388,[0.52006173],[0.59259259]
28,29,0.6253892779350281,[0.5262605],[0.50588986],0.5553686446073698,[0.6038961],[0.459268],0.5472029919619672,[0.52006173],[0.5936214]
29,30,0.6245208978652954,[0.5262605],[0.50647759],0.5549263644352322,[0.6038961],[0.45985832],0.5468910195631906,[0.52006173],[0.593107]
30,31,0.6238380074501038,[0.52521008],[0.50645258],0.5545926680642879,[0.5974026],[0.45808737],0.5466755467350595,[0.52006173],[0.593107]
31,32,0.6239495277404785,[0.52521008],[0.50613996],0.5545775276114,[0.6038961],[0.459268],0.5467190843774006,[0.52006173],[0.59516461]
32,33,0.6246634125709534,[0.52521008],[0.50637755],0.5548129849048564,[0.6038961],[0.45985832],0.546969324699603,[0.52006173],[0.59259259]
33,34,0.6252089738845825,[0.52415966],[0.50571479],0.5550007931888103,[0.5974026],[0.45867769],0.5471815547789447,[0.52006173],[0.593107]
34,35,0.6249991059303284,[0.52415966],[0.50572729],0.5548645152885001,[0.5974026],[0.45808737],0.5471091869985685,[0.52006173],[0.593107]
35,36,0.624329686164856,[0.52415966],[0.50522709],0.5545419497211697,[0.5974026],[0.45631641],0.5468749478459358,[0.52006173],[0.5936214]
36,37,0.6239295601844788,[0.52415966],[0.50566477],0.5543465842638398,[0.6038961],[0.459268],0.5467492750030942,[0.52006173],[0.59516461]
37,38,0.624140202999115,[0.52415966],[0.50511455],0.5543964362441329,[0.5974026],[0.45631641],0.5468241092166863,[0.52006173],[0.593107]
38,39,0.6246954798698425,[0.52415966],[0.50545218],0.5545958205475472,[0.5974026],[0.45808737],0.5470239523565397,[0.52006173],[0.59465021]
