,epoch,train_loss,train_BA,train_auroc,val_loss,val_BA,val_auroc,test_loss,test_BA,test_auroc
0,1,1.693616509437561,[0.52415459],[0.47968819],1.7942203986052832,[0.57276995],[0.48004695],2.0103081218132957,[0.44969512],[0.47408537]
1,2,1.8610321283340454,[0.53743961],[0.48343947],2.015578577423355,[0.55868545],[0.45892019],2.2024409272181344,[0.45731707],[0.47027439]
2,3,1.1034573316574097,[0.54347826],[0.48894745],1.279586912781724,[0.5657277],[0.44953052],1.2936832345312723,[0.45731707],[0.47446646]
3,4,0.6093531250953674,[0.52986386],[0.481207],0.737235636508558,[0.54460094],[0.46596244],0.6820618661586195,[0.49466463],[0.47141768]
4,5,0.6029038429260254,[0.52140975],[0.48014566],0.6755832703202032,[0.53697183],[0.45657277],0.6800949138705619,[0.51371951],[0.47179878]
5,6,0.6018317937850952,[0.51767677],[0.48007246],0.6402748929103836,[0.53697183],[0.45950704],0.6790153257898055,[0.51371951],[0.47294207]
6,7,0.6015247702598572,[0.51767677],[0.47837066],0.6283556338166818,[0.52992958],[0.47124413],0.6777691028546542,[0.51371951],[0.46989329]
7,8,0.6011741757392883,[0.51767677],[0.47555263],0.6238432208774611,[0.53697183],[0.47359155],0.6767304525128566,[0.51371951],[0.4683689]
8,9,0.6006084680557251,[0.51646904],[0.47827917],0.6210160570917651,[0.53697183],[0.47241784],0.6752099696313962,[0.51371951],[0.46875]
9,10,0.5998476147651672,[0.51646904],[0.47732762],0.6190020419890061,[0.52406103],[0.47828638],0.6734064259799197,[0.46265244],[0.46722561]
10,11,0.5988142490386963,[0.51646904],[0.47696165],0.6173324774717912,[0.53697183],[0.48180751],0.6715887997997925,[0.51371951],[0.46570122]
11,12,0.597773015499115,[0.51646904],[0.476065],0.6159463281510398,[0.52406103],[0.47887324],0.6696821291116066,[0.46265244],[0.46570122]
12,13,0.5969437956809998,[0.51646904],[0.47665056],0.6149489134550095,[0.52406103],[0.47769953],0.6679079588502645,[0.46265244],[0.46379573]
13,14,0.5963317155838013,[0.51646904],[0.47694335],0.6141008759150282,[0.52992958],[0.48004695],0.6663370468886569,[0.51371951],[0.46379573]
14,15,0.5958935618400574,[0.51646904],[0.47590031],0.6132381140487269,[0.52406103],[0.48356808],0.6648274183389731,[0.46265244],[0.46722561]
15,16,0.5955930948257446,[0.51646904],[0.47751061],0.6123789094854146,[0.52406103],[0.48239437],0.6633294832427055,[0.46265244],[0.4683689]
16,17,0.5954077243804932,[0.51646904],[0.47754721],0.6116000410402194,[0.53051643],[0.48650235],0.6619417484034784,[0.4695122],[0.47103659]
17,18,0.5953106880187988,[0.51646904],[0.47906602],0.6109143035719171,[0.53403756],[0.48826291],0.6607680383021943,[0.46341463],[0.47256098]
18,19,0.5952568054199219,[0.51646904],[0.47701654],0.6103308555785935,[0.53403756],[0.47887324],0.6598372425069101,[0.46341463],[0.47370427]
19,20,0.5951971411705017,[0.51646904],[0.47654077],0.6098894193767377,[0.5592723],[0.48474178],0.6591242223512381,[0.39939024],[0.47217988]
20,21,0.5950946807861328,[0.51646904],[0.47626629],0.6096059726779517,[0.54518779],[0.47946009],0.6585886320681311,[0.4054878],[0.47217988]
21,22,0.5949371457099915,[0.51844532],[0.47579051],0.6094598758483443,[0.54518779],[0.47946009],0.6582002884242684,[0.4054878],[0.47103659]
22,23,0.5947456359863281,[0.52602108],[0.4778034],0.6094205536120896,[0.54518779],[0.47887324],0.6579469065763988,[0.41158537],[0.47637195]
23,24,0.594545841217041,[0.52722881],[0.47966989],0.6094667344985112,[0.54518779],[0.48004695],0.6578241250244901,[0.4054878],[0.47408537]
24,25,0.5943117737770081,[0.52602108],[0.47811448],0.6095974681994676,[0.54518779],[0.48004695],0.6578076008008793,[0.39939024],[0.47256098]
25,26,0.5939599871635437,[0.53238911],[0.47990777],0.6098398398612517,[0.54518779],[0.48004695],0.6577877638628706,[0.39939024],[0.4695122]
26,27,0.5933858752250671,[0.53118138],[0.48199385],0.6102479467172088,[0.54518779],[0.48356808],0.6574448695755564,[0.39939024],[0.47179878]
27,28,0.5924367904663086,[0.52514273],[0.4794686],0.6108581477274129,[0.54518779],[0.47652582],0.656103900342714,[0.39939024],[0.4695122]
28,29,0.5909444093704224,[0.52327624],[0.47983458],0.6115440526191378,[0.53814554],[0.46596244],0.6528626019135118,[0.39939024],[0.46646341]
29,30,0.5898457169532776,[0.52206851],[0.48470209],0.6120503748534247,[0.5592723],[0.46948357],0.6479115833062679,[0.44893293],[0.48018293]
30,31,0.5946637392044067,[0.53568292],[0.51152833],0.6137246952857822,[0.59330986],[0.48474178],0.6452653342857957,[0.52439024],[0.50228659]
31,32,0.6151298880577087,[0.57125604],[0.53912312],0.6273336738813668,[0.62323944],[0.57981221],0.6522165846545249,[0.55716463],[0.55792683]
32,33,0.6163883805274963,[0.55379886],[0.53553652],0.6276051559252664,[0.65610329],[0.60446009],0.6521325153298676,[0.56783537],[0.54954268]
33,34,0.5890454053878784,[0.5411726],[0.49967062],0.6041006798041053,[0.62206573],[0.53873239],0.6447413431014866,[0.53582317],[0.51753049]
34,35,0.5904010534286499,[0.52250769],[0.48656858],0.6108299967308994,[0.57922535],[0.48943662],0.6565010228077881,[0.48170732],[0.48018293]
35,36,0.5995110273361206,[0.52646025],[0.48913043],0.6295031936897431,[0.53873239],[0.47535211],0.6786015412653796,[0.46722561],[0.48856707]
36,37,0.6696195602416992,[0.53008344],[0.48847167],0.7094938521040604,[0.53051643],[0.46244131],0.7822846269409638,[0.51981707],[0.47789634]
37,38,0.6378883719444275,[0.5342556],[0.48612941],0.6748181407165248,[0.5334507],[0.45305164],0.7426980476593599,[0.43978659],[0.47103659]
38,39,0.6201054453849792,[0.54358805],[0.49088713],0.6404326923657209,[0.51408451],[0.37089202],0.6671689604409039,[0.52439024],[0.46722561]
39,40,0.5868540406227112,[0.55149319],[0.49542527],0.6111720310291275,[0.52699531],[0.42370892],0.6470841084374115,[0.43292683],[0.47637195]
40,41,0.5911504030227661,[0.5342556],[0.49191187],0.619904436141951,[0.52992958],[0.46478873],0.6709019414847717,[0.50762195],[0.47408537]
41,42,0.5990715622901917,[0.53129117],[0.49205826],0.6290612550510559,[0.53755869],[0.47300469],0.6821242172736675,[0.5320122],[0.48170732]
