,epoch,train_loss,train_BA,train_auroc,val_loss,val_BA,val_auroc,test_loss,test_BA,test_auroc
0,1,1.992637038230896,[0.52727273],[0.47619048],1.4357104972319235,[0.6038961],[0.47343566],1.4519552818519514,[0.53240741],[0.60493827]
1,2,1.7711673974990845,[0.52207792],[0.47939394],1.2760944461076633,[0.6038961],[0.47933884],1.2915724915892497,[0.53240741],[0.58436214]
2,3,0.7174416780471802,[0.53593074],[0.48528139],0.558544032915961,[0.5974026],[0.47579693],0.5511159430607222,[0.53240741],[0.58693416]
3,4,0.7079222798347473,[0.53549784],[0.47818182],0.5562070077285171,[0.5974026],[0.47461629],0.5448504028026946,[0.53240741],[0.60185185]
4,5,0.7132318019866943,[0.53549784],[0.47714286],0.5580881146597676,[0.5974026],[0.47874852],0.5467449236894026,[0.53240741],[0.59979424]
5,6,0.7119752168655396,[0.52943723],[0.47307359],0.558155995036941,[0.5974026],[0.47343566],0.5466775756212883,[0.53240741],[0.59979424]
6,7,0.7068134546279907,[0.52034632],[0.47038961],0.5570770371850813,[0.5974026],[0.46399055],0.5456469589262269,[0.53240741],[0.60082305]
7,8,0.7036752700805664,[0.51428571],[0.46909091],0.5568712508684257,[0.6038961],[0.46753247],0.5453516190755181,[0.53240741],[0.59979424]
8,9,0.7050859928131104,[0.51298701],[0.46848485],0.5575722027861048,[0.5974026],[0.4622196],0.5455918632214889,[0.53240741],[0.60185185]
9,10,0.7095386981964111,[0.51298701],[0.46865801],0.5589649461762747,[0.5974026],[0.46399055],0.5464372369460762,[0.52623457],[0.59876543]
10,11,0.7124186158180237,[0.51298701],[0.46909091],0.5600085935293464,[0.5974026],[0.46458087],0.547200204746332,[0.52623457],[0.59619342]
11,12,0.7105796933174133,[0.51298701],[0.46744589],0.5595697141689016,[0.5974026],[0.46458087],0.54680232971441,[0.52623457],[0.59825103]
12,13,0.706580638885498,[0.51298701],[0.46701299],0.5586100160726346,[0.5974026],[0.46458087],0.5460654105409048,[0.52623457],[0.59773663]
13,14,0.7046757936477661,[0.51298701],[0.46848485],0.5582145608059363,[0.6038961],[0.46635183],0.5458613165537827,[0.52623457],[0.5936214]
14,15,0.7062275409698486,[0.51298701],[0.46675325],0.5584047651500441,[0.5974026],[0.46162928],0.5461154923541471,[0.52006173],[0.59567901]
15,16,0.7094342112541199,[0.51298701],[0.46597403],0.5590045492281206,[0.5974026],[0.46162928],0.5467690916266292,[0.52006173],[0.59567901]
16,17,0.7107540369033813,[0.51298701],[0.46632035],0.5591815470688744,[0.5974026],[0.4622196],0.5471188972005621,[0.52006173],[0.59567901]
17,18,0.7087801098823547,[0.51298701],[0.46623377],0.5584619700530311,[0.6038961],[0.46399055],0.5466972114518285,[0.52006173],[0.59567901]
18,19,0.7059412598609924,[0.51298701],[0.46961039],0.5576227852725424,[0.61038961],[0.46517119],0.5461964322603308,[0.52006173],[0.5936214]
19,20,0.705086886882782,[0.51298701],[0.46658009],0.5572553139936645,[0.5974026],[0.46399055],0.5460911240661517,[0.52006173],[0.59773663]
20,21,0.7067359685897827,[0.51298701],[0.46883117],0.5573719136882573,[0.5974026],[0.46399055],0.5463613706524484,[0.52006173],[0.5936214]
21,22,0.709057629108429,[0.51298701],[0.46865801],0.5577226989116753,[0.5974026],[0.46162928],0.5468363511608914,[0.52006173],[0.5936214]
22,23,0.7095277905464172,[0.51298701],[0.46865801],0.5576741486584069,[0.5974026],[0.46162928],0.5469559312914498,[0.52006173],[0.5936214]
23,24,0.7077792882919312,[0.51298701],[0.46787879],0.5570949479442788,[0.6038961],[0.46340024],0.5465944214956835,[0.52006173],[0.59567901]
24,25,0.7058842182159424,[0.51298701],[0.46735931],0.5565583564894041,[0.6038961],[0.46280992],0.5462691137799993,[0.52006173],[0.59567901]
25,26,0.7056987881660461,[0.51298701],[0.46813853],0.5564063737401739,[0.5974026],[0.46162928],0.5462506948970258,[0.52006173],[0.5936214]
26,27,0.7072067260742188,[0.51298701],[0.46493506],0.5566177860891912,[0.5974026],[0.459268],0.5465165735804476,[0.52006173],[0.59773663]
27,28,0.7087597846984863,[0.51168831],[0.46735931],0.5568982664553914,[0.6038961],[0.46044864],0.5468403057893738,[0.52006173],[0.59516461]
