,epoch,train_loss,train_BA,train_auroc,val_loss,val_BA,val_auroc,test_loss,test_BA,test_auroc
0,1,1.8067315816879272,[0.52794282],[0.49682827],1.4996845284240976,[0.6038961],[0.47461629],1.5175199252799985,[0.53240741],[0.60699588]
1,2,1.8473491668701172,[0.51887253],[0.49260886],1.530481382795159,[0.6038961],[0.47697757],1.5530837409780816,[0.53240741],[0.58590535]
2,3,0.8520553708076477,[0.52058038],[0.49156118],0.7131120553931396,[0.5974026],[0.48406139],0.7170675863162614,[0.49074074],[0.57098765]
3,4,0.6352599859237671,[0.52330721],[0.49642642],0.5565447174303699,[0.5974026],[0.47284534],0.5448641980183311,[0.53240741],[0.60185185]
4,5,0.6382811069488525,[0.52046557],[0.4962829],0.5581322829530109,[0.5974026],[0.47874852],0.546776010771282,[0.53240741],[0.59876543]
5,6,0.6371106505393982,[0.52037946],[0.49665605],0.5582205921236891,[0.5974026],[0.46989374],0.5467701648594812,[0.53240741],[0.59979424]
6,7,0.6337598562240601,[0.52037946],[0.49768937],0.5571639087575022,[0.5974026],[0.46399055],0.5456958410795778,[0.53240741],[0.60236626]
7,8,0.6318370699882507,[0.52037946],[0.49606763],0.5571574936038814,[0.61038961],[0.46694215],0.54541952512227,[0.53240741],[0.60133745]
8,9,0.6324998736381531,[0.52037946],[0.497919],0.5580370108800707,[0.5974026],[0.46458087],0.5457052110577933,[0.53240741],[0.59979424]
9,10,0.6350092887878418,[0.52037946],[0.49842131],0.5593837647029432,[0.5974026],[0.46517119],0.5466486673685722,[0.52623457],[0.59619342]
10,11,0.6365270018577576,[0.52037946],[0.49797641],0.560135399675346,[0.5974026],[0.46280992],0.5474784596590325,[0.52006173],[0.59567901]
11,12,0.6349409818649292,[0.52037946],[0.49721576],0.5591530799429165,[0.5974026],[0.46044864],0.5470297797000967,[0.52006173],[0.59567901]
12,13,0.6322110295295715,[0.52037946],[0.49839261],0.5575723814690718,[0.5974026],[0.46162928],0.5462313385214657,[0.52006173],[0.5936214]
13,14,0.6310135126113892,[0.52037946],[0.49731623],0.5566146618075436,[0.6038961],[0.46280992],0.5460137079935521,[0.52006173],[0.59773663]
14,15,0.6319327354431152,[0.52037946],[0.49724447],0.5563885959272739,[0.5974026],[0.46162928],0.5462891027564183,[0.52006173],[0.59516461]
15,16,0.6339474320411682,[0.52037946],[0.49820603],0.5568044600513531,[0.5974026],[0.45867769],0.5470065361005254,[0.52006173],[0.5936214]
16,17,0.6347886919975281,[0.52037946],[0.49725882],0.5569427530717803,[0.6038961],[0.46044864],0.5473910356522538,[0.52006173],[0.59773663]
17,18,0.6334895491600037,[0.52037946],[0.49738798],0.5562231510557467,[0.6038961],[0.45985832],0.546945495007094,[0.52006173],[0.59567901]
18,19,0.6317355036735535,[0.52037946],[0.49679956],0.5554418641113443,[0.5974026],[0.45867769],0.5464329850510694,[0.52006173],[0.59567901]
19,20,0.6312504410743713,[0.52037946],[0.49727317],0.5551998388400534,[0.6038961],[0.45985832],0.546347584342584,[0.52006173],[0.59516461]
20,21,0.6322624087333679,[0.52037946],[0.49671345],0.5554863521247171,[0.5974026],[0.45749705],0.5466580077190883,[0.52006173],[0.59567901]
21,22,0.6337124109268188,[0.52037946],[0.49727317],0.5560073459491832,[0.6038961],[0.45985832],0.5471808563452214,[0.52006173],[0.5936214]
22,23,0.6339819431304932,[0.52037946],[0.49665605],0.5560572006361326,[0.5974026],[0.45749705],0.5473096242058091,[0.52006173],[0.593107]
23,24,0.6328427195549011,[0.52037946],[0.495838],0.5555096113821492,[0.5974026],[0.45690673],0.5469228710862808,[0.52006173],[0.59619342]
24,25,0.6316744089126587,[0.52037946],[0.49596716],0.5550007309648208,[0.5974026],[0.45690673],0.5465843473793939,[0.52006173],[0.593107]
25,26,0.6315696239471436,[0.52037946],[0.49634031],0.5548912531958194,[0.5974026],[0.45808737],0.5465725308167748,[0.52006173],[0.5936214]
26,27,0.632488489151001,[0.52037946],[0.49636901],0.5551510995428544,[0.5974026],[0.45867769],0.546859843598213,[0.52006173],[0.59516461]
27,28,0.6334459781646729,[0.52037946],[0.49609633],0.5554637043096591,[0.5974026],[0.45867769],0.547204147267621,[0.52006173],[0.593107]
28,29,0.633383572101593,[0.52037946],[0.49859353],0.5553677444841014,[0.6038961],[0.45985832],0.5471950962091796,[0.52006173],[0.59516461]
29,30,0.6324511766433716,[0.52037946],[0.49856483],0.5549280437844573,[0.6038961],[0.459268],0.5468868330935948,[0.52006173],[0.59259259]
30,31,0.6317095160484314,[0.51924567],[0.49776113],0.5545940156298457,[0.5974026],[0.459268],0.5466727378079668,[0.52006173],[0.593107]
31,32,0.6318235993385315,[0.51924567],[0.49799076],0.5545754231425235,[0.5974026],[0.45808737],0.5467151255579665,[0.52006173],[0.593107]
32,33,0.6325879096984863,[0.51924567],[0.49809122],0.5548057621927001,[0.6038961],[0.45867769],0.5469627511338331,[0.52006173],[0.593107]
33,34,0.6331722736358643,[0.51811189],[0.49691438],0.5549901308986591,[0.5974026],[0.45749705],0.5471739488421008,[0.52006173],[0.59567901]
34,35,0.6329483985900879,[0.51811189],[0.49796205],0.554853763023857,[0.6038961],[0.45867769],0.5471038105315529,[0.52006173],[0.59516461]
35,36,0.6322278380393982,[0.51811189],[0.49701484],0.554531548943487,[0.5974026],[0.45749705],0.5468722287914716,[0.52006173],[0.59259259]
36,37,0.631791889667511,[0.51811189],[0.49733058],0.5543343383033061,[0.5974026],[0.45808737],0.5467473088065162,[0.52006173],[0.59259259]
37,38,0.6320143342018127,[0.51811189],[0.49674216],0.5543802311294712,[0.5974026],[0.45690673],0.5468210135004483,[0.52006173],[0.59259259]
38,39,0.6326087713241577,[0.51811189],[0.49783289],0.5545751964091323,[0.6038961],[0.459268],0.5470191232743673,[0.52006173],[0.59207819]
39,40,0.6329286098480225,[0.51811189],[0.49776113],0.5546750819194131,[0.6038961],[0.459268],0.5471362066455185,[0.52006173],[0.59259259]
40,41,0.6326476335525513,[0.51811189],[0.4966991],0.5545377045636997,[0.5974026],[0.45690673],0.5470461846562102,[0.52006173],[0.59259259]
41,42,0.6321168541908264,[0.51811189],[0.49665605],0.5543109966383781,[0.5974026],[0.45690673],0.5468795315246098,[0.52006173],[0.59516461]
42,43,0.6318907737731934,[0.51811189],[0.49635466],0.554207120774663,[0.6038961],[0.45867769],0.5468162536853924,[0.52006173],[0.593107]
43,44,0.6321476101875305,[0.51811189],[0.49845001],0.5542836466775043,[0.6038961],[0.45867769],0.5469014067784883,[0.52006173],[0.59207819]
44,45,0.6325827836990356,[0.51811189],[0.49773243],0.5544348251860356,[0.5974026],[0.45808737],0.5470494057517499,[0.52006173],[0.59516461]
45,46,0.6327261328697205,[0.51811189],[0.49760326],0.5544772142457077,[0.5974026],[0.45808737],0.5471041164710186,[0.52006173],[0.59207819]
46,47,0.6324472427368164,[0.51811189],[0.49701484],0.5543539700156543,[0.5974026],[0.45690673],0.5470154933864251,[0.52006173],[0.59259259]
47,48,0.6320743560791016,[0.51811189],[0.49692873],0.5541996861284133,[0.5974026],[0.45808737],0.5469006620114669,[0.52006173],[0.59516461]
48,49,0.6319849491119385,[0.51811189],[0.49652688],0.5541558383411029,[0.5974026],[0.45690673],0.5468780551454984,[0.52006173],[0.593107]
49,50,0.632231593132019,[0.51811189],[0.49751715],0.5542392718343763,[0.5974026],[0.45808737],0.5469608611892909,[0.52006173],[0.59465021]
50,51,0.6325315833091736,[0.51811189],[0.49763196],0.5543475328740897,[0.5974026],[0.45690673],0.5470646471949294,[0.52006173],[0.59207819]
51,52,0.6325656175613403,[0.51811189],[0.49728752],0.55435380974086,[0.6038961],[0.459268],0.5470810506958514,[0.52006173],[0.59465021]
52,53,0.6323190331459045,[0.51811189],[0.49754585],0.5542510177037911,[0.5974026],[0.45749705],0.5470037756022066,[0.52006173],[0.5936214]
53,54,0.6320703029632568,[0.51811189],[0.49678521],0.5541506269364618,[0.5974026],[0.45690673],0.5469286451116204,[0.52006173],[0.59465021]
54,55,0.6320638060569763,[0.51811189],[0.4966704],0.5541433424368734,[0.5974026],[0.45808737],0.546931033837609,[0.52006173],[0.59207819]
55,56,0.6322771906852722,[0.51811189],[0.49694308],0.5542205146048218,[0.5974026],[0.45631641],0.5470036811893806,[0.52006173],[0.59465021]
56,57,0.6324710249900818,[0.51811189],[0.49592411],0.5542926017078571,[0.5974026],[0.45631641],0.5470720086013898,[0.52006173],[0.593107]
57,58,0.6324432492256165,[0.51811189],[0.49668475],0.5542789222672582,[0.6038961],[0.45808737],0.5470669463393278,[0.52006173],[0.59207819]
58,59,0.6322412490844727,[0.51811189],[0.49632596],0.5541981464048149,[0.5974026],[0.45454545],0.5470046141999774,[0.52006173],[0.5936214]
59,60,0.6320857405662537,[0.51811189],[0.49687132],0.5541370548307896,[0.5974026],[0.45631641],0.5469588289270177,[0.52006173],[0.59465021]
60,61,0.6321240663528442,[0.51811189],[0.49638336],0.5541502966079861,[0.5974026],[0.45572609],0.5469748885952868,[0.52006173],[0.59465021]
61,62,0.6322954893112183,[0.51811189],[0.49751715],0.5542152719717706,[0.5974026],[0.45513577],0.5470341043546796,[0.52006173],[0.5936214]
62,63,0.6324107050895691,[0.51811189],[0.49936852],0.5542598222673405,[0.6038961],[0.45631641],0.5470759350573644,[0.52006173],[0.593107]
63,64,0.6323536038398743,[0.51811189],[0.49776113],0.5542374764627311,[0.6038961],[0.45690673],0.5470607028692029,[0.52006173],[0.5941358]
