,epoch,train_loss,train_BA,train_auroc,val_loss,val_BA,val_auroc,test_loss,test_BA,test_auroc
0,1,0.8610551357269287,[0.53604715],[0.48821272],0.8720312118530273,[0.54166667],[0.375],0.8531255125999451,[0.54098361],[0.31639344]
1,2,0.6519814133644104,[0.53577303],[0.45202851],0.6723061800003052,[0.54375],[0.44583333],0.5894235968589783,[0.43606557],[0.40491803]
2,3,0.7298381328582764,[0.50794956],[0.44503838],0.7534515261650085,[0.575],[0.49583333],0.6353968977928162,[0.50163934],[0.47540984]
3,4,0.7269209623336792,[0.51781798],[0.45463268],0.7498098015785217,[0.58541667],[0.49375],0.6331207752227783,[0.51803279],[0.48032787]
4,5,0.6532820463180542,[0.54125548],[0.49232456],0.6731589436531067,[0.55416667],[0.47916667],0.5892339944839478,[0.47704918],[0.43934426]
5,6,0.7632411122322083,[0.56263706],[0.55276864],0.7804283499717712,[0.5875],[0.47708333],0.7459736466407776,[0.55081967],[0.36393443]
6,7,0.8788480758666992,[0.56743421],[0.5642818],0.8968770503997803,[0.56666667],[0.47083333],0.8743745684623718,[0.55901639],[0.36229508]
7,8,0.7385727763175964,[0.57346491],[0.55523575],0.7583892941474915,[0.57708333],[0.47708333],0.7186899781227112,[0.54262295],[0.38196721]
8,9,0.6508973240852356,[0.54824561],[0.49986294],0.6698338985443115,[0.55625],[0.48125],0.5887420773506165,[0.54262295],[0.46065574]
9,10,0.6904699802398682,[0.54591557],[0.47793311],0.7085709571838379,[0.57291667],[0.51458333],0.6070170998573303,[0.43688525],[0.48196721]
10,11,0.6684579849243164,[0.54591557],[0.48560855],0.6866119503974915,[0.56458333],[0.50416667],0.5946147441864014,[0.50983607],[0.4704918]
11,12,0.65948486328125,[0.5763432],[0.53371711],0.6830704808235168,[0.56666667],[0.48125],0.6220638155937195,[0.54262295],[0.43606557]
12,13,0.6693482398986816,[0.57415022],[0.54317434],0.6956974267959595,[0.56666667],[0.475],0.6367639303207397,[0.54262295],[0.43770492]
13,14,0.645723283290863,[0.55084978],[0.52097039],0.6683971285820007,[0.55625],[0.47083333],0.5909399390220642,[0.54262295],[0.46721311]
14,15,0.6599267721176147,[0.55084978],[0.51219846],0.6818699836730957,[0.55416667],[0.47291667],0.5915317535400391,[0.49344262],[0.48852459]
15,16,0.6453139185905457,[0.56907895],[0.53851425],0.6718155145645142,[0.54583333],[0.45416667],0.5893926024436951,[0.54262295],[0.48360656]
16,17,0.6518825888633728,[0.58141447],[0.5745614],0.6870461106300354,[0.56666667],[0.45416667],0.6171543598175049,[0.53442623],[0.48852459]
17,18,0.6420483589172363,[0.59224232],[0.58689693],0.6789207458496094,[0.56666667],[0.44166667],0.6031060218811035,[0.53442623],[0.49344262]
18,19,0.6431151628494263,[0.58991228],[0.58922697],0.67974454164505,[0.56666667],[0.43541667],0.5891491770744324,[0.53442623],[0.49672131]
19,20,0.6403321027755737,[0.60540022],[0.60841557],0.6815201640129089,[0.56666667],[0.45],0.5892256498336792,[0.53442623],[0.51147541]
20,21,0.634172797203064,[0.64185855],[0.63432018],0.6833463311195374,[0.56666667],[0.45416667],0.6006879806518555,[0.53442623],[0.5147541]
21,22,0.6352559924125671,[0.65254934],[0.64761513],0.6891917586326599,[0.56666667],[0.45208333],0.6064728498458862,[0.52622951],[0.51639344]
22,23,0.6290262937545776,[0.67077851],[0.64638158],0.6834753751754761,[0.56666667],[0.44375],0.5886688232421875,[0.52622951],[0.52295082]
23,24,0.6294312477111816,[0.68379934],[0.65186404],0.6868329644203186,[0.55625],[0.43958333],0.5886892080307007,[0.53442623],[0.52295082]
24,25,0.6234453916549683,[0.68379934],[0.66735197],0.6852797865867615,[0.55625],[0.45625],0.5956655144691467,[0.54262295],[0.52622951]
25,26,0.6242250204086304,[0.68379934],[0.6761239],0.6881836652755737,[0.55625],[0.45833333],0.5997152328491211,[0.54262295],[0.52786885]
26,27,0.6203524470329285,[0.68640351],[0.67297149],0.6839485764503479,[0.55625],[0.46041667],0.5856280326843262,[0.54262295],[0.53606557]
27,28,0.6190573573112488,[0.68640351],[0.68215461],0.6834245324134827,[0.56666667],[0.46875],0.5844297409057617,[0.54262295],[0.54262295]
28,29,0.6170725226402283,[0.68887061],[0.70120614],0.6825017333030701,[0.56666667],[0.49791667],0.5928502678871155,[0.54262295],[0.56393443]
29,30,0.6138108372688293,[0.69092654],[0.71121162],0.6789567470550537,[0.56666667],[0.51041667],0.5882711410522461,[0.54262295],[0.57213115]
30,31,0.61431485414505,[0.68832237],[0.71710526],0.67898029088974,[0.55625],[0.50208333],0.5802657008171082,[0.59262295],[0.57377049]
31,32,0.6097275614738464,[0.70655154],[0.73190789],0.6738389134407043,[0.6],[0.52291667],0.5793207287788391,[0.56147541],[0.5852459]
32,33,0.6116951107978821,[0.7145011],[0.74616228],0.6750279664993286,[0.6],[0.54375],0.5889906287193298,[0.54508197],[0.59672131]
33,34,0.6063275337219238,[0.73286732],[0.7535636],0.6690312623977661,[0.58958333],[0.55],0.5770339965820312,[0.56147541],[0.60327869]
34,35,0.6071759462356567,[0.73026316],[0.76370614],0.6694070100784302,[0.59166667],[0.5625],0.5744854807853699,[0.61065574],[0.61147541]
35,36,0.6039876341819763,[0.73273026],[0.77645285],0.6646658778190613,[0.60625],[0.58958333],0.5789505839347839,[0.64262295],[0.61967213]
36,37,0.6026259064674377,[0.73355263],[0.78412829],0.6623981595039368,[0.625],[0.60208333],0.5781438946723938,[0.60983607],[0.63442623]
37,38,0.6019895672798157,[0.74150219],[0.79207785],0.6619450449943542,[0.625],[0.60416667],0.5708907246589661,[0.59344262],[0.64098361]
38,39,0.5987372398376465,[0.76493969],[0.7986568],0.6574965715408325,[0.66041667],[0.63125],0.5713013410568237,[0.6204918],[0.65245902]
39,40,0.5992348194122314,[0.76754386],[0.80180921],0.6565314531326294,[0.65208333],[0.64791667],0.5774502158164978,[0.65327869],[0.66393443]
40,41,0.5961064100265503,[0.77028509],[0.80372807],0.654066264629364,[0.6625],[0.64791667],0.5687965154647827,[0.61147541],[0.66721311]
41,42,0.5951521396636963,[0.76507675],[0.80592105],0.6530390977859497,[0.67291667],[0.65208333],0.5675252079963684,[0.61147541],[0.6704918]
42,43,0.5939385294914246,[0.75712719],[0.80619518],0.65029376745224,[0.67291667],[0.66875],0.5730249881744385,[0.66147541],[0.68032787]
43,44,0.591482937335968,[0.75685307],[0.80633224],0.6483710408210754,[0.67291667],[0.67083333],0.5688645839691162,[0.71147541],[0.68032787]
44,45,0.591111421585083,[0.75699013],[0.80564693],0.6491442322731018,[0.67291667],[0.67083333],0.5654559135437012,[0.70327869],[0.68032787]
45,46,0.5887681841850281,[0.7542489],[0.80550987],0.645969569683075,[0.67291667],[0.675],0.5680572986602783,[0.69508197],[0.6852459]
46,47,0.5879469513893127,[0.74904057],[0.80660636],0.645146369934082,[0.67291667],[0.67708333],0.5695716142654419,[0.67868852],[0.68852459]
47,48,0.5865005850791931,[0.74904057],[0.80688048],0.6455527544021606,[0.67291667],[0.67708333],0.5644904971122742,[0.67868852],[0.68688525]
48,49,0.5848406553268433,[0.74465461],[0.80660636],0.6442461609840393,[0.67291667],[0.68125],0.5647979974746704,[0.67868852],[0.69016393]
49,50,0.5841036438941956,[0.74986294],[0.80783991],0.6431784629821777,[0.675],[0.6875],0.5685774087905884,[0.57786885],[0.68852459]
50,51,0.5821937918663025,[0.74465461],[0.80783991],0.64298415184021,[0.67083333],[0.67916667],0.564817488193512,[0.64590164],[0.68688525]
51,52,0.5814001560211182,[0.7439693],[0.81030702],0.6437003016471863,[0.67083333],[0.67708333],0.5632229447364807,[0.64590164],[0.68196721]
52,53,0.5798913240432739,[0.73944627],[0.81154057],0.6421563625335693,[0.675],[0.68333333],0.5658406019210815,[0.56967213],[0.68688525]
53,54,0.5787561535835266,[0.74136513],[0.81441886],0.6420186161994934,[0.675],[0.68333333],0.5658111572265625,[0.56967213],[0.68688525]
54,55,0.5776786804199219,[0.74917763],[0.81798246],0.6430183053016663,[0.67083333],[0.67916667],0.5627438426017761,[0.64590164],[0.68196721]
55,56,0.5762994289398193,[0.74917763],[0.82113487],0.642419695854187,[0.69166667],[0.6875],0.5633223056793213,[0.64590164],[0.68360656]
56,57,0.5754531025886536,[0.74958882],[0.82291667],0.6419834494590759,[0.69166667],[0.6875],0.5655744075775146,[0.64590164],[0.68360656]
57,58,0.574059784412384,[0.75699013],[0.82552083],0.6423762440681458,[0.69166667],[0.69166667],0.5632317662239075,[0.64590164],[0.67868852]
58,59,0.5731937289237976,[0.76480263],[0.82839912],0.6430985331535339,[0.69166667],[0.69166667],0.562035083770752,[0.64590164],[0.67868852]
59,60,0.5719778537750244,[0.76480263],[0.83127741],0.6423397064208984,[0.69166667],[0.69166667],0.563700795173645,[0.65409836],[0.68688525]
60,61,0.571018397808075,[0.76274671],[0.8323739],0.6423960328102112,[0.69166667],[0.69375],0.5639595985412598,[0.65409836],[0.68360656]
61,62,0.5699847936630249,[0.76274671],[0.83538925],0.6431650519371033,[0.69166667],[0.68958333],0.5618127584457397,[0.64590164],[0.68360656]
62,63,0.5689420700073242,[0.76466557],[0.83758224],0.6431140899658203,[0.69166667],[0.69375],0.5618859529495239,[0.64590164],[0.6852459]
63,64,0.5680485367774963,[0.76466557],[0.84046053],0.6427157521247864,[0.69166667],[0.69375],0.5634127259254456,[0.64590164],[0.68688525]
64,65,0.5669833421707153,[0.77508224],[0.84279057],0.6429548859596252,[0.70208333],[0.69375],0.5623307824134827,[0.64590164],[0.68688525]
65,66,0.566148579120636,[0.77508224],[0.84429825],0.6435322165489197,[0.70208333],[0.69166667],0.561065673828125,[0.64590164],[0.6852459]
66,67,0.5651273131370544,[0.77247807],[0.84717654],0.6430826187133789,[0.70208333],[0.69166667],0.5618181228637695,[0.64590164],[0.68688525]
67,68,0.5643124580383301,[0.77014803],[0.84882127],0.6428821086883545,[0.70208333],[0.69375],0.562512218952179,[0.64590164],[0.68688525]
68,69,0.5633543133735657,[0.77275219],[0.85087719],0.6431781053543091,[0.70208333],[0.69583333],0.5611141324043274,[0.63770492],[0.68688525]
69,70,0.5625296831130981,[0.77974232],[0.85224781],0.6432853937149048,[0.70208333],[0.69583333],0.5606042742729187,[0.63770492],[0.6852459]
70,71,0.5616490244865417,[0.78495066],[0.85471491],0.6427403688430786,[0.70208333],[0.69583333],0.5615131855010986,[0.6295082],[0.6852459]
71,72,0.5608195066452026,[0.78495066],[0.85567434],0.6425808072090149,[0.70208333],[0.69583333],0.5614026784896851,[0.6295082],[0.6852459]
72,73,0.5599985718727112,[0.78495066],[0.8575932],0.6427789926528931,[0.70208333],[0.70208333],0.5602171421051025,[0.6295082],[0.6852459]
73,74,0.5591733455657959,[0.78755482],[0.85923794],0.6424834728240967,[0.69166667],[0.70416667],0.5602114796638489,[0.6295082],[0.6852459]
74,75,0.5584039092063904,[0.78755482],[0.86088268],0.6419485211372375,[0.69791667],[0.70625],0.5609162449836731,[0.58032787],[0.69016393]
75,76,0.5575937628746033,[0.78755482],[0.8629386],0.6417985558509827,[0.69791667],[0.70625],0.5603362321853638,[0.58852459],[0.69016393]
76,77,0.5568559765815735,[0.78495066],[0.86458333],0.6418110132217407,[0.69791667],[0.71041667],0.5595093965530396,[0.58852459],[0.69180328]
77,78,0.5560740828514099,[0.78577303],[0.86650219],0.6413024663925171,[0.70833333],[0.7125],0.5597807168960571,[0.58852459],[0.69180328]
78,79,0.5553632378578186,[0.78577303],[0.86773575],0.6408255696296692,[0.70833333],[0.71041667],0.5601466298103333,[0.58852459],[0.69180328]
79,80,0.5546109080314636,[0.78563596],[0.86855811],0.6407010555267334,[0.70833333],[0.70833333],0.5594161152839661,[0.58852459],[0.69180328]
80,81,0.5539171099662781,[0.78577303],[0.87020285],0.6405473351478577,[0.70833333],[0.70833333],0.5589320063591003,[0.59672131],[0.69180328]
81,82,0.5532001852989197,[0.78824013],[0.87116228],0.6399999260902405,[0.70833333],[0.71041667],0.5593022108078003,[0.59672131],[0.69180328]
82,83,0.5525240302085876,[0.78824013],[0.87198465],0.6396259069442749,[0.71875],[0.7125],0.5593644380569458,[0.59672131],[0.69016393]
83,84,0.5518369674682617,[0.78824013],[0.87266996],0.6395412683486938,[0.71875],[0.7125],0.5586844086647034,[0.59672131],[0.68852459]
84,85,0.5511761903762817,[0.7908443],[0.87362939],0.6392996907234192,[0.71875],[0.71458333],0.5584731698036194,[0.59672131],[0.68852459]
85,86,0.5505200028419495,[0.7908443],[0.875],0.6388261914253235,[0.72916667],[0.71875],0.5588259100914001,[0.59672131],[0.69016393]
86,87,0.5498760938644409,[0.78837719],[0.87623355],0.6385820508003235,[0.72916667],[0.71666667],0.5586913228034973,[0.59672131],[0.69508197]
87,88,0.5492439866065979,[0.79098136],[0.87746711],0.6385384202003479,[0.72916667],[0.71458333],0.5581526160240173,[0.59672131],[0.69344262]
88,89,0.5486177206039429,[0.79098136],[0.87801535],0.6382864713668823,[0.72916667],[0.71666667],0.5581305623054504,[0.60491803],[0.69180328]
89,90,0.5480096936225891,[0.79358553],[0.87883772],0.637935221195221,[0.73958333],[0.72083333],0.5584089159965515,[0.60491803],[0.69180328]
90,91,0.5474013090133667,[0.79344846],[0.87993421],0.6378155946731567,[0.73958333],[0.72291667],0.5581822991371155,[0.60491803],[0.69180328]
91,92,0.5468124151229858,[0.79344846],[0.87993421],0.637803316116333,[0.75],[0.72708333],0.5578015446662903,[0.60491803],[0.69180328]
92,93,0.5462234616279602,[0.79344846],[0.88020833],0.6375858783721924,[0.75],[0.72708333],0.5578895807266235,[0.60491803],[0.69180328]
93,94,0.5456543564796448,[0.79344846],[0.88185307],0.6373558044433594,[0.75],[0.72708333],0.5580790042877197,[0.60491803],[0.69180328]
94,95,0.5450836420059204,[0.79605263],[0.88267544],0.6373279094696045,[0.75],[0.72708333],0.5578309893608093,[0.60491803],[0.69180328]
