,epoch,train_loss,train_BA,train_auroc,val_loss,val_BA,val_auroc,test_loss,test_BA,test_auroc
0,1,0.6411335449665785,[0.55397269],[0.53846472],0.596394594758749,[0.62266501],[0.50062267],0.6175037524662912,[0.42763158],[0.49451754]
1,2,0.5913615757599473,[0.57327747],[0.57442582],0.560847946209833,[0.58841843],[0.53051059],0.5790155497379601,[0.35526316],[0.47368421]
2,3,0.588471457362175,[0.59487896],[0.58340575],0.5575782165396959,[0.60896638],[0.53300125],0.5792053968179971,[0.375],[0.46929825]
3,4,0.5870606824755669,[0.60226567],[0.58715084],0.5570100243203342,[0.60896638],[0.5392279],0.5810660368297249,[0.38157895],[0.46381579]
4,5,0.5849242936819792,[0.60509001],[0.59209601],0.5568993980996311,[0.60211706],[0.55666252],0.5831944420933723,[0.375],[0.4627193]
5,6,0.5842480789870024,[0.60509001],[0.59753776],0.5573723469860852,[0.64009963],[0.58405978],0.5857891051564366,[0.56578947],[0.45504386]
6,7,0.582517808303237,[0.60509001],[0.59923443],0.5554666896350682,[0.65379826],[0.59028643],0.5857618269510567,[0.56578947],[0.45175439]
7,8,0.5811707535758615,[0.6060211],[0.60465549],0.5549545888788998,[0.66749689],[0.60273973],0.5872653992846608,[0.58552632],[0.46381579]
8,9,0.579970708116889,[0.6060211],[0.61059383],0.5545929300133139,[0.69489415],[0.61519303],0.5888740320224315,[0.55701754],[0.45723684]
9,10,0.5788839310407639,[0.6060211],[0.61435961],0.5540970503352582,[0.70174346],[0.63760897],0.5902856935281307,[0.55701754],[0.46929825]
10,11,0.5780797256156802,[0.6060211],[0.62126009],0.5537061563227326,[0.70859278],[0.65628892],0.591566203860566,[0.53508772],[0.46820175]
11,12,0.5771613568067551,[0.6060211],[0.62416718],0.5532047222368419,[0.71544209],[0.66625156],0.5926016797311604,[0.54824561],[0.46710526]
12,13,0.5761352255940437,[0.6060211],[0.63010552],0.5527210677973926,[0.72914072],[0.67247821],0.5942618947010487,[0.50657895],[0.46600877]
13,14,0.5757823269814253,[0.6060211],[0.63639561],0.5525931667070836,[0.72229141],[0.68368618],0.5959212158340961,[0.51315789],[0.46710526]
14,15,0.574750455096364,[0.60937306],[0.63771984],0.5520914988592267,[0.72914072],[0.68742217],0.5964511927450076,[0.48464912],[0.46600877]
15,16,0.5740515608340502,[0.60931099],[0.64158908],0.551627199165523,[0.73349938],[0.69613948],0.5976524576544762,[0.52192982],[0.46491228]
16,17,0.573623008094728,[0.60943513],[0.64518932],0.5515496407169849,[0.74034869],[0.7011208],0.5984793883981183,[0.52850877],[0.46710526]
17,18,0.5729538258165121,[0.61672874],[0.64874819],0.550991905387491,[0.76089664],[0.7135741],0.599343030480668,[0.45833333],[0.46600877]
18,19,0.5725471880286932,[0.62324643],[0.6517484],0.5504100553225726,[0.73349938],[0.72727273],0.6004496237728745,[0.44517544],[0.46929825]
19,20,0.5726418560370803,[0.62321539],[0.65280364],0.5514633768470958,[0.74719801],[0.73225405],0.6015629703179002,[0.44517544],[0.46820175]
20,21,0.5722780544310808,[0.62883302],[0.65750052],0.5500768949277699,[0.74283935],[0.73474471],0.6035307568963617,[0.54385965],[0.47697368]
21,22,0.5717277145013213,[0.63252638],[0.65797641],0.5509631898021325,[0.75653798],[0.73972603],0.6032008741749451,[0.5504386],[0.47697368]
22,23,0.5717001929879189,[0.63798883],[0.66259052],0.5494266524910927,[0.74968867],[0.74844334],0.6048017300199717,[0.5504386],[0.46929825]
23,24,0.571620661765337,[0.63522657],[0.66298365],0.5512673193588853,[0.7633873],[0.750934],0.6047382988035679,[0.51535088],[0.47697368]
24,25,0.5700113917700946,[0.64168218],[0.66528036],0.5492758398177102,[0.7633873],[0.75342466],0.6048207607818767,[0.50877193],[0.47039474]
25,26,0.5697398306801915,[0.65009311],[0.66749431],0.5482091438025236,[0.7633873],[0.75840598],0.6060787986498326,[0.50877193],[0.47039474]
26,27,0.5704281711950898,[0.64819988],[0.66875647],0.5503836969146505,[0.7633873],[0.76089664],0.6063338853418827,[0.50877193],[0.47258772]
27,28,0.5690164025872946,[0.65751086],[0.67086696],0.5476036512991413,[0.7633873],[0.75965131],0.6066701562376693,[0.52192982],[0.47258772]
28,29,0.5687666283920407,[0.65751086],[0.67204635],0.5482982364483178,[0.7633873],[0.76089664],0.6068591917864978,[0.51535088],[0.47916667]
29,30,0.5694448845461011,[0.65751086],[0.67434306],0.5471238545142114,[0.7633873],[0.76712329],0.6078753746114671,[0.5504386],[0.47807018]
30,31,0.5684906635433435,[0.65751086],[0.67512932],0.5482484399108216,[0.7633873],[0.76587796],0.6076068480033427,[0.52192982],[0.4747807]
31,32,0.5678935470059514,[0.65751086],[0.67616387],0.5472723230486736,[0.7633873],[0.76712329],0.6076007031369954,[0.56359649],[0.47697368]
32,33,0.567561374977231,[0.65751086],[0.67744672],0.5466915048891678,[0.7633873],[0.76712329],0.6080283499322832,[0.57017544],[0.48026316]
33,34,0.5678103175014257,[0.65841092],[0.67877095],0.5458763660863042,[0.7633873],[0.76463263],0.608881797757931,[0.56359649],[0.48026316]
34,35,0.567090043798089,[0.65841092],[0.67955721],0.5458442388335243,[0.7633873],[0.76463263],0.6090884638251737,[0.56359649],[0.48464912]
35,36,0.5672271121293306,[0.65747983],[0.68090213],0.5470924279652536,[0.7633873],[0.77085928],0.6090733925811946,[0.56359649],[0.48355263]
36,37,0.5669073611497879,[0.66120422],[0.68208152],0.5450305321719497,[0.7633873],[0.76587796],0.6090548748616129,[0.56359649],[0.48574561]
37,38,0.5672618495300412,[0.66027312],[0.68344713],0.5475744912400842,[0.7633873],[0.77210461],0.6099353559548035,[0.56359649],[0.49122807]
38,39,0.5666991909965873,[0.66027312],[0.68429547],0.5444374138023704,[0.7633873],[0.76961395],0.6093132632086053,[0.57017544],[0.4879386]
39,40,0.5660381652414799,[0.66027312],[0.68506104],0.5444218696793541,[0.75653798],[0.76961395],0.6094449165975675,[0.56359649],[0.4879386]
40,41,0.5657168105244637,[0.66027312],[0.68597145],0.5443747690878808,[0.75653798],[0.77210461],0.6094780543353409,[0.57017544],[0.49232456]
41,42,0.5657643601298332,[0.66213532],[0.68706807],0.5437620892189443,[0.75653798],[0.77085928],0.6094850859371945,[0.57017544],[0.49232456]
42,43,0.5654402794316411,[0.66213532],[0.68822677],0.5447790087200701,[0.75840598],[0.7758406],0.6093542369781062,[0.45833333],[0.49342105]
43,44,0.5654178177937865,[0.66399752],[0.68921995],0.5432079575257376,[0.76525529],[0.77085928],0.609360491274856,[0.47149123],[0.49451754]
44,45,0.5648675318807364,[0.66306642],[0.68990275],0.543380900635384,[0.76525529],[0.77459527],0.6088260269025341,[0.47149123],[0.49561404]
45,46,0.5648282300680876,[0.66396648],[0.69102007],0.5441299178637564,[0.76525529],[0.7758406],0.6094977373722941,[0.47149123],[0.5]
46,47,0.5644620256498456,[0.66675978],[0.69176495],0.5428545788163319,[0.77210461],[0.76961395],0.6088992463191971,[0.48464912],[0.49890351]
47,48,0.5642631985247135,[0.66765984],[0.6925719],0.542778427596204,[0.77210461],[0.76836862],0.6088687636656687,[0.48464912],[0.5]
48,49,0.5641774656251073,[0.66952204],[0.69325471],0.5432347115129232,[0.77210461],[0.76836862],0.6093210582621396,[0.49122807],[0.50109649]
49,50,0.5638335337862372,[0.67045313],[0.69362715],0.5422316729091108,[0.77895392],[0.77085928],0.6087439534021541,[0.50438596],[0.50438596]
50,51,0.5639140475541353,[0.66952204],[0.6951376],0.5431134907994419,[0.77895392],[0.77085928],0.6089559075189754,[0.50438596],[0.50767544]
51,52,0.5634773587808013,[0.66859094],[0.69503414],0.5414992013247684,[0.77895392],[0.76836862],0.6086783474311233,[0.51096491],[0.50548246]
52,53,0.5634160721674562,[0.66679081],[0.69571695],0.5424416915047914,[0.78580324],[0.77210461],0.608907803078182,[0.51754386],[0.50657895]
53,54,0.5631461283192039,[0.66772191],[0.69666874],0.5419112556846812,[0.79265255],[0.77210461],0.6082621820969507,[0.51754386],[0.50877193]
