,epoch,train_loss,train_BA,train_auroc,val_loss,val_BA,val_auroc,test_loss,test_BA,test_auroc
0,1,0.7922911047935486,[0.60105263],[0.55578947],0.7537696957588196,[0.55833333],[0.44545455],0.7452556490898132,[0.49346405],[0.52069717]
1,2,0.7738525867462158,[0.62982456],[0.62105263],0.6379430294036865,[0.56893939],[0.51818182],0.6262610554695129,[0.43464052],[0.41830065]
2,3,0.8537358045578003,[0.60245614],[0.60491228],0.6864185929298401,[0.61439394],[0.50151515],0.6733582615852356,[0.43464052],[0.40740741]
3,4,0.8037438988685608,[0.60035088],[0.61754386],0.6555793285369873,[0.62727273],[0.51666667],0.646015465259552,[0.41830065],[0.41394336]
4,5,0.7140945196151733,[0.63438596],[0.64],0.628585934638977,[0.61893939],[0.52727273],0.6291795372962952,[0.41830065],[0.42265795]
5,6,0.8214484453201294,[0.68],[0.67298246],0.796318769454956,[0.58636364],[0.51969697],0.8104354739189148,[0.39215686],[0.4422658]
6,7,0.8398317098617554,[0.68666667],[0.68631579],0.8202106356620789,[0.59015152],[0.51060606],0.8417009115219116,[0.42810458],[0.4291939]
7,8,0.7212954759597778,[0.66666667],[0.66105263],0.6630802750587463,[0.62727273],[0.51060606],0.680344820022583,[0.42810458],[0.40740741]
8,9,0.7561237812042236,[0.62701754],[0.58385965],0.6342995166778564,[0.65227273],[0.51818182],0.6352946758270264,[0.42810458],[0.416122]
9,10,0.7850509881973267,[0.61333333],[0.54035088],0.6512463688850403,[0.63939394],[0.51969697],0.6483047008514404,[0.44444444],[0.41830065]
10,11,0.7489241361618042,[0.61333333],[0.55017544],0.6339070796966553,[0.64772727],[0.51818182],0.6357491612434387,[0.39869281],[0.41176471]
11,12,0.7050513625144958,[0.64],[0.61192982],0.6283200979232788,[0.65227273],[0.51666667],0.6474524736404419,[0.44771242],[0.40522876]
12,13,0.7417026162147522,[0.67333333],[0.6722807],0.7029501795768738,[0.62348485],[0.51060606],0.7510406374931335,[0.44771242],[0.40958606]
13,14,0.7514521479606628,[0.68],[0.68280702],0.7174454927444458,[0.62348485],[0.51212121],0.7725270390510559,[0.44771242],[0.41394336]
14,15,0.7066581845283508,[0.64070175],[0.62877193],0.652155876159668,[0.62348485],[0.51212121],0.6873576045036316,[0.44771242],[0.4204793]
15,16,0.7069349884986877,[0.61368421],[0.59578947],0.6284099221229553,[0.64393939],[0.51818182],0.6419842839241028,[0.44771242],[0.40305011]
16,17,0.7201612591743469,[0.60666667],[0.56491228],0.6305530667304993,[0.64772727],[0.50151515],0.6354573369026184,[0.39869281],[0.39651416]
17,18,0.7223696708679199,[0.6],[0.55789474],0.6318628787994385,[0.63939394],[0.49545455],0.6349020600318909,[0.39869281],[0.39215686]
18,19,0.7139415144920349,[0.60701754],[0.57964912],0.6302796006202698,[0.63939394],[0.49242424],0.6358212828636169,[0.39869281],[0.40740741]
19,20,0.7011241316795349,[0.61789474],[0.60701754],0.6312285661697388,[0.62348485],[0.51666667],0.6448305249214172,[0.44771242],[0.41394336]
20,21,0.6978187561035156,[0.6277193],[0.62105263],0.6447440981864929,[0.62348485],[0.51212121],0.6735659241676331,[0.44771242],[0.44008715]
21,22,0.7070695161819458,[0.64070175],[0.63929825],0.6661708950996399,[0.62348485],[0.51666667],0.7098288536071777,[0.44771242],[0.43572985]
22,23,0.706580638885498,[0.64070175],[0.64],0.6675439476966858,[0.62348485],[0.51515152],0.7113783955574036,[0.44771242],[0.43137255]
23,24,0.6961494088172913,[0.64736842],[0.63578947],0.6500808596611023,[0.62348485],[0.51212121],0.680530309677124,[0.44771242],[0.44008715]
24,25,0.6932191252708435,[0.62421053],[0.62947368],0.637411892414093,[0.63181818],[0.51666667],0.6541107892990112,[0.44771242],[0.42265795]
25,26,0.6965240836143494,[0.63754386],[0.63017544],0.6336691379547119,[0.62727273],[0.5030303],0.642626166343689,[0.42810458],[0.40740741]
26,27,0.6981247067451477,[0.63754386],[0.63087719],0.6335617899894714,[0.62727273],[0.49848485],0.6400561928749084,[0.42810458],[0.39651416]
27,28,0.6948485374450684,[0.64421053],[0.63578947],0.6344594359397888,[0.63560606],[0.5],0.64247065782547,[0.42810458],[0.39433551]
28,29,0.6888776421546936,[0.63754386],[0.64631579],0.6377158164978027,[0.61893939],[0.5030303],0.6511508226394653,[0.42810458],[0.39651416]
29,30,0.6857254505157471,[0.64070175],[0.65473684],0.6463625431060791,[0.62348485],[0.50909091],0.6686918139457703,[0.44771242],[0.40522876]
30,31,0.687397301197052,[0.66736842],[0.68491228],0.6583433151245117,[0.62348485],[0.50454545],0.6892327666282654,[0.44771242],[0.40305011]
31,32,0.6870332956314087,[0.67333333],[0.70315789],0.6628168821334839,[0.62727273],[0.50151515],0.6957650780677795,[0.49346405],[0.38562092]
32,33,0.6813276410102844,[0.6677193],[0.69684211],0.6554019451141357,[0.62727273],[0.5],0.6827302575111389,[0.4379085],[0.39215686]
33,34,0.67747962474823,[0.6677193],[0.69052632],0.646287739276886,[0.62727273],[0.49242424],0.6658846735954285,[0.4379085],[0.37908497]
34,35,0.6775286793708801,[0.66736842],[0.68912281],0.6425750851631165,[0.62727273],[0.49242424],0.6572749614715576,[0.4379085],[0.36601307]
35,36,0.6760775446891785,[0.67403509],[0.6877193],0.6431300044059753,[0.62727273],[0.48787879],0.6570276021957397,[0.4379085],[0.36601307]
36,37,0.6709811687469482,[0.68035088],[0.69964912],0.6472870707511902,[0.62727273],[0.48484848],0.6642481088638306,[0.4379085],[0.36601307]
37,38,0.6671923398971558,[0.69438596],[0.72982456],0.6572919487953186,[0.64393939],[0.48787879],0.679854154586792,[0.49346405],[0.35294118]
38,39,0.6676652431488037,[0.71368421],[0.7445614],0.6689558029174805,[0.65227273],[0.5],0.695452094078064,[0.48366013],[0.35947712]
39,40,0.6644518375396729,[0.7077193],[0.74105263],0.6681883931159973,[0.65227273],[0.5],0.6923643350601196,[0.48366013],[0.35511983]
40,41,0.660194456577301,[0.71438596],[0.73403509],0.6589905023574829,[0.64393939],[0.49545455],0.6767250299453735,[0.45424837],[0.35947712]
41,42,0.6600674986839294,[0.71438596],[0.72561404],0.6542952060699463,[0.59848485],[0.48636364],0.6668712496757507,[0.42810458],[0.35729847]
42,43,0.6586770415306091,[0.71438596],[0.72421053],0.6550924181938171,[0.59848485],[0.49090909],0.6659017205238342,[0.41830065],[0.36601307]
43,44,0.6555625200271606,[0.70105263],[0.72912281],0.6607185006141663,[0.59848485],[0.49545455],0.6726323962211609,[0.41830065],[0.36819172]
44,45,0.6551963090896606,[0.70736842],[0.74807018],0.6696090698242188,[0.57348485],[0.49848485],0.6832489371299744,[0.42810458],[0.37254902]
45,46,0.6549010276794434,[0.70807018],[0.75298246],0.6726959347724915,[0.58181818],[0.49848485],0.685492217540741,[0.42810458],[0.37472767]
46,47,0.652391254901886,[0.71473684],[0.75719298],0.6669220328330994,[0.58181818],[0.49848485],0.675894558429718,[0.42810458],[0.37690632]
47,48,0.6516997218132019,[0.70807018],[0.74385965],0.6612147092819214,[0.58181818],[0.48636364],0.6661121249198914,[0.41830065],[0.38562092]
